 a		phi		phidot		fde		w	1+z	fmatter	frad
    0.529842E+00    0.180000E+00   -0.228456E-04    0.253710E+00   -0.982983E+00    0.188736E+01    0.742572E+00    0.371792E-02
    0.530041E+00    0.179958E+00   -0.228608E-04    0.253919E+00   -0.982973E+00    0.188665E+01    0.742364E+00    0.371674E-02
    0.530241E+00    0.179915E+00   -0.228761E-04    0.254129E+00   -0.982962E+00    0.188593E+01    0.742156E+00    0.371557E-02
    0.530441E+00    0.179872E+00   -0.228914E-04    0.254338E+00   -0.982952E+00    0.188522E+01    0.741947E+00    0.371439E-02
    0.530641E+00    0.179829E+00   -0.229067E-04    0.254548E+00   -0.982941E+00    0.188451E+01    0.741739E+00    0.371321E-02
    0.530841E+00    0.179786E+00   -0.229220E-04    0.254757E+00   -0.982931E+00    0.188380E+01    0.741531E+00    0.371203E-02
    0.531040E+00    0.179743E+00   -0.229373E-04    0.254967E+00   -0.982921E+00    0.188310E+01    0.741322E+00    0.371086E-02
    0.531240E+00    0.179700E+00   -0.229525E-04    0.255176E+00   -0.982910E+00    0.188239E+01    0.741114E+00    0.370968E-02
    0.531440E+00    0.179657E+00   -0.229678E-04    0.255386E+00   -0.982900E+00    0.188168E+01    0.740906E+00    0.370850E-02
    0.531640E+00    0.179614E+00   -0.229831E-04    0.255596E+00   -0.982890E+00    0.188097E+01    0.740697E+00    0.370733E-02
    0.531840E+00    0.179571E+00   -0.229984E-04    0.255805E+00   -0.982879E+00    0.188027E+01    0.740489E+00    0.370615E-02
    0.532040E+00    0.179527E+00   -0.230136E-04    0.256015E+00   -0.982869E+00    0.187956E+01    0.740280E+00    0.370497E-02
    0.532239E+00    0.179484E+00   -0.230289E-04    0.256225E+00   -0.982859E+00    0.187885E+01    0.740071E+00    0.370380E-02
    0.532439E+00    0.179441E+00   -0.230442E-04    0.256435E+00   -0.982849E+00    0.187815E+01    0.739863E+00    0.370262E-02
    0.532639E+00    0.179398E+00   -0.230595E-04    0.256644E+00   -0.982838E+00    0.187744E+01    0.739654E+00    0.370144E-02
    0.532839E+00    0.179355E+00   -0.230747E-04    0.256854E+00   -0.982828E+00    0.187674E+01    0.739446E+00    0.370027E-02
    0.533039E+00    0.179312E+00   -0.230900E-04    0.257064E+00   -0.982818E+00    0.187604E+01    0.739237E+00    0.369909E-02
    0.533238E+00    0.179269E+00   -0.231053E-04    0.257274E+00   -0.982807E+00    0.187533E+01    0.739028E+00    0.369791E-02
    0.533438E+00    0.179226E+00   -0.231205E-04    0.257484E+00   -0.982797E+00    0.187463E+01    0.738819E+00    0.369674E-02
    0.533638E+00    0.179182E+00   -0.231358E-04    0.257694E+00   -0.982787E+00    0.187393E+01    0.738611E+00    0.369556E-02
    0.533838E+00    0.179139E+00   -0.231510E-04    0.257904E+00   -0.982777E+00    0.187323E+01    0.738402E+00    0.369438E-02
    0.534038E+00    0.179096E+00   -0.231663E-04    0.258114E+00   -0.982766E+00    0.187253E+01    0.738193E+00    0.369321E-02
    0.534237E+00    0.179053E+00   -0.231816E-04    0.258324E+00   -0.982756E+00    0.187183E+01    0.737984E+00    0.369203E-02
    0.534437E+00    0.179009E+00   -0.231968E-04    0.258534E+00   -0.982746E+00    0.187113E+01    0.737775E+00    0.369085E-02
    0.534637E+00    0.178966E+00   -0.232121E-04    0.258744E+00   -0.982736E+00    0.187043E+01    0.737566E+00    0.368968E-02
    0.534837E+00    0.178923E+00   -0.232273E-04    0.258954E+00   -0.982725E+00    0.186973E+01    0.737357E+00    0.368850E-02
    0.535037E+00    0.178880E+00   -0.232426E-04    0.259164E+00   -0.982715E+00    0.186903E+01    0.737148E+00    0.368733E-02
    0.535237E+00    0.178836E+00   -0.232578E-04    0.259375E+00   -0.982705E+00    0.186833E+01    0.736939E+00    0.368615E-02
    0.535436E+00    0.178793E+00   -0.232731E-04    0.259585E+00   -0.982695E+00    0.186764E+01    0.736730E+00    0.368497E-02
    0.535636E+00    0.178750E+00   -0.232884E-04    0.259795E+00   -0.982684E+00    0.186694E+01    0.736521E+00    0.368380E-02
    0.535836E+00    0.178706E+00   -0.233036E-04    0.260005E+00   -0.982674E+00    0.186624E+01    0.736312E+00    0.368262E-02
    0.536036E+00    0.178663E+00   -0.233188E-04    0.260216E+00   -0.982664E+00    0.186555E+01    0.736103E+00    0.368144E-02
    0.536236E+00    0.178620E+00   -0.233341E-04    0.260426E+00   -0.982654E+00    0.186485E+01    0.735894E+00    0.368027E-02
    0.536435E+00    0.178576E+00   -0.233493E-04    0.260636E+00   -0.982644E+00    0.186416E+01    0.735684E+00    0.367909E-02
    0.536635E+00    0.178533E+00   -0.233646E-04    0.260847E+00   -0.982633E+00    0.186346E+01    0.735475E+00    0.367791E-02
    0.536835E+00    0.178489E+00   -0.233798E-04    0.261057E+00   -0.982623E+00    0.186277E+01    0.735266E+00    0.367674E-02
    0.537035E+00    0.178446E+00   -0.233951E-04    0.261268E+00   -0.982613E+00    0.186208E+01    0.735057E+00    0.367556E-02
    0.537235E+00    0.178403E+00   -0.234103E-04    0.261478E+00   -0.982603E+00    0.186138E+01    0.734847E+00    0.367439E-02
    0.537434E+00    0.178359E+00   -0.234255E-04    0.261689E+00   -0.982593E+00    0.186069E+01    0.734638E+00    0.367321E-02
    0.537634E+00    0.178316E+00   -0.234408E-04    0.261899E+00   -0.982583E+00    0.186000E+01    0.734429E+00    0.367203E-02
    0.537834E+00    0.178272E+00   -0.234560E-04    0.262110E+00   -0.982573E+00    0.185931E+01    0.734219E+00    0.367086E-02
    0.538034E+00    0.178229E+00   -0.234712E-04    0.262320E+00   -0.982562E+00    0.185862E+01    0.734010E+00    0.366968E-02
    0.538234E+00    0.178185E+00   -0.234865E-04    0.262531E+00   -0.982552E+00    0.185793E+01    0.733800E+00    0.366851E-02
    0.538434E+00    0.178142E+00   -0.235017E-04    0.262742E+00   -0.982542E+00    0.185724E+01    0.733591E+00    0.366733E-02
    0.538633E+00    0.178098E+00   -0.235169E-04    0.262952E+00   -0.982532E+00    0.185655E+01    0.733381E+00    0.366615E-02
    0.538833E+00    0.178055E+00   -0.235322E-04    0.263163E+00   -0.982522E+00    0.185586E+01    0.733172E+00    0.366498E-02
    0.539033E+00    0.178011E+00   -0.235474E-04    0.263374E+00   -0.982512E+00    0.185517E+01    0.732962E+00    0.366380E-02
    0.539233E+00    0.177967E+00   -0.235626E-04    0.263585E+00   -0.982502E+00    0.185449E+01    0.732753E+00    0.366263E-02
    0.539433E+00    0.177924E+00   -0.235778E-04    0.263795E+00   -0.982492E+00    0.185380E+01    0.732543E+00    0.366145E-02
    0.539632E+00    0.177880E+00   -0.235931E-04    0.264006E+00   -0.982482E+00    0.185311E+01    0.732333E+00    0.366028E-02
    0.539832E+00    0.177837E+00   -0.236083E-04    0.264217E+00   -0.982471E+00    0.185243E+01    0.732124E+00    0.365910E-02
    0.540032E+00    0.177793E+00   -0.236235E-04    0.264428E+00   -0.982461E+00    0.185174E+01    0.731914E+00    0.365792E-02
    0.540232E+00    0.177749E+00   -0.236387E-04    0.264639E+00   -0.982451E+00    0.185106E+01    0.731704E+00    0.365675E-02
    0.540432E+00    0.177706E+00   -0.236539E-04    0.264850E+00   -0.982441E+00    0.185037E+01    0.731495E+00    0.365557E-02
    0.540631E+00    0.177662E+00   -0.236691E-04    0.265061E+00   -0.982431E+00    0.184969E+01    0.731285E+00    0.365440E-02
    0.540831E+00    0.177618E+00   -0.236844E-04    0.265272E+00   -0.982421E+00    0.184901E+01    0.731075E+00    0.365322E-02
    0.541031E+00    0.177575E+00   -0.236996E-04    0.265483E+00   -0.982411E+00    0.184832E+01    0.730865E+00    0.365205E-02
    0.541231E+00    0.177531E+00   -0.237148E-04    0.265694E+00   -0.982401E+00    0.184764E+01    0.730655E+00    0.365087E-02
    0.541431E+00    0.177487E+00   -0.237300E-04    0.265905E+00   -0.982391E+00    0.184696E+01    0.730445E+00    0.364969E-02
    0.541631E+00    0.177443E+00   -0.237452E-04    0.266116E+00   -0.982381E+00    0.184628E+01    0.730236E+00    0.364852E-02
    0.541830E+00    0.177400E+00   -0.237604E-04    0.266327E+00   -0.982371E+00    0.184560E+01    0.730026E+00    0.364734E-02
    0.542030E+00    0.177356E+00   -0.237756E-04    0.266538E+00   -0.982361E+00    0.184492E+01    0.729816E+00    0.364617E-02
    0.542230E+00    0.177312E+00   -0.237908E-04    0.266749E+00   -0.982351E+00    0.184424E+01    0.729606E+00    0.364499E-02
    0.542430E+00    0.177268E+00   -0.238060E-04    0.266961E+00   -0.982341E+00    0.184356E+01    0.729396E+00    0.364382E-02
    0.542630E+00    0.177224E+00   -0.238212E-04    0.267172E+00   -0.982331E+00    0.184288E+01    0.729186E+00    0.364264E-02
    0.542829E+00    0.177181E+00   -0.238364E-04    0.267383E+00   -0.982321E+00    0.184220E+01    0.728976E+00    0.364147E-02
    0.543029E+00    0.177137E+00   -0.238516E-04    0.267594E+00   -0.982311E+00    0.184152E+01    0.728765E+00    0.364029E-02
    0.543229E+00    0.177093E+00   -0.238668E-04    0.267806E+00   -0.982301E+00    0.184084E+01    0.728555E+00    0.363912E-02
    0.543429E+00    0.177049E+00   -0.238820E-04    0.268017E+00   -0.982291E+00    0.184017E+01    0.728345E+00    0.363794E-02
    0.543629E+00    0.177005E+00   -0.238971E-04    0.268228E+00   -0.982281E+00    0.183949E+01    0.728135E+00    0.363677E-02
    0.543828E+00    0.176961E+00   -0.239123E-04    0.268440E+00   -0.982271E+00    0.183882E+01    0.727925E+00    0.363559E-02
    0.544028E+00    0.176917E+00   -0.239275E-04    0.268651E+00   -0.982261E+00    0.183814E+01    0.727715E+00    0.363442E-02
    0.544228E+00    0.176873E+00   -0.239427E-04    0.268862E+00   -0.982251E+00    0.183746E+01    0.727504E+00    0.363324E-02
    0.544428E+00    0.176829E+00   -0.239579E-04    0.269074E+00   -0.982241E+00    0.183679E+01    0.727294E+00    0.363207E-02
    0.544628E+00    0.176786E+00   -0.239731E-04    0.269285E+00   -0.982231E+00    0.183612E+01    0.727084E+00    0.363089E-02
    0.544828E+00    0.176742E+00   -0.239882E-04    0.269497E+00   -0.982221E+00    0.183544E+01    0.726874E+00    0.362972E-02
    0.545027E+00    0.176698E+00   -0.240034E-04    0.269708E+00   -0.982212E+00    0.183477E+01    0.726663E+00    0.362854E-02
    0.545227E+00    0.176654E+00   -0.240186E-04    0.269920E+00   -0.982202E+00    0.183410E+01    0.726453E+00    0.362737E-02
    0.545427E+00    0.176610E+00   -0.240338E-04    0.270131E+00   -0.982192E+00    0.183343E+01    0.726242E+00    0.362619E-02
    0.545627E+00    0.176566E+00   -0.240489E-04    0.270343E+00   -0.982182E+00    0.183275E+01    0.726032E+00    0.362502E-02
    0.545827E+00    0.176522E+00   -0.240641E-04    0.270555E+00   -0.982172E+00    0.183208E+01    0.725822E+00    0.362384E-02
    0.546026E+00    0.176478E+00   -0.240793E-04    0.270766E+00   -0.982162E+00    0.183141E+01    0.725611E+00    0.362267E-02
    0.546226E+00    0.176433E+00   -0.240944E-04    0.270978E+00   -0.982152E+00    0.183074E+01    0.725401E+00    0.362150E-02
    0.546426E+00    0.176389E+00   -0.241096E-04    0.271190E+00   -0.982142E+00    0.183007E+01    0.725190E+00    0.362032E-02
    0.546626E+00    0.176345E+00   -0.241247E-04    0.271401E+00   -0.982132E+00    0.182940E+01    0.724980E+00    0.361915E-02
    0.546826E+00    0.176301E+00   -0.241399E-04    0.271613E+00   -0.982123E+00    0.182874E+01    0.724769E+00    0.361797E-02
    0.547025E+00    0.176257E+00   -0.241551E-04    0.271825E+00   -0.982113E+00    0.182807E+01    0.724559E+00    0.361680E-02
    0.547225E+00    0.176213E+00   -0.241702E-04    0.272036E+00   -0.982103E+00    0.182740E+01    0.724348E+00    0.361562E-02
    0.547425E+00    0.176169E+00   -0.241854E-04    0.272248E+00   -0.982093E+00    0.182673E+01    0.724137E+00    0.361445E-02
    0.547625E+00    0.176125E+00   -0.242005E-04    0.272460E+00   -0.982083E+00    0.182607E+01    0.723927E+00    0.361328E-02
    0.547825E+00    0.176081E+00   -0.242157E-04    0.272672E+00   -0.982073E+00    0.182540E+01    0.723716E+00    0.361210E-02
    0.548025E+00    0.176036E+00   -0.242308E-04    0.272884E+00   -0.982064E+00    0.182474E+01    0.723505E+00    0.361093E-02
    0.548224E+00    0.175992E+00   -0.242460E-04    0.273096E+00   -0.982054E+00    0.182407E+01    0.723295E+00    0.360975E-02
    0.548424E+00    0.175948E+00   -0.242611E-04    0.273308E+00   -0.982044E+00    0.182341E+01    0.723084E+00    0.360858E-02
    0.548624E+00    0.175904E+00   -0.242763E-04    0.273520E+00   -0.982034E+00    0.182274E+01    0.722873E+00    0.360741E-02
    0.548824E+00    0.175860E+00   -0.242914E-04    0.273731E+00   -0.982024E+00    0.182208E+01    0.722662E+00    0.360623E-02
    0.549024E+00    0.175815E+00   -0.243065E-04    0.273943E+00   -0.982015E+00    0.182142E+01    0.722452E+00    0.360506E-02
    0.549223E+00    0.175771E+00   -0.243217E-04    0.274155E+00   -0.982005E+00    0.182075E+01    0.722241E+00    0.360388E-02
    0.549423E+00    0.175727E+00   -0.243368E-04    0.274367E+00   -0.981995E+00    0.182009E+01    0.722030E+00    0.360271E-02
    0.549623E+00    0.175682E+00   -0.243519E-04    0.274579E+00   -0.981985E+00    0.181943E+01    0.721819E+00    0.360154E-02
    0.549823E+00    0.175638E+00   -0.243671E-04    0.274792E+00   -0.981976E+00    0.181877E+01    0.721608E+00    0.360036E-02
    0.550023E+00    0.175594E+00   -0.243822E-04    0.275004E+00   -0.981966E+00    0.181811E+01    0.721397E+00    0.359919E-02
    0.550222E+00    0.175550E+00   -0.243973E-04    0.275216E+00   -0.981956E+00    0.181745E+01    0.721186E+00    0.359802E-02
    0.550422E+00    0.175505E+00   -0.244124E-04    0.275428E+00   -0.981946E+00    0.181679E+01    0.720975E+00    0.359684E-02
    0.550622E+00    0.175461E+00   -0.244276E-04    0.275640E+00   -0.981937E+00    0.181613E+01    0.720764E+00    0.359567E-02
    0.550822E+00    0.175417E+00   -0.244427E-04    0.275852E+00   -0.981927E+00    0.181547E+01    0.720553E+00    0.359450E-02
    0.551022E+00    0.175372E+00   -0.244578E-04    0.276064E+00   -0.981917E+00    0.181481E+01    0.720342E+00    0.359332E-02
    0.551222E+00    0.175328E+00   -0.244729E-04    0.276277E+00   -0.981907E+00    0.181415E+01    0.720131E+00    0.359215E-02
    0.551421E+00    0.175283E+00   -0.244880E-04    0.276489E+00   -0.981898E+00    0.181350E+01    0.719920E+00    0.359098E-02
    0.551621E+00    0.175239E+00   -0.245031E-04    0.276701E+00   -0.981888E+00    0.181284E+01    0.719709E+00    0.358980E-02
    0.551821E+00    0.175195E+00   -0.245182E-04    0.276913E+00   -0.981878E+00    0.181218E+01    0.719498E+00    0.358863E-02
    0.552021E+00    0.175150E+00   -0.245334E-04    0.277126E+00   -0.981869E+00    0.181153E+01    0.719287E+00    0.358746E-02
    0.552221E+00    0.175106E+00   -0.245485E-04    0.277338E+00   -0.981859E+00    0.181087E+01    0.719076E+00    0.358628E-02
    0.552420E+00    0.175061E+00   -0.245636E-04    0.277550E+00   -0.981849E+00    0.181022E+01    0.718865E+00    0.358511E-02
    0.552620E+00    0.175017E+00   -0.245787E-04    0.277763E+00   -0.981840E+00    0.180956E+01    0.718653E+00    0.358394E-02
    0.552820E+00    0.174972E+00   -0.245938E-04    0.277975E+00   -0.981830E+00    0.180891E+01    0.718442E+00    0.358276E-02
    0.553020E+00    0.174928E+00   -0.246089E-04    0.278187E+00   -0.981820E+00    0.180825E+01    0.718231E+00    0.358159E-02
    0.553220E+00    0.174883E+00   -0.246240E-04    0.278400E+00   -0.981811E+00    0.180760E+01    0.718020E+00    0.358042E-02
    0.553419E+00    0.174839E+00   -0.246390E-04    0.278612E+00   -0.981801E+00    0.180695E+01    0.717808E+00    0.357925E-02
    0.553619E+00    0.174794E+00   -0.246541E-04    0.278825E+00   -0.981791E+00    0.180630E+01    0.717597E+00    0.357807E-02
    0.553819E+00    0.174750E+00   -0.246692E-04    0.279037E+00   -0.981782E+00    0.180564E+01    0.717386E+00    0.357690E-02
    0.554019E+00    0.174705E+00   -0.246843E-04    0.279250E+00   -0.981772E+00    0.180499E+01    0.717174E+00    0.357573E-02
    0.554219E+00    0.174661E+00   -0.246994E-04    0.279462E+00   -0.981763E+00    0.180434E+01    0.716963E+00    0.357456E-02
    0.554419E+00    0.174616E+00   -0.247145E-04    0.279675E+00   -0.981753E+00    0.180369E+01    0.716752E+00    0.357338E-02
    0.554618E+00    0.174571E+00   -0.247296E-04    0.279887E+00   -0.981743E+00    0.180304E+01    0.716540E+00    0.357221E-02
    0.554818E+00    0.174527E+00   -0.247446E-04    0.280100E+00   -0.981734E+00    0.180239E+01    0.716329E+00    0.357104E-02
    0.555018E+00    0.174482E+00   -0.247597E-04    0.280313E+00   -0.981724E+00    0.180174E+01    0.716118E+00    0.356987E-02
    0.555218E+00    0.174437E+00   -0.247748E-04    0.280525E+00   -0.981715E+00    0.180110E+01    0.715906E+00    0.356870E-02
    0.555418E+00    0.174393E+00   -0.247898E-04    0.280738E+00   -0.981705E+00    0.180045E+01    0.715695E+00    0.356752E-02
    0.555617E+00    0.174348E+00   -0.248049E-04    0.280950E+00   -0.981696E+00    0.179980E+01    0.715483E+00    0.356635E-02
    0.555817E+00    0.174303E+00   -0.248200E-04    0.281163E+00   -0.981686E+00    0.179915E+01    0.715272E+00    0.356518E-02
    0.556017E+00    0.174259E+00   -0.248350E-04    0.281376E+00   -0.981676E+00    0.179851E+01    0.715060E+00    0.356401E-02
    0.556217E+00    0.174214E+00   -0.248501E-04    0.281589E+00   -0.981667E+00    0.179786E+01    0.714849E+00    0.356284E-02
    0.556417E+00    0.174169E+00   -0.248652E-04    0.281801E+00   -0.981657E+00    0.179721E+01    0.714637E+00    0.356166E-02
    0.556616E+00    0.174125E+00   -0.248802E-04    0.282014E+00   -0.981648E+00    0.179657E+01    0.714425E+00    0.356049E-02
    0.556816E+00    0.174080E+00   -0.248953E-04    0.282227E+00   -0.981638E+00    0.179592E+01    0.714214E+00    0.355932E-02
    0.557016E+00    0.174035E+00   -0.249103E-04    0.282440E+00   -0.981629E+00    0.179528E+01    0.714002E+00    0.355815E-02
    0.557216E+00    0.173990E+00   -0.249254E-04    0.282652E+00   -0.981619E+00    0.179464E+01    0.713791E+00    0.355698E-02
    0.557416E+00    0.173946E+00   -0.249404E-04    0.282865E+00   -0.981610E+00    0.179399E+01    0.713579E+00    0.355581E-02
    0.557616E+00    0.173901E+00   -0.249555E-04    0.283078E+00   -0.981600E+00    0.179335E+01    0.713367E+00    0.355463E-02
    0.557815E+00    0.173856E+00   -0.249705E-04    0.283291E+00   -0.981591E+00    0.179271E+01    0.713156E+00    0.355346E-02
    0.558015E+00    0.173811E+00   -0.249856E-04    0.283504E+00   -0.981581E+00    0.179207E+01    0.712944E+00    0.355229E-02
    0.558215E+00    0.173766E+00   -0.250006E-04    0.283717E+00   -0.981572E+00    0.179142E+01    0.712732E+00    0.355112E-02
    0.558415E+00    0.173722E+00   -0.250156E-04    0.283930E+00   -0.981563E+00    0.179078E+01    0.712520E+00    0.354995E-02
    0.558615E+00    0.173677E+00   -0.250307E-04    0.284142E+00   -0.981553E+00    0.179014E+01    0.712309E+00    0.354878E-02
    0.558814E+00    0.173632E+00   -0.250457E-04    0.284355E+00   -0.981544E+00    0.178950E+01    0.712097E+00    0.354761E-02
    0.559014E+00    0.173587E+00   -0.250607E-04    0.284568E+00   -0.981534E+00    0.178886E+01    0.711885E+00    0.354644E-02
    0.559214E+00    0.173542E+00   -0.250757E-04    0.284781E+00   -0.981525E+00    0.178822E+01    0.711673E+00    0.354526E-02
    0.559414E+00    0.173497E+00   -0.250908E-04    0.284994E+00   -0.981515E+00    0.178759E+01    0.711462E+00    0.354409E-02
    0.559614E+00    0.173452E+00   -0.251058E-04    0.285207E+00   -0.981506E+00    0.178695E+01    0.711250E+00    0.354292E-02
    0.559813E+00    0.173407E+00   -0.251208E-04    0.285420E+00   -0.981497E+00    0.178631E+01    0.711038E+00    0.354175E-02
    0.560013E+00    0.173362E+00   -0.251358E-04    0.285633E+00   -0.981487E+00    0.178567E+01    0.710826E+00    0.354058E-02
    0.560213E+00    0.173318E+00   -0.251508E-04    0.285847E+00   -0.981478E+00    0.178504E+01    0.710614E+00    0.353941E-02
    0.560413E+00    0.173273E+00   -0.251658E-04    0.286060E+00   -0.981468E+00    0.178440E+01    0.710402E+00    0.353824E-02
    0.560613E+00    0.173228E+00   -0.251809E-04    0.286273E+00   -0.981459E+00    0.178376E+01    0.710190E+00    0.353707E-02
    0.560813E+00    0.173183E+00   -0.251959E-04    0.286486E+00   -0.981450E+00    0.178313E+01    0.709978E+00    0.353590E-02
    0.561012E+00    0.173138E+00   -0.252109E-04    0.286699E+00   -0.981440E+00    0.178249E+01    0.709766E+00    0.353473E-02
    0.561212E+00    0.173093E+00   -0.252259E-04    0.286912E+00   -0.981431E+00    0.178186E+01    0.709554E+00    0.353356E-02
    0.561412E+00    0.173048E+00   -0.252409E-04    0.287125E+00   -0.981422E+00    0.178122E+01    0.709342E+00    0.353239E-02
    0.561612E+00    0.173003E+00   -0.252559E-04    0.287338E+00   -0.981412E+00    0.178059E+01    0.709130E+00    0.353122E-02
    0.561812E+00    0.172958E+00   -0.252709E-04    0.287552E+00   -0.981403E+00    0.177996E+01    0.708918E+00    0.353005E-02
    0.562011E+00    0.172912E+00   -0.252858E-04    0.287765E+00   -0.981394E+00    0.177932E+01    0.708706E+00    0.352888E-02
    0.562211E+00    0.172867E+00   -0.253008E-04    0.287978E+00   -0.981384E+00    0.177869E+01    0.708494E+00    0.352771E-02
    0.562411E+00    0.172822E+00   -0.253158E-04    0.288191E+00   -0.981375E+00    0.177806E+01    0.708282E+00    0.352654E-02
    0.562611E+00    0.172777E+00   -0.253308E-04    0.288405E+00   -0.981366E+00    0.177743E+01    0.708070E+00    0.352537E-02
    0.562811E+00    0.172732E+00   -0.253458E-04    0.288618E+00   -0.981356E+00    0.177680E+01    0.707858E+00    0.352420E-02
    0.563010E+00    0.172687E+00   -0.253608E-04    0.288831E+00   -0.981347E+00    0.177617E+01    0.707646E+00    0.352303E-02
    0.563210E+00    0.172642E+00   -0.253757E-04    0.289044E+00   -0.981338E+00    0.177554E+01    0.707434E+00    0.352186E-02
    0.563410E+00    0.172597E+00   -0.253907E-04    0.289258E+00   -0.981328E+00    0.177491E+01    0.707222E+00    0.352069E-02
    0.563610E+00    0.172552E+00   -0.254057E-04    0.289471E+00   -0.981319E+00    0.177428E+01    0.707009E+00    0.351952E-02
    0.563810E+00    0.172506E+00   -0.254206E-04    0.289684E+00   -0.981310E+00    0.177365E+01    0.706797E+00    0.351835E-02
    0.564010E+00    0.172461E+00   -0.254356E-04    0.289898E+00   -0.981301E+00    0.177302E+01    0.706585E+00    0.351718E-02
    0.564209E+00    0.172416E+00   -0.254506E-04    0.290111E+00   -0.981291E+00    0.177239E+01    0.706373E+00    0.351602E-02
    0.564409E+00    0.172371E+00   -0.254655E-04    0.290324E+00   -0.981282E+00    0.177176E+01    0.706161E+00    0.351485E-02
    0.564609E+00    0.172326E+00   -0.254805E-04    0.290538E+00   -0.981273E+00    0.177114E+01    0.705948E+00    0.351368E-02
    0.564809E+00    0.172280E+00   -0.254954E-04    0.290751E+00   -0.981264E+00    0.177051E+01    0.705736E+00    0.351251E-02
    0.565009E+00    0.172235E+00   -0.255104E-04    0.290965E+00   -0.981255E+00    0.176988E+01    0.705524E+00    0.351134E-02
    0.565208E+00    0.172190E+00   -0.255253E-04    0.291178E+00   -0.981245E+00    0.176926E+01    0.705312E+00    0.351017E-02
    0.565408E+00    0.172145E+00   -0.255403E-04    0.291392E+00   -0.981236E+00    0.176863E+01    0.705099E+00    0.350900E-02
    0.565608E+00    0.172099E+00   -0.255552E-04    0.291605E+00   -0.981227E+00    0.176801E+01    0.704887E+00    0.350783E-02
    0.565808E+00    0.172054E+00   -0.255702E-04    0.291819E+00   -0.981218E+00    0.176738E+01    0.704675E+00    0.350667E-02
    0.566008E+00    0.172009E+00   -0.255851E-04    0.292032E+00   -0.981209E+00    0.176676E+01    0.704462E+00    0.350550E-02
    0.566207E+00    0.171964E+00   -0.256001E-04    0.292246E+00   -0.981199E+00    0.176614E+01    0.704250E+00    0.350433E-02
    0.566407E+00    0.171918E+00   -0.256150E-04    0.292459E+00   -0.981190E+00    0.176551E+01    0.704038E+00    0.350316E-02
    0.566607E+00    0.171873E+00   -0.256299E-04    0.292673E+00   -0.981181E+00    0.176489E+01    0.703825E+00    0.350199E-02
    0.566807E+00    0.171828E+00   -0.256448E-04    0.292886E+00   -0.981172E+00    0.176427E+01    0.703613E+00    0.350082E-02
    0.567007E+00    0.171782E+00   -0.256598E-04    0.293100E+00   -0.981163E+00    0.176365E+01    0.703401E+00    0.349966E-02
    0.567207E+00    0.171737E+00   -0.256747E-04    0.293313E+00   -0.981154E+00    0.176303E+01    0.703188E+00    0.349849E-02
    0.567406E+00    0.171692E+00   -0.256896E-04    0.293527E+00   -0.981145E+00    0.176241E+01    0.702976E+00    0.349732E-02
    0.567606E+00    0.171646E+00   -0.257045E-04    0.293741E+00   -0.981135E+00    0.176179E+01    0.702763E+00    0.349615E-02
    0.567806E+00    0.171601E+00   -0.257194E-04    0.293954E+00   -0.981126E+00    0.176117E+01    0.702551E+00    0.349498E-02
    0.568006E+00    0.171555E+00   -0.257344E-04    0.294168E+00   -0.981117E+00    0.176055E+01    0.702338E+00    0.349382E-02
    0.568206E+00    0.171510E+00   -0.257493E-04    0.294381E+00   -0.981108E+00    0.175993E+01    0.702126E+00    0.349265E-02
    0.568405E+00    0.171465E+00   -0.257642E-04    0.294595E+00   -0.981099E+00    0.175931E+01    0.701913E+00    0.349148E-02
    0.568605E+00    0.171419E+00   -0.257791E-04    0.294809E+00   -0.981090E+00    0.175869E+01    0.701701E+00    0.349031E-02
    0.568805E+00    0.171374E+00   -0.257940E-04    0.295022E+00   -0.981081E+00    0.175807E+01    0.701488E+00    0.348915E-02
    0.569005E+00    0.171328E+00   -0.258089E-04    0.295236E+00   -0.981072E+00    0.175745E+01    0.701276E+00    0.348798E-02
    0.569205E+00    0.171283E+00   -0.258238E-04    0.295450E+00   -0.981063E+00    0.175684E+01    0.701063E+00    0.348681E-02
    0.569404E+00    0.171237E+00   -0.258387E-04    0.295664E+00   -0.981054E+00    0.175622E+01    0.700851E+00    0.348565E-02
    0.569604E+00    0.171192E+00   -0.258535E-04    0.295877E+00   -0.981045E+00    0.175560E+01    0.700638E+00    0.348448E-02
    0.569804E+00    0.171146E+00   -0.258684E-04    0.296091E+00   -0.981036E+00    0.175499E+01    0.700426E+00    0.348331E-02
    0.570004E+00    0.171101E+00   -0.258833E-04    0.296305E+00   -0.981027E+00    0.175437E+01    0.700213E+00    0.348214E-02
    0.570204E+00    0.171055E+00   -0.258982E-04    0.296519E+00   -0.981018E+00    0.175376E+01    0.700000E+00    0.348098E-02
    0.570404E+00    0.171010E+00   -0.259131E-04    0.296732E+00   -0.981009E+00    0.175314E+01    0.699788E+00    0.347981E-02
    0.570603E+00    0.170964E+00   -0.259279E-04    0.296946E+00   -0.981000E+00    0.175253E+01    0.699575E+00    0.347864E-02
    0.570803E+00    0.170918E+00   -0.259428E-04    0.297160E+00   -0.980991E+00    0.175192E+01    0.699363E+00    0.347748E-02
    0.571003E+00    0.170873E+00   -0.259577E-04    0.297374E+00   -0.980982E+00    0.175130E+01    0.699150E+00    0.347631E-02
    0.571203E+00    0.170827E+00   -0.259725E-04    0.297588E+00   -0.980973E+00    0.175069E+01    0.698937E+00    0.347515E-02
