#    L    TT             EE             BB             TE             PP             TP             EP          
  1387   0.814495E+03   0.188051E+02   0.000000E+00  -0.650126E+02   0.308316E-08   0.713768E-06  -0.206423E-06
  1388   0.816067E+03   0.185930E+02   0.000000E+00  -0.646814E+02   0.307828E-08   0.718288E-06  -0.204055E-06
  1389   0.817605E+03   0.183820E+02   0.000000E+00  -0.643358E+02   0.307341E-08   0.724122E-06  -0.201698E-06
  1390   0.819116E+03   0.181722E+02   0.000000E+00  -0.639761E+02   0.306855E-08   0.731328E-06  -0.199353E-06
  1391   0.820593E+03   0.179636E+02   0.000000E+00  -0.636025E+02   0.306370E-08   0.739965E-06  -0.197021E-06
  1392   0.822036E+03   0.177564E+02   0.000000E+00  -0.632151E+02   0.305886E-08   0.750088E-06  -0.194705E-06
  1393   0.823452E+03   0.175506E+02   0.000000E+00  -0.628141E+02   0.305403E-08   0.761755E-06  -0.192404E-06
  1394   0.824826E+03   0.173462E+02   0.000000E+00  -0.623996E+02   0.304920E-08   0.775024E-06  -0.190120E-06
  1395   0.826158E+03   0.171435E+02   0.000000E+00  -0.619719E+02   0.304439E-08   0.789951E-06  -0.187855E-06
  1396   0.827457E+03   0.169422E+02   0.000000E+00  -0.615309E+02   0.303958E-08   0.806594E-06  -0.185609E-06
  1397   0.828721E+03   0.167427E+02   0.000000E+00  -0.610771E+02   0.303478E-08   0.825010E-06  -0.183385E-06
  1398   0.829937E+03   0.165449E+02   0.000000E+00  -0.606104E+02   0.302999E-08   0.845256E-06  -0.181183E-06
  1399   0.831118E+03   0.163490E+02   0.000000E+00  -0.601313E+02   0.302522E-08   0.867389E-06  -0.179004E-06
  1400   0.832251E+03   0.161549E+02   0.000000E+00  -0.596399E+02   0.302044E-08   0.891468E-06  -0.176850E-06
  1401   0.833349E+03   0.159628E+02   0.000000E+00  -0.591365E+02   0.301568E-08   0.917529E-06  -0.174721E-06
  1402   0.834399E+03   0.157727E+02   0.000000E+00  -0.586211E+02   0.301093E-08   0.945532E-06  -0.172618E-06
  1403   0.835408E+03   0.155847E+02   0.000000E+00  -0.580942E+02   0.300618E-08   0.975419E-06  -0.170538E-06
  1404   0.836376E+03   0.153988E+02   0.000000E+00  -0.575558E+02   0.300145E-08   0.100713E-05  -0.168481E-06
  1405   0.837295E+03   0.152152E+02   0.000000E+00  -0.570063E+02   0.299672E-08   0.104061E-05  -0.166445E-06
  1406   0.838166E+03   0.150339E+02   0.000000E+00  -0.564457E+02   0.299200E-08   0.107579E-05  -0.164429E-06
  1407   0.838989E+03   0.148548E+02   0.000000E+00  -0.558744E+02   0.298729E-08   0.111262E-05  -0.162432E-06
  1408   0.839771E+03   0.146781E+02   0.000000E+00  -0.552925E+02   0.298259E-08   0.115103E-05  -0.160452E-06
  1409   0.840497E+03   0.145038E+02   0.000000E+00  -0.547003E+02   0.297789E-08   0.119098E-05  -0.158490E-06
  1410   0.841184E+03   0.143320E+02   0.000000E+00  -0.540980E+02   0.297321E-08   0.123239E-05  -0.156543E-06
  1411   0.841815E+03   0.141628E+02   0.000000E+00  -0.534858E+02   0.296853E-08   0.127521E-05  -0.154610E-06
  1412   0.842398E+03   0.139961E+02   0.000000E+00  -0.528641E+02   0.296386E-08   0.131938E-05  -0.152690E-06
  1413   0.842927E+03   0.138321E+02   0.000000E+00  -0.522329E+02   0.295921E-08   0.136485E-05  -0.150782E-06
  1414   0.843408E+03   0.136708E+02   0.000000E+00  -0.515927E+02   0.295455E-08   0.141154E-05  -0.148885E-06
  1415   0.843834E+03   0.135122E+02   0.000000E+00  -0.509438E+02   0.294991E-08   0.145941E-05  -0.146997E-06
  1416   0.844213E+03   0.133564E+02   0.000000E+00  -0.502864E+02   0.294528E-08   0.150839E-05  -0.145118E-06
  1417   0.844537E+03   0.132035E+02   0.000000E+00  -0.496207E+02   0.294065E-08   0.155842E-05  -0.143246E-06
  1418   0.844814E+03   0.130534E+02   0.000000E+00  -0.489472E+02   0.293603E-08   0.160945E-05  -0.141379E-06
  1419   0.845037E+03   0.129064E+02   0.000000E+00  -0.482660E+02   0.293143E-08   0.166142E-05  -0.139518E-06
  1420   0.845206E+03   0.127622E+02   0.000000E+00  -0.475774E+02   0.292682E-08   0.171426E-05  -0.137661E-06
  1421   0.845321E+03   0.126212E+02   0.000000E+00  -0.468818E+02   0.292223E-08   0.176791E-05  -0.135806E-06
  1422   0.845381E+03   0.124832E+02   0.000000E+00  -0.461793E+02   0.291765E-08   0.182233E-05  -0.133952E-06
  1423   0.845395E+03   0.123482E+02   0.000000E+00  -0.454702E+02   0.291307E-08   0.187744E-05  -0.132098E-06
  1424   0.845348E+03   0.122165E+02   0.000000E+00  -0.447548E+02   0.290850E-08   0.193320E-05  -0.130243E-06
  1425   0.845247E+03   0.120880E+02   0.000000E+00  -0.440333E+02   0.290394E-08   0.198953E-05  -0.128386E-06
  1426   0.845092E+03   0.119626E+02   0.000000E+00  -0.433062E+02   0.289939E-08   0.204639E-05  -0.126526E-06
  1427   0.844877E+03   0.118405E+02   0.000000E+00  -0.425736E+02   0.289485E-08   0.210370E-05  -0.124661E-06
  1428   0.844608E+03   0.117217E+02   0.000000E+00  -0.418357E+02   0.289032E-08   0.216142E-05  -0.122791E-06
  1429   0.844286E+03   0.116061E+02   0.000000E+00  -0.410931E+02   0.288579E-08   0.221948E-05  -0.120913E-06
  1430   0.843910E+03   0.114939E+02   0.000000E+00  -0.403457E+02   0.288127E-08   0.227783E-05  -0.119027E-06
  1431   0.843474E+03   0.113851E+02   0.000000E+00  -0.395942E+02   0.287676E-08   0.233639E-05  -0.117133E-06
  1432   0.842985E+03   0.112797E+02   0.000000E+00  -0.388386E+02   0.287226E-08   0.239513E-05  -0.115227E-06
  1433   0.842436E+03   0.111777E+02   0.000000E+00  -0.380793E+02   0.286776E-08   0.245397E-05  -0.113310E-06
  1434   0.841834E+03   0.110791E+02   0.000000E+00  -0.373166E+02   0.286328E-08   0.251286E-05  -0.111380E-06
  1435   0.841172E+03   0.109841E+02   0.000000E+00  -0.365508E+02   0.285880E-08   0.257173E-05  -0.109437E-06
  1436   0.840457E+03   0.108925E+02   0.000000E+00  -0.357821E+02   0.285433E-08   0.263054E-05  -0.107478E-06
  1437   0.839682E+03   0.108044E+02   0.000000E+00  -0.350110E+02   0.284987E-08   0.268921E-05  -0.105502E-06
  1438   0.838848E+03   0.107199E+02   0.000000E+00  -0.342376E+02   0.284541E-08   0.274769E-05  -0.103510E-06
  1439   0.837961E+03   0.106389E+02   0.000000E+00  -0.334624E+02   0.284096E-08   0.280593E-05  -0.101498E-06
  1440   0.837022E+03   0.105615E+02   0.000000E+00  -0.326854E+02   0.283653E-08   0.286385E-05  -0.994668E-07
  1441   0.836023E+03   0.104876E+02   0.000000E+00  -0.319072E+02   0.283209E-08   0.292141E-05  -0.974145E-07
  1442   0.834966E+03   0.104173E+02   0.000000E+00  -0.311279E+02   0.282767E-08   0.297854E-05  -0.953399E-07
  1443   0.833849E+03   0.103506E+02   0.000000E+00  -0.303478E+02   0.282326E-08   0.303518E-05  -0.932419E-07
  1444   0.832680E+03   0.102875E+02   0.000000E+00  -0.295674E+02   0.281885E-08   0.309128E-05  -0.911194E-07
  1445   0.831452E+03   0.102280E+02   0.000000E+00  -0.287867E+02   0.281445E-08   0.314677E-05  -0.889711E-07
  1446   0.830165E+03   0.101722E+02   0.000000E+00  -0.280061E+02   0.281006E-08   0.320160E-05  -0.867959E-07
  1447   0.828827E+03   0.101200E+02   0.000000E+00  -0.272261E+02   0.280568E-08   0.325571E-05  -0.845926E-07
  1448   0.827430E+03   0.100714E+02   0.000000E+00  -0.264467E+02   0.280130E-08   0.330903E-05  -0.823601E-07
  1449   0.825974E+03   0.100264E+02   0.000000E+00  -0.256684E+02   0.279693E-08   0.336151E-05  -0.800971E-07
  1450   0.824468E+03   0.998508E+01   0.000000E+00  -0.248914E+02   0.279257E-08   0.341309E-05  -0.778024E-07
  1451   0.822910E+03   0.994740E+01   0.000000E+00  -0.241162E+02   0.278822E-08   0.346371E-05  -0.754753E-07
  1452   0.821294E+03   0.991330E+01   0.000000E+00  -0.233429E+02   0.278387E-08   0.351331E-05  -0.731157E-07
  1453   0.819619E+03   0.988286E+01   0.000000E+00  -0.225719E+02   0.277954E-08   0.356184E-05  -0.707241E-07
  1454   0.817894E+03   0.985606E+01   0.000000E+00  -0.218034E+02   0.277521E-08   0.360923E-05  -0.683009E-07
  1455   0.816118E+03   0.983283E+01   0.000000E+00  -0.210376E+02   0.277088E-08   0.365542E-05  -0.658465E-07
  1456   0.814292E+03   0.981323E+01   0.000000E+00  -0.202748E+02   0.276657E-08   0.370036E-05  -0.633612E-07
  1457   0.812415E+03   0.979726E+01   0.000000E+00  -0.195153E+02   0.276226E-08   0.374400E-05  -0.608455E-07
  1458   0.810480E+03   0.978477E+01   0.000000E+00  -0.187593E+02   0.275796E-08   0.378626E-05  -0.582997E-07
  1459   0.808495E+03   0.977589E+01   0.000000E+00  -0.180071E+02   0.275367E-08   0.382709E-05  -0.557243E-07
  1460   0.806459E+03   0.977062E+01   0.000000E+00  -0.172589E+02   0.274939E-08   0.386644E-05  -0.531197E-07
  1461   0.804373E+03   0.976880E+01   0.000000E+00  -0.165149E+02   0.274511E-08   0.390425E-05  -0.504861E-07
  1462   0.802237E+03   0.977051E+01   0.000000E+00  -0.157755E+02   0.274084E-08   0.394045E-05  -0.478241E-07
  1463   0.800051E+03   0.977574E+01   0.000000E+00  -0.150409E+02   0.273658E-08   0.397499E-05  -0.451341E-07
  1464   0.797814E+03   0.978440E+01   0.000000E+00  -0.143112E+02   0.273232E-08   0.400781E-05  -0.424163E-07
  1465   0.795528E+03   0.979657E+01   0.000000E+00  -0.135867E+02   0.272808E-08   0.403885E-05  -0.396713E-07
  1466   0.793199E+03   0.981217E+01   0.000000E+00  -0.128679E+02   0.272384E-08   0.406806E-05  -0.368993E-07
  1467   0.790821E+03   0.983110E+01   0.000000E+00  -0.121547E+02   0.271960E-08   0.409537E-05  -0.341009E-07
  1468   0.788400E+03   0.985353E+01   0.000000E+00  -0.114476E+02   0.271538E-08   0.412073E-05  -0.312763E-07
  1469   0.785930E+03   0.987921E+01   0.000000E+00  -0.107467E+02   0.271116E-08   0.414407E-05  -0.284260E-07
  1470   0.783410E+03   0.990830E+01   0.000000E+00  -0.100521E+02   0.270695E-08   0.416535E-05  -0.255505E-07
  1471   0.780855E+03   0.994063E+01   0.000000E+00  -0.936431E+01   0.270275E-08   0.418449E-05  -0.226499E-07
  1472   0.778251E+03   0.997627E+01   0.000000E+00  -0.868336E+01   0.269856E-08   0.420145E-05  -0.197249E-07
  1473   0.775597E+03   0.100151E+02   0.000000E+00  -0.800956E+01   0.269437E-08   0.421617E-05  -0.167757E-07
  1474   0.772909E+03   0.100572E+02   0.000000E+00  -0.734310E+01   0.269019E-08   0.422858E-05  -0.138027E-07
  1475   0.770172E+03   0.101024E+02   0.000000E+00  -0.668427E+01   0.268601E-08   0.423863E-05  -0.108064E-07
  1476   0.767401E+03   0.101508E+02   0.000000E+00  -0.603312E+01   0.268185E-08   0.424625E-05  -0.778714E-08
  1477   0.764588E+03   0.102022E+02   0.000000E+00  -0.539003E+01   0.267769E-08   0.425140E-05  -0.474530E-08
  1478   0.761733E+03   0.102566E+02   0.000000E+00  -0.475510E+01   0.267354E-08   0.425401E-05  -0.168130E-08
  1479   0.758844E+03   0.103142E+02   0.000000E+00  -0.412855E+01   0.266939E-08   0.425403E-05   0.140449E-08
  1480   0.755914E+03   0.103747E+02   0.000000E+00  -0.351061E+01   0.266526E-08   0.425139E-05   0.451167E-08
  1481   0.752950E+03   0.104381E+02   0.000000E+00  -0.290147E+01   0.266113E-08   0.424603E-05   0.763984E-08
  1482   0.749945E+03   0.105044E+02   0.000000E+00  -0.230131E+01   0.265700E-08   0.423791E-05   0.107886E-07
  1483   0.746906E+03   0.105736E+02   0.000000E+00  -0.171031E+01   0.265289E-08   0.422696E-05   0.139576E-07
  1484   0.743841E+03   0.106456E+02   0.000000E+00  -0.112866E+01   0.264878E-08   0.421312E-05   0.171464E-07
  1485   0.740734E+03   0.107203E+02   0.000000E+00  -0.556522E+00   0.264468E-08   0.419633E-05   0.203546E-07
  1486   0.737602E+03   0.107977E+02   0.000000E+00   0.592669E-02   0.264059E-08   0.417653E-05   0.235818E-07
  1487   0.734429E+03   0.108778E+02   0.000000E+00   0.558491E+00   0.263650E-08   0.415368E-05   0.268277E-07
  1488   0.731229E+03   0.109606E+02   0.000000E+00   0.110102E+01   0.263242E-08   0.412770E-05   0.300918E-07
  1489   0.728004E+03   0.110458E+02   0.000000E+00   0.163333E+01   0.262835E-08   0.409854E-05   0.333738E-07
  1490   0.724742E+03   0.111336E+02   0.000000E+00   0.215529E+01   0.262428E-08   0.406614E-05   0.366732E-07
  1491   0.721454E+03   0.112238E+02   0.000000E+00   0.266673E+01   0.262022E-08   0.403045E-05   0.399896E-07
  1492   0.718139E+03   0.113164E+02   0.000000E+00   0.316752E+01   0.261617E-08   0.399140E-05   0.433228E-07
  1493   0.714798E+03   0.114114E+02   0.000000E+00   0.365747E+01   0.261213E-08   0.394894E-05   0.466722E-07
  1494   0.711430E+03   0.115086E+02   0.000000E+00   0.413646E+01   0.260809E-08   0.390300E-05   0.500374E-07
  1495   0.708038E+03   0.116081E+02   0.000000E+00   0.460433E+01   0.260406E-08   0.385354E-05   0.534182E-07
  1496   0.704622E+03   0.117098E+02   0.000000E+00   0.506095E+01   0.260004E-08   0.380048E-05   0.568141E-07
  1497   0.701184E+03   0.118136E+02   0.000000E+00   0.550622E+01   0.259602E-08   0.374378E-05   0.602246E-07
  1498   0.697723E+03   0.119194E+02   0.000000E+00   0.594002E+01   0.259201E-08   0.368337E-05   0.636495E-07
  1499   0.694242E+03   0.120273E+02   0.000000E+00   0.636224E+01   0.258801E-08   0.361920E-05   0.670882E-07
  1500   0.690740E+03   0.121371E+02   0.000000E+00   0.677275E+01   0.258401E-08   0.355120E-05   0.705405E-07
  1501   0.687220E+03   0.122487E+02   0.000000E+00   0.717146E+01   0.258002E-08   0.347937E-05   0.740055E-07
  1502   0.683683E+03   0.123622E+02   0.000000E+00   0.755825E+01   0.257604E-08   0.340388E-05   0.774807E-07
  1503   0.680128E+03   0.124774E+02   0.000000E+00   0.793304E+01   0.257206E-08   0.332493E-05   0.809631E-07
  1504   0.676558E+03   0.125943E+02   0.000000E+00   0.829577E+01   0.256810E-08   0.324274E-05   0.844499E-07
  1505   0.672972E+03   0.127130E+02   0.000000E+00   0.864634E+01   0.256413E-08   0.315752E-05   0.879381E-07
  1506   0.669372E+03   0.128331E+02   0.000000E+00   0.898468E+01   0.256018E-08   0.306950E-05   0.914248E-07
  1507   0.665758E+03   0.129548E+02   0.000000E+00   0.931072E+01   0.255623E-08   0.297888E-05   0.949071E-07
  1508   0.662131E+03   0.130780E+02   0.000000E+00   0.962435E+01   0.255229E-08   0.288587E-05   0.983820E-07
  1509   0.658493E+03   0.132026E+02   0.000000E+00   0.992560E+01   0.254835E-08   0.279070E-05   0.101847E-06
  1510   0.654844E+03   0.133285E+02   0.000000E+00   0.102143E+02   0.254443E-08   0.269358E-05   0.105298E-06
  1511   0.651184E+03   0.134557E+02   0.000000E+00   0.104905E+02   0.254051E-08   0.259471E-05   0.108733E-06
  1512   0.647517E+03   0.135841E+02   0.000000E+00   0.107542E+02   0.253659E-08   0.249432E-05   0.112150E-06
  1513   0.643842E+03   0.137137E+02   0.000000E+00   0.110054E+02   0.253268E-08   0.239262E-05   0.115544E-06
  1514   0.640161E+03   0.138444E+02   0.000000E+00   0.112440E+02   0.252878E-08   0.228982E-05   0.118913E-06
  1515   0.636476E+03   0.139761E+02   0.000000E+00   0.114700E+02   0.252489E-08   0.218613E-05   0.122254E-06
  1516   0.632786E+03   0.141089E+02   0.000000E+00   0.116834E+02   0.252100E-08   0.208178E-05   0.125565E-06
  1517   0.629093E+03   0.142425E+02   0.000000E+00   0.118842E+02   0.251712E-08   0.197697E-05   0.128842E-06
  1518   0.625399E+03   0.143770E+02   0.000000E+00   0.120724E+02   0.251325E-08   0.187192E-05   0.132082E-06
  1519   0.621703E+03   0.145123E+02   0.000000E+00   0.122480E+02   0.250938E-08   0.176685E-05   0.135283E-06
  1520   0.618007E+03   0.146483E+02   0.000000E+00   0.124109E+02   0.250552E-08   0.166196E-05   0.138442E-06
  1521   0.614312E+03   0.147849E+02   0.000000E+00   0.125612E+02   0.250166E-08   0.155747E-05   0.141555E-06
  1522   0.610618E+03   0.149222E+02   0.000000E+00   0.126989E+02   0.249782E-08   0.145360E-05   0.144619E-06
  1523   0.606926E+03   0.150600E+02   0.000000E+00   0.128240E+02   0.249398E-08   0.135056E-05   0.147632E-06
  1524   0.603238E+03   0.151982E+02   0.000000E+00   0.129364E+02   0.249014E-08   0.124856E-05   0.150592E-06
  1525   0.599554E+03   0.153368E+02   0.000000E+00   0.130363E+02   0.248631E-08   0.114782E-05   0.153494E-06
  1526   0.595876E+03   0.154758E+02   0.000000E+00   0.131236E+02   0.248249E-08   0.104855E-05   0.156336E-06
  1527   0.592204E+03   0.156151E+02   0.000000E+00   0.131984E+02   0.247868E-08   0.950966E-06   0.159115E-06
  1528   0.588539E+03   0.157545E+02   0.000000E+00   0.132608E+02   0.247487E-08   0.855283E-06   0.161828E-06
  1529   0.584883E+03   0.158941E+02   0.000000E+00   0.133108E+02   0.247107E-08   0.761714E-06   0.164472E-06
  1530   0.581235E+03   0.160338E+02   0.000000E+00   0.133484E+02   0.246727E-08   0.670473E-06   0.167045E-06
  1531   0.577598E+03   0.161735E+02   0.000000E+00   0.133736E+02   0.246348E-08   0.581775E-06   0.169543E-06
  1532   0.573970E+03   0.163131E+02   0.000000E+00   0.133866E+02   0.245970E-08   0.495834E-06   0.171963E-06
  1533   0.570355E+03   0.164526E+02   0.000000E+00   0.133873E+02   0.245592E-08   0.412863E-06   0.174303E-06
  1534   0.566753E+03   0.165919E+02   0.000000E+00   0.133759E+02   0.245215E-08   0.333077E-06   0.176560E-06
  1535   0.563163E+03   0.167310E+02   0.000000E+00   0.133524E+02   0.244839E-08   0.256689E-06   0.178730E-06
  1536   0.559588E+03   0.168697E+02   0.000000E+00   0.133168E+02   0.244464E-08   0.183915E-06   0.180810E-06
  1537   0.556027E+03   0.170080E+02   0.000000E+00   0.132693E+02   0.244089E-08   0.114968E-06   0.182799E-06
  1538   0.552482E+03   0.171459E+02   0.000000E+00   0.132098E+02   0.243714E-08   0.500621E-07   0.184692E-06
  1539   0.548954E+03   0.172832E+02   0.000000E+00   0.131386E+02   0.243340E-08  -0.105886E-07   0.186488E-06
  1540   0.545444E+03   0.174199E+02   0.000000E+00   0.130557E+02   0.242967E-08  -0.667698E-07   0.188182E-06
  1541   0.541952E+03   0.175560E+02   0.000000E+00   0.129612E+02   0.242595E-08  -0.118268E-06   0.189772E-06
  1542   0.538480E+03   0.176915E+02   0.000000E+00   0.128553E+02   0.242223E-08  -0.164868E-06   0.191256E-06
  1543   0.535028E+03   0.178261E+02   0.000000E+00   0.127379E+02   0.241852E-08  -0.206356E-06   0.192629E-06
  1544   0.531597E+03   0.179600E+02   0.000000E+00   0.126094E+02   0.241481E-08  -0.242519E-06   0.193891E-06
  1545   0.528188E+03   0.180928E+02   0.000000E+00   0.124697E+02   0.241111E-08  -0.273141E-06   0.195036E-06
  1546   0.524802E+03   0.182248E+02   0.000000E+00   0.123190E+02   0.240742E-08  -0.298010E-06   0.196063E-06
  1547   0.521440E+03   0.183557E+02   0.000000E+00   0.121574E+02   0.240373E-08  -0.316910E-06   0.196968E-06
  1548   0.518101E+03   0.184856E+02   0.000000E+00   0.119850E+02   0.240005E-08  -0.329628E-06   0.197749E-06
  1549   0.514787E+03   0.186144E+02   0.000000E+00   0.118020E+02   0.239638E-08  -0.335950E-06   0.198403E-06
  1550   0.511499E+03   0.187419E+02   0.000000E+00   0.116085E+02   0.239271E-08  -0.335662E-06   0.198926E-06
  1551   0.508238E+03   0.188681E+02   0.000000E+00   0.114045E+02   0.238905E-08  -0.328635E-06   0.199318E-06
  1552   0.505003E+03   0.189930E+02   0.000000E+00   0.111903E+02   0.238539E-08  -0.315087E-06   0.199581E-06
  1553   0.501796E+03   0.191166E+02   0.000000E+00   0.109660E+02   0.238175E-08  -0.295321E-06   0.199722E-06
  1554   0.498616E+03   0.192388E+02   0.000000E+00   0.107316E+02   0.237810E-08  -0.269640E-06   0.199744E-06
  1555   0.495466E+03   0.193594E+02   0.000000E+00   0.104874E+02   0.237447E-08  -0.238349E-06   0.199654E-06
  1556   0.492345E+03   0.194786E+02   0.000000E+00   0.102335E+02   0.237084E-08  -0.201749E-06   0.199456E-06
  1557   0.489254E+03   0.195962E+02   0.000000E+00   0.997012E+01   0.236721E-08  -0.160146E-06   0.199156E-06
  1558   0.486194E+03   0.197121E+02   0.000000E+00   0.969730E+01   0.236359E-08  -0.113841E-06   0.198758E-06
  1559   0.483165E+03   0.198265E+02   0.000000E+00   0.941530E+01   0.235998E-08  -0.631383E-07   0.198268E-06
  1560   0.480168E+03   0.199390E+02   0.000000E+00   0.912413E+01   0.235637E-08  -0.834140E-08   0.197690E-06
  1561   0.477203E+03   0.200499E+02   0.000000E+00   0.882417E+01   0.235277E-08   0.502466E-07   0.197030E-06
  1562   0.474271E+03   0.201589E+02   0.000000E+00   0.851543E+01   0.234918E-08   0.112322E-06   0.196294E-06
