#    L    TT             EE             BB             TE          
  1554   0.511050E+03   0.184252E+02   0.719276E-01   0.464512E+01
  1555   0.508348E+03   0.185142E+02   0.718410E-01   0.446116E+01
  1556   0.505669E+03   0.186020E+02   0.717544E-01   0.426965E+01
  1557   0.503015E+03   0.186886E+02   0.716679E-01   0.407081E+01
  1558   0.500385E+03   0.187739E+02   0.715814E-01   0.386468E+01
  1559   0.497781E+03   0.188579E+02   0.714951E-01   0.365148E+01
  1560   0.495202E+03   0.189404E+02   0.714089E-01   0.343116E+01
  1561   0.492648E+03   0.190216E+02   0.713227E-01   0.320409E+01
  1562   0.490122E+03   0.191013E+02   0.712367E-01   0.297024E+01
  1563   0.487621E+03   0.191796E+02   0.711508E-01   0.272981E+01
  1564   0.485148E+03   0.192564E+02   0.710651E-01   0.248291E+01
  1565   0.482703E+03   0.193316E+02   0.709795E-01   0.222976E+01
  1566   0.480285E+03   0.194053E+02   0.708941E-01   0.197039E+01
  1567   0.477895E+03   0.194774E+02   0.708089E-01   0.170501E+01
  1568   0.475534E+03   0.195479E+02   0.707238E-01   0.143365E+01
  1569   0.473202E+03   0.196167E+02   0.706390E-01   0.115659E+01
  1570   0.470898E+03   0.196838E+02   0.705543E-01   0.873952E+00
  1571   0.468624E+03   0.197491E+02   0.704699E-01   0.585803E+00
  1572   0.466379E+03   0.198128E+02   0.703857E-01   0.292318E+00
  1573   0.464164E+03   0.198747E+02   0.703017E-01  -0.633533E-02
  1574   0.461980E+03   0.199347E+02   0.702180E-01  -0.309971E+00
  1575   0.459826E+03   0.199929E+02   0.701346E-01  -0.618427E+00
  1576   0.457702E+03   0.200493E+02   0.700514E-01  -0.931513E+00
  1577   0.455610E+03   0.201038E+02   0.699684E-01  -0.124908E+01
  1578   0.453549E+03   0.201566E+02   0.698858E-01  -0.157092E+01
  1579   0.451520E+03   0.202074E+02   0.698035E-01  -0.189689E+01
  1580   0.449523E+03   0.202562E+02   0.697215E-01  -0.222682E+01
  1581   0.447557E+03   0.203032E+02   0.696397E-01  -0.256055E+01
  1582   0.445624E+03   0.203482E+02   0.695583E-01  -0.289792E+01
  1583   0.443723E+03   0.203912E+02   0.694773E-01  -0.323878E+01
  1584   0.441854E+03   0.204323E+02   0.693966E-01  -0.358297E+01
  1585   0.440017E+03   0.204713E+02   0.693162E-01  -0.393033E+01
  1586   0.438213E+03   0.205082E+02   0.692361E-01  -0.428071E+01
  1587   0.436441E+03   0.205432E+02   0.691565E-01  -0.463393E+01
  1588   0.434701E+03   0.205760E+02   0.690771E-01  -0.498983E+01
  1589   0.432995E+03   0.206067E+02   0.689982E-01  -0.534823E+01
  1590   0.431321E+03   0.206353E+02   0.689196E-01  -0.570896E+01
  1591   0.429679E+03   0.206619E+02   0.688414E-01  -0.607185E+01
  1592   0.428071E+03   0.206863E+02   0.687636E-01  -0.643673E+01
  1593   0.426495E+03   0.207085E+02   0.686862E-01  -0.680344E+01
  1594   0.424952E+03   0.207286E+02   0.686092E-01  -0.717179E+01
  1595   0.423442E+03   0.207465E+02   0.685326E-01  -0.754162E+01
  1596   0.421964E+03   0.207623E+02   0.684564E-01  -0.791274E+01
  1597   0.420519E+03   0.207759E+02   0.683806E-01  -0.828499E+01
  1598   0.419107E+03   0.207873E+02   0.683052E-01  -0.865818E+01
  1599   0.417727E+03   0.207966E+02   0.682303E-01  -0.903215E+01
  1600   0.416381E+03   0.208036E+02   0.681557E-01  -0.940673E+01
  1601   0.415066E+03   0.208084E+02   0.680816E-01  -0.978175E+01
  1602   0.413784E+03   0.208111E+02   0.680079E-01  -0.101571E+02
  1603   0.412533E+03   0.208114E+02   0.679346E-01  -0.105325E+02
  1604   0.411315E+03   0.208096E+02   0.678617E-01  -0.109080E+02
  1605   0.410129E+03   0.208056E+02   0.677893E-01  -0.112834E+02
  1606   0.408975E+03   0.207993E+02   0.677173E-01  -0.116585E+02
  1607   0.407852E+03   0.207908E+02   0.676457E-01  -0.120332E+02
  1608   0.406761E+03   0.207801E+02   0.675746E-01  -0.124073E+02
  1609   0.405700E+03   0.207671E+02   0.675039E-01  -0.127807E+02
  1610   0.404671E+03   0.207519E+02   0.674336E-01  -0.131532E+02
  1611   0.403673E+03   0.207347E+02   0.673638E-01  -0.135246E+02
  1612   0.402707E+03   0.207152E+02   0.672944E-01  -0.138949E+02
  1613   0.401770E+03   0.206936E+02   0.672254E-01  -0.142639E+02
  1614   0.400864E+03   0.206699E+02   0.671569E-01  -0.146312E+02
  1615   0.399988E+03   0.206442E+02   0.670888E-01  -0.149970E+02
  1616   0.399143E+03   0.206163E+02   0.670212E-01  -0.153610E+02
  1617   0.398327E+03   0.205863E+02   0.669539E-01  -0.157231E+02
  1618   0.397540E+03   0.205542E+02   0.668872E-01  -0.160831E+02
  1619   0.396783E+03   0.205200E+02   0.668208E-01  -0.164410E+02
  1620   0.396054E+03   0.204838E+02   0.667549E-01  -0.167965E+02
  1621   0.395354E+03   0.204455E+02   0.666895E-01  -0.171497E+02
  1622   0.394682E+03   0.204052E+02   0.666244E-01  -0.175002E+02
  1623   0.394039E+03   0.203628E+02   0.665598E-01  -0.178481E+02
  1624   0.393422E+03   0.203184E+02   0.664957E-01  -0.181931E+02
  1625   0.392834E+03   0.202721E+02   0.664320E-01  -0.185352E+02
  1626   0.392272E+03   0.202239E+02   0.663687E-01  -0.188742E+02
  1627   0.391737E+03   0.201736E+02   0.663058E-01  -0.192099E+02
  1628   0.391228E+03   0.201215E+02   0.662434E-01  -0.195423E+02
  1629   0.390746E+03   0.200675E+02   0.661814E-01  -0.198712E+02
  1630   0.390288E+03   0.200115E+02   0.661199E-01  -0.201965E+02
  1631   0.389857E+03   0.199537E+02   0.660588E-01  -0.205181E+02
  1632   0.389449E+03   0.198941E+02   0.659981E-01  -0.208358E+02
  1633   0.389066E+03   0.198326E+02   0.659379E-01  -0.211496E+02
  1634   0.388708E+03   0.197694E+02   0.658781E-01  -0.214594E+02
  1635   0.388373E+03   0.197043E+02   0.658187E-01  -0.217650E+02
  1636   0.388061E+03   0.196374E+02   0.657597E-01  -0.220663E+02
  1637   0.387772E+03   0.195689E+02   0.657012E-01  -0.223633E+02
  1638   0.387505E+03   0.194986E+02   0.656431E-01  -0.226557E+02
  1639   0.387261E+03   0.194266E+02   0.655854E-01  -0.229436E+02
  1640   0.387038E+03   0.193530E+02   0.655282E-01  -0.232268E+02
  1641   0.386835E+03   0.192779E+02   0.654714E-01  -0.235051E+02
  1642   0.386654E+03   0.192011E+02   0.654150E-01  -0.237786E+02
  1643   0.386493E+03   0.191228E+02   0.653590E-01  -0.240471E+02
  1644   0.386351E+03   0.190431E+02   0.653034E-01  -0.243106E+02
  1645   0.386229E+03   0.189619E+02   0.652483E-01  -0.245688E+02
  1646   0.386126E+03   0.188791E+02   0.651935E-01  -0.248218E+02
  1647   0.386041E+03   0.187950E+02   0.651392E-01  -0.250695E+02
  1648   0.385973E+03   0.187095E+02   0.650853E-01  -0.253118E+02
  1649   0.385923E+03   0.186225E+02   0.650317E-01  -0.255485E+02
  1650   0.385890E+03   0.185342E+02   0.649786E-01  -0.257796E+02
  1651   0.385872E+03   0.184446E+02   0.649259E-01  -0.260051E+02
  1652   0.385872E+03   0.183537E+02   0.648735E-01  -0.262249E+02
  1653   0.385885E+03   0.182616E+02   0.648215E-01  -0.264389E+02
  1654   0.385915E+03   0.181682E+02   0.647699E-01  -0.266470E+02
  1655   0.385959E+03   0.180737E+02   0.647187E-01  -0.268493E+02
  1656   0.386016E+03   0.179780E+02   0.646679E-01  -0.270457E+02
  1657   0.386087E+03   0.178812E+02   0.646174E-01  -0.272360E+02
  1658   0.386171E+03   0.177833E+02   0.645672E-01  -0.274203E+02
  1659   0.386269E+03   0.176843E+02   0.645174E-01  -0.275986E+02
  1660   0.386378E+03   0.175844E+02   0.644680E-01  -0.277707E+02
  1661   0.386499E+03   0.174834E+02   0.644189E-01  -0.279368E+02
  1662   0.386631E+03   0.173816E+02   0.643701E-01  -0.280966E+02
  1663   0.386775E+03   0.172788E+02   0.643216E-01  -0.282503E+02
  1664   0.386929E+03   0.171751E+02   0.642735E-01  -0.283977E+02
  1665   0.387092E+03   0.170706E+02   0.642257E-01  -0.285387E+02
  1666   0.387264E+03   0.169652E+02   0.641781E-01  -0.286736E+02
  1667   0.387446E+03   0.168591E+02   0.641309E-01  -0.288021E+02
  1668   0.387636E+03   0.167522E+02   0.640839E-01  -0.289242E+02
  1669   0.387834E+03   0.166446E+02   0.640372E-01  -0.290399E+02
  1670   0.388039E+03   0.165363E+02   0.639908E-01  -0.291493E+02
  1671   0.388251E+03   0.164273E+02   0.639446E-01  -0.292522E+02
  1672   0.388469E+03   0.163178E+02   0.638987E-01  -0.293486E+02
  1673   0.388693E+03   0.162077E+02   0.638530E-01  -0.294388E+02
  1674   0.388923E+03   0.160970E+02   0.638076E-01  -0.295225E+02
  1675   0.389157E+03   0.159860E+02   0.637624E-01  -0.295998E+02
  1676   0.389397E+03   0.158745E+02   0.637174E-01  -0.296708E+02
  1677   0.389640E+03   0.157627E+02   0.636726E-01  -0.297354E+02
  1678   0.389888E+03   0.156505E+02   0.636280E-01  -0.297936E+02
  1679   0.390138E+03   0.155380E+02   0.635836E-01  -0.298455E+02
  1680   0.390390E+03   0.154253E+02   0.635393E-01  -0.298910E+02
  1681   0.390646E+03   0.153123E+02   0.634953E-01  -0.299302E+02
  1682   0.390902E+03   0.151991E+02   0.634514E-01  -0.299631E+02
  1683   0.391160E+03   0.150858E+02   0.634076E-01  -0.299896E+02
  1684   0.391419E+03   0.149723E+02   0.633641E-01  -0.300099E+02
  1685   0.391677E+03   0.148587E+02   0.633206E-01  -0.300239E+02
  1686   0.391936E+03   0.147451E+02   0.632773E-01  -0.300316E+02
  1687   0.392193E+03   0.146315E+02   0.632341E-01  -0.300332E+02
  1688   0.392450E+03   0.145179E+02   0.631910E-01  -0.300286E+02
  1689   0.392706E+03   0.144042E+02   0.631480E-01  -0.300178E+02
  1690   0.392959E+03   0.142908E+02   0.631052E-01  -0.300009E+02
  1691   0.393209E+03   0.141775E+02   0.630624E-01  -0.299780E+02
  1692   0.393457E+03   0.140644E+02   0.630197E-01  -0.299491E+02
  1693   0.393701E+03   0.139514E+02   0.629771E-01  -0.299142E+02
  1694   0.393942E+03   0.138388E+02   0.629345E-01  -0.298733E+02
  1695   0.394177E+03   0.137264E+02   0.628921E-01  -0.298265E+02
  1696   0.394409E+03   0.136143E+02   0.628497E-01  -0.297739E+02
  1697   0.394635E+03   0.135025E+02   0.628073E-01  -0.297154E+02
  1698   0.394854E+03   0.133911E+02   0.627650E-01  -0.296511E+02
  1699   0.395068E+03   0.132801E+02   0.627227E-01  -0.295812E+02
  1700   0.395276E+03   0.131696E+02   0.626805E-01  -0.295056E+02
  1701   0.395477E+03   0.130595E+02   0.626383E-01  -0.294244E+02
  1702   0.395670E+03   0.129499E+02   0.625961E-01  -0.293376E+02
  1703   0.395856E+03   0.128410E+02   0.625539E-01  -0.292455E+02
  1704   0.396034E+03   0.127326E+02   0.625117E-01  -0.291481E+02
  1705   0.396205E+03   0.126250E+02   0.624696E-01  -0.290453E+02
  1706   0.396367E+03   0.125179E+02   0.624274E-01  -0.289374E+02
  1707   0.396520E+03   0.124115E+02   0.623853E-01  -0.288243E+02
  1708   0.396664E+03   0.123058E+02   0.623431E-01  -0.287061E+02
  1709   0.396799E+03   0.122009E+02   0.623009E-01  -0.285829E+02
  1710   0.396925E+03   0.120968E+02   0.622587E-01  -0.284547E+02
  1711   0.397040E+03   0.119934E+02   0.622164E-01  -0.283217E+02
  1712   0.397145E+03   0.118908E+02   0.621741E-01  -0.281838E+02
  1713   0.397240E+03   0.117891E+02   0.621318E-01  -0.280413E+02
  1714   0.397324E+03   0.116882E+02   0.620894E-01  -0.278939E+02
  1715   0.397397E+03   0.115882E+02   0.620470E-01  -0.277421E+02
  1716   0.397459E+03   0.114892E+02   0.620045E-01  -0.275859E+02
  1717   0.397509E+03   0.113911E+02   0.619619E-01  -0.274251E+02
  1718   0.397547E+03   0.112940E+02   0.619193E-01  -0.272602E+02
  1719   0.397574E+03   0.111979E+02   0.618765E-01  -0.270909E+02
  1720   0.397588E+03   0.111027E+02   0.618337E-01  -0.269176E+02
  1721   0.397590E+03   0.110086E+02   0.617909E-01  -0.267401E+02
  1722   0.397579E+03   0.109156E+02   0.617479E-01  -0.265588E+02
  1723   0.397555E+03   0.108237E+02   0.617048E-01  -0.263737E+02
  1724   0.397520E+03   0.107329E+02   0.616616E-01  -0.261847E+02
  1725   0.397470E+03   0.106433E+02   0.616182E-01  -0.259922E+02
  1726   0.397406E+03   0.105547E+02   0.615748E-01  -0.257961E+02
  1727   0.397330E+03   0.104675E+02   0.615312E-01  -0.255965E+02
  1728   0.397239E+03   0.103813E+02   0.614875E-01  -0.253935E+02
  1729   0.397134E+03   0.102964E+02   0.614436E-01  -0.251874E+02
  1730   0.397016E+03   0.102127E+02   0.613996E-01  -0.249779E+02
  1731   0.396882E+03   0.101303E+02   0.613554E-01  -0.247655E+02
  1732   0.396734E+03   0.100491E+02   0.613110E-01  -0.245500E+02
  1733   0.396571E+03   0.996925E+01   0.612665E-01  -0.243316E+02
  1734   0.396393E+03   0.989065E+01   0.612218E-01  -0.241104E+02
  1735   0.396199E+03   0.981336E+01   0.611769E-01  -0.238865E+02
  1736   0.395991E+03   0.973745E+01   0.611318E-01  -0.236601E+02
  1737   0.395768E+03   0.966290E+01   0.610866E-01  -0.234313E+02
  1738   0.395529E+03   0.958971E+01   0.610411E-01  -0.232002E+02
  1739   0.395275E+03   0.951793E+01   0.609954E-01  -0.229669E+02
  1740   0.395006E+03   0.944757E+01   0.609494E-01  -0.227316E+02
  1741   0.394721E+03   0.937861E+01   0.609033E-01  -0.224943E+02
  1742   0.394421E+03   0.931111E+01   0.608569E-01  -0.222552E+02
  1743   0.394106E+03   0.924499E+01   0.608103E-01  -0.220143E+02
  1744   0.393773E+03   0.918039E+01   0.607635E-01  -0.217718E+02
  1745   0.393427E+03   0.911723E+01   0.607164E-01  -0.215277E+02
  1746   0.393063E+03   0.905558E+01   0.606690E-01  -0.212823E+02
  1747   0.392683E+03   0.899535E+01   0.606214E-01  -0.210354E+02
  1748   0.392287E+03   0.893668E+01   0.605736E-01  -0.207875E+02
  1749   0.391875E+03   0.887950E+01   0.605254E-01  -0.205384E+02
  1750   0.391447E+03   0.882378E+01   0.604770E-01  -0.202883E+02
  1751   0.391002E+03   0.876961E+01   0.604284E-01  -0.200374E+02
  1752   0.390542E+03   0.871698E+01   0.603794E-01  -0.197858E+02
  1753   0.390065E+03   0.866587E+01   0.603302E-01  -0.195335E+02
  1754   0.389573E+03   0.861628E+01   0.602807E-01  -0.192806E+02
  1755   0.389064E+03   0.856827E+01   0.602309E-01  -0.190274E+02
  1756   0.388539E+03   0.852177E+01   0.601808E-01  -0.187737E+02
  1757   0.387998E+03   0.847685E+01   0.601304E-01  -0.185198E+02
  1758   0.387440E+03   0.843341E+01   0.600798E-01  -0.182658E+02
  1759   0.386867E+03   0.839159E+01   0.600288E-01  -0.180118E+02
  1760   0.386278E+03   0.835129E+01   0.599776E-01  -0.177577E+02
  1761   0.385672E+03   0.831254E+01   0.599260E-01  -0.175037E+02
  1762   0.385051E+03   0.827534E+01   0.598742E-01  -0.172500E+02
  1763   0.384414E+03   0.823968E+01   0.598221E-01  -0.169966E+02
  1764   0.383761E+03   0.820556E+01   0.597697E-01  -0.167437E+02
  1765   0.383094E+03   0.817300E+01   0.597169E-01  -0.164913E+02
  1766   0.382411E+03   0.814198E+01   0.596639E-01  -0.162396E+02
  1767   0.381713E+03   0.811249E+01   0.596106E-01  -0.159885E+02
  1768   0.381000E+03   0.808455E+01   0.595570E-01  -0.157384E+02
  1769   0.380273E+03   0.805814E+01   0.595031E-01  -0.154892E+02
  1770   0.379531E+03   0.803326E+01   0.594489E-01  -0.152410E+02
  1771   0.378775E+03   0.800991E+01   0.593944E-01  -0.149940E+02
  1772   0.378004E+03   0.798806E+01   0.593397E-01  -0.147482E+02
  1773   0.377220E+03   0.796771E+01   0.592846E-01  -0.145037E+02
  1774   0.376421E+03   0.794886E+01   0.592292E-01  -0.142606E+02
  1775   0.375609E+03   0.793150E+01   0.591736E-01  -0.140190E+02
  1776   0.374782E+03   0.791563E+01   0.591176E-01  -0.137789E+02
  1777   0.373943E+03   0.790123E+01   0.590614E-01  -0.135405E+02
  1778   0.373090E+03   0.788828E+01   0.590049E-01  -0.133039E+02
  1779   0.372224E+03   0.787679E+01   0.589481E-01  -0.130690E+02
  1780   0.371346E+03   0.786673E+01   0.588911E-01  -0.128361E+02
  1781   0.370454E+03   0.785810E+01   0.588337E-01  -0.126051E+02
  1782   0.369550E+03   0.785088E+01   0.587761E-01  -0.123763E+02
  1783   0.368634E+03   0.784507E+01   0.587182E-01  -0.121496E+02
  1784   0.367706E+03   0.784064E+01   0.586600E-01  -0.119252E+02
  1785   0.366766E+03   0.783759E+01   0.586015E-01  -0.117031E+02
  1786   0.365815E+03   0.783590E+01   0.585428E-01  -0.114833E+02
  1787   0.364853E+03   0.783555E+01   0.584838E-01  -0.112661E+02
  1788   0.363880E+03   0.783653E+01   0.584245E-01  -0.110513E+02
  1789   0.362896E+03   0.783882E+01   0.583650E-01  -0.108393E+02
  1790   0.361901E+03   0.784240E+01   0.583051E-01  -0.106299E+02
  1791   0.360896E+03   0.784728E+01   0.582451E-01  -0.104232E+02
  1792   0.359881E+03   0.785340E+01   0.581847E-01  -0.102194E+02
  1793   0.358856E+03   0.786077E+01   0.581241E-01  -0.100185E+02
  1794   0.357821E+03   0.786935E+01   0.580632E-01  -0.982057E+01
  1795   0.356777E+03   0.787915E+01   0.580021E-01  -0.962566E+01
  1796   0.355723E+03   0.789014E+01   0.579407E-01  -0.943380E+01
  1797   0.354661E+03   0.790228E+01   0.578790E-01  -0.924517E+01
  1798   0.353589E+03   0.791557E+01   0.578171E-01  -0.905982E+01
  1799   0.352510E+03   0.792999E+01   0.577549E-01  -0.887765E+01
  1800   0.351422E+03   0.794551E+01   0.576924E-01  -0.869890E+01
  1801   0.350327E+03   0.796212E+01   0.576297E-01  -0.852355E+01
  1802   0.349225E+03   0.797980E+01   0.575668E-01  -0.835165E+01
  1803   0.348115E+03   0.799852E+01   0.575036E-01  -0.818328E+01
  1804   0.346999E+03   0.801828E+01   0.574401E-01  -0.801847E+01
  1805   0.345877E+03   0.803904E+01   0.573764E-01  -0.785726E+01
  1806   0.344748E+03   0.806079E+01   0.573125E-01  -0.769967E+01
  1807   0.343613E+03   0.808351E+01   0.572483E-01  -0.754576E+01
  1808   0.342472E+03   0.810717E+01   0.571838E-01  -0.739556E+01
  1809   0.341326E+03   0.813177E+01   0.571192E-01  -0.724911E+01
  1810   0.340174E+03   0.815727E+01   0.570542E-01  -0.710645E+01
  1811   0.339017E+03   0.818366E+01   0.569891E-01  -0.696760E+01
  1812   0.337855E+03   0.821091E+01   0.569237E-01  -0.683260E+01
  1813   0.336688E+03   0.823900E+01   0.568581E-01  -0.670147E+01
  1814   0.335517E+03   0.826792E+01   0.567923E-01  -0.657425E+01
  1815   0.334342E+03   0.829763E+01   0.567262E-01  -0.645095E+01
  1816   0.333164E+03   0.832813E+01   0.566599E-01  -0.633161E+01
  1817   0.331982E+03   0.835937E+01   0.565935E-01  -0.621626E+01
  1818   0.330797E+03   0.839136E+01   0.565268E-01  -0.610491E+01
  1819   0.329610E+03   0.842405E+01   0.564599E-01  -0.599758E+01
  1820   0.328420E+03   0.845743E+01   0.563928E-01  -0.589430E+01
  1821   0.327227E+03   0.849143E+01   0.563255E-01  -0.579508E+01
  1822   0.326033E+03   0.852613E+01   0.562580E-01  -0.569993E+01
  1823   0.324837E+03   0.856144E+01   0.561903E-01  -0.560889E+01
  1824   0.323638E+03   0.859729E+01   0.561225E-01  -0.552197E+01
  1825   0.322440E+03   0.863369E+01   0.560544E-01  -0.543917E+01
  1826   0.321239E+03   0.867073E+01   0.559863E-01  -0.536050E+01
  1827   0.320039E+03   0.870819E+01   0.559179E-01  -0.528595E+01
  1828   0.318838E+03   0.874616E+01   0.558494E-01  -0.521552E+01
  1829   0.317637E+03   0.878464E+01   0.557807E-01  -0.514922E+01
  1830   0.316437E+03   0.882357E+01   0.557119E-01  -0.508706E+01
  1831   0.315238E+03   0.886288E+01   0.556430E-01  -0.502904E+01
  1832   0.314039E+03   0.890259E+01   0.555739E-01  -0.497513E+01
  1833   0.312843E+03   0.894262E+01   0.555047E-01  -0.492536E+01
  1834   0.311648E+03   0.898307E+01   0.554354E-01  -0.487970E+01
  1835   0.310455E+03   0.902378E+01   0.553660E-01  -0.483815E+01
  1836   0.309264E+03   0.906478E+01   0.552965E-01  -0.480069E+01
  1837   0.308075E+03   0.910607E+01   0.552269E-01  -0.476734E+01
  1838   0.306890E+03   0.914758E+01   0.551572E-01  -0.473807E+01
  1839   0.305707E+03   0.918933E+01   0.550874E-01  -0.471287E+01
  1840   0.304527E+03   0.923124E+01   0.550175E-01  -0.469172E+01
  1841   0.303351E+03   0.927333E+01   0.549475E-01  -0.467460E+01
  1842   0.302179E+03   0.931546E+01   0.548775E-01  -0.466148E+01
  1843   0.301011E+03   0.935778E+01   0.548074E-01  -0.465235E+01
  1844   0.299847E+03   0.940016E+01   0.547373E-01  -0.464718E+01
  1845   0.298688E+03   0.944252E+01   0.546672E-01  -0.464596E+01
  1846   0.297534E+03   0.948496E+01   0.545969E-01  -0.464865E+01
  1847   0.296387E+03   0.952740E+01   0.545267E-01  -0.465523E+01
  1848   0.295243E+03   0.956978E+01   0.544564E-01  -0.466567E+01
  1849   0.294106E+03   0.961211E+01   0.543861E-01  -0.467994E+01
  1850   0.292974E+03   0.965432E+01   0.543158E-01  -0.469800E+01
  1851   0.291849E+03   0.969642E+01   0.542455E-01  -0.471985E+01
  1852   0.290731E+03   0.973835E+01   0.541751E-01  -0.474544E+01
  1853   0.289618E+03   0.978019E+01   0.541048E-01  -0.477475E+01
  1854   0.288513E+03   0.982173E+01   0.540344E-01  -0.480772E+01
  1855   0.287415E+03   0.986314E+01   0.539641E-01  -0.484431E+01
  1856   0.286325E+03   0.990428E+01   0.538938E-01  -0.488448E+01
  1857   0.285241E+03   0.994523E+01   0.538235E-01  -0.492820E+01
  1858   0.284166E+03   0.998585E+01   0.537532E-01  -0.497540E+01
  1859   0.283098E+03   0.100262E+02   0.536829E-01  -0.502605E+01
  1860   0.282040E+03   0.100662E+02   0.536127E-01  -0.508011E+01
  1861   0.280989E+03   0.101059E+02   0.535425E-01  -0.513753E+01
  1862   0.279947E+03   0.101452E+02   0.534723E-01  -0.519824E+01
  1863   0.278913E+03   0.101842E+02   0.534021E-01  -0.526222E+01
  1864   0.277889E+03   0.102228E+02   0.533320E-01  -0.532941E+01
  1865   0.276874E+03   0.102609E+02   0.532620E-01  -0.539977E+01
  1866   0.275867E+03   0.102986E+02   0.531920E-01  -0.547324E+01
  1867   0.274870E+03   0.103359E+02   0.531221E-01  -0.554978E+01
  1868   0.273884E+03   0.103727E+02   0.530522E-01  -0.562931E+01
  1869   0.272906E+03   0.104090E+02   0.529823E-01  -0.571180E+01
  1870   0.271938E+03   0.104448E+02   0.529126E-01  -0.579717E+01
  1871   0.270981E+03   0.104800E+02   0.528429E-01  -0.588537E+01
  1872   0.270033E+03   0.105148E+02   0.527733E-01  -0.597635E+01
  1873   0.269096E+03   0.105490E+02   0.527037E-01  -0.607004E+01
  1874   0.268169E+03   0.105825E+02   0.526342E-01  -0.616639E+01
  1875   0.267253E+03   0.106155E+02   0.525649E-01  -0.626532E+01
  1876   0.266347E+03   0.106479E+02   0.524955E-01  -0.636678E+01
  1877   0.265453E+03   0.106796E+02   0.524263E-01  -0.647071E+01
  1878   0.264569E+03   0.107108E+02   0.523572E-01  -0.657703E+01
  1879   0.263696E+03   0.107412E+02   0.522882E-01  -0.668569E+01
  1880   0.262834E+03   0.107710E+02   0.522193E-01  -0.679663E+01
  1881   0.261983E+03   0.108001E+02   0.521505E-01  -0.690978E+01
  1882   0.261144E+03   0.108285E+02   0.520817E-01  -0.702508E+01
  1883   0.260316E+03   0.108562E+02   0.520132E-01  -0.714245E+01
  1884   0.259499E+03   0.108832E+02   0.519447E-01  -0.726185E+01
  1885   0.258694E+03   0.109093E+02   0.518763E-01  -0.738321E+01
  1886   0.257901E+03   0.109347E+02   0.518081E-01  -0.750646E+01
  1887   0.257119E+03   0.109594E+02   0.517400E-01  -0.763155E+01
  1888   0.256348E+03   0.109833E+02   0.516721E-01  -0.775838E+01
  1889   0.255589E+03   0.110063E+02   0.516043E-01  -0.788689E+01
  1890   0.254842E+03   0.110286E+02   0.515366E-01  -0.801701E+01
  1891   0.254107E+03   0.110501E+02   0.514691E-01  -0.814866E+01
  1892   0.253384E+03   0.110707E+02   0.514017E-01  -0.828176E+01
  1893   0.252673E+03   0.110904E+02   0.513345E-01  -0.841623E+01
  1894   0.251973E+03   0.111094E+02   0.512675E-01  -0.855202E+01
  1895   0.251286E+03   0.111275E+02   0.512006E-01  -0.868902E+01
  1896   0.250611E+03   0.111447E+02   0.511339E-01  -0.882718E+01
  1897   0.249948E+03   0.111611E+02   0.510674E-01  -0.896643E+01
  1898   0.249297E+03   0.111765E+02   0.510011E-01  -0.910671E+01
  1899   0.248658E+03   0.111911E+02   0.509350E-01  -0.924793E+01
  1900   0.248032E+03   0.112048E+02   0.508690E-01  -0.939002E+01
  1901   0.247416E+03   0.112175E+02   0.508033E-01  -0.953292E+01
  1902   0.246814E+03   0.112292E+02   0.507378E-01  -0.967656E+01
  1903   0.246223E+03   0.112402E+02   0.506724E-01  -0.982085E+01
  1904   0.245645E+03   0.112500E+02   0.506073E-01  -0.996582E+01
  1905   0.245079E+03   0.112590E+02   0.505424E-01  -0.101113E+02
  1906   0.244524E+03   0.112670E+02   0.504777E-01  -0.102572E+02
  1907   0.243982E+03   0.112741E+02   0.504132E-01  -0.104036E+02
  1908   0.243451E+03   0.112802E+02   0.503489E-01  -0.105503E+02
  1909   0.242934E+03   0.112854E+02   0.502849E-01  -0.106973E+02
  1910   0.242428E+03   0.112896E+02   0.502211E-01  -0.108445E+02
  1911   0.241933E+03   0.112928E+02   0.501575E-01  -0.109919E+02
  1912   0.241451E+03   0.112950E+02   0.500941E-01  -0.111393E+02
  1913   0.240981E+03   0.112963E+02   0.500310E-01  -0.112868E+02
  1914   0.240522E+03   0.112966E+02   0.499681E-01  -0.114342E+02
  1915   0.240075E+03   0.112959E+02   0.499055E-01  -0.115815E+02
  1916   0.239640E+03   0.112941E+02   0.498431E-01  -0.117286E+02
  1917   0.239216E+03   0.112914E+02   0.497809E-01  -0.118754E+02
  1918   0.238804E+03   0.112877E+02   0.497190E-01  -0.120220E+02
  1919   0.238404E+03   0.112831E+02   0.496573E-01  -0.121681E+02
  1920   0.238015E+03   0.112775E+02   0.495958E-01  -0.123138E+02
  1921   0.237637E+03   0.112709E+02   0.495346E-01  -0.124590E+02
  1922   0.237271E+03   0.112632E+02   0.494736E-01  -0.126036E+02
  1923   0.236916E+03   0.112547E+02   0.494129E-01  -0.127474E+02
  1924   0.236573E+03   0.112452E+02   0.493524E-01  -0.128906E+02
  1925   0.236240E+03   0.112347E+02   0.492921E-01  -0.130330E+02
  1926   0.235918E+03   0.112232E+02   0.492321E-01  -0.131745E+02
  1927   0.235607E+03   0.112108E+02   0.491723E-01  -0.133151E+02
  1928   0.235307E+03   0.111974E+02   0.491128E-01  -0.134547E+02
  1929   0.235017E+03   0.111831E+02   0.490534E-01  -0.135933E+02
  1930   0.234739E+03   0.111678E+02   0.489944E-01  -0.137307E+02
  1931   0.234470E+03   0.111515E+02   0.489355E-01  -0.138670E+02
