 a		phi		phidot		fde		w	1+z	fmatter	frad
    0.778208E+00    0.113730E+00   -0.522167E-04    0.512092E+00   -0.957700E+00    0.128500E+01    0.485551E+00    0.235668E-02
    0.778408E+00    0.113665E+00   -0.522258E-04    0.512277E+00   -0.957706E+00    0.128467E+01    0.485368E+00    0.235575E-02
    0.778608E+00    0.113599E+00   -0.522350E-04    0.512461E+00   -0.957711E+00    0.128434E+01    0.485184E+00    0.235482E-02
    0.778808E+00    0.113534E+00   -0.522441E-04    0.512645E+00   -0.957717E+00    0.128401E+01    0.485001E+00    0.235389E-02
    0.779008E+00    0.113468E+00   -0.522532E-04    0.512829E+00   -0.957723E+00    0.128368E+01    0.484818E+00    0.235296E-02
    0.779207E+00    0.113403E+00   -0.522623E-04    0.513013E+00   -0.957728E+00    0.128336E+01    0.484635E+00    0.235203E-02
    0.779407E+00    0.113338E+00   -0.522714E-04    0.513197E+00   -0.957734E+00    0.128303E+01    0.484452E+00    0.235110E-02
    0.779607E+00    0.113272E+00   -0.522805E-04    0.513381E+00   -0.957739E+00    0.128270E+01    0.484268E+00    0.235018E-02
    0.779807E+00    0.113207E+00   -0.522896E-04    0.513565E+00   -0.957745E+00    0.128237E+01    0.484085E+00    0.234925E-02
    0.780007E+00    0.113142E+00   -0.522986E-04    0.513749E+00   -0.957751E+00    0.128204E+01    0.483902E+00    0.234832E-02
    0.780206E+00    0.113076E+00   -0.523077E-04    0.513933E+00   -0.957756E+00    0.128171E+01    0.483719E+00    0.234739E-02
    0.780406E+00    0.113011E+00   -0.523167E-04    0.514117E+00   -0.957762E+00    0.128138E+01    0.483537E+00    0.234646E-02
    0.780606E+00    0.112945E+00   -0.523257E-04    0.514301E+00   -0.957768E+00    0.128106E+01    0.483354E+00    0.234554E-02
    0.780806E+00    0.112880E+00   -0.523348E-04    0.514484E+00   -0.957773E+00    0.128073E+01    0.483171E+00    0.234461E-02
    0.781006E+00    0.112815E+00   -0.523437E-04    0.514668E+00   -0.957779E+00    0.128040E+01    0.482988E+00    0.234368E-02
    0.781206E+00    0.112749E+00   -0.523527E-04    0.514852E+00   -0.957785E+00    0.128007E+01    0.482806E+00    0.234275E-02
    0.781405E+00    0.112684E+00   -0.523617E-04    0.515035E+00   -0.957791E+00    0.127975E+01    0.482623E+00    0.234183E-02
    0.781605E+00    0.112619E+00   -0.523707E-04    0.515219E+00   -0.957796E+00    0.127942E+01    0.482440E+00    0.234090E-02
    0.781805E+00    0.112554E+00   -0.523796E-04    0.515402E+00   -0.957802E+00    0.127909E+01    0.482258E+00    0.233998E-02
    0.782005E+00    0.112488E+00   -0.523885E-04    0.515586E+00   -0.957808E+00    0.127876E+01    0.482075E+00    0.233905E-02
    0.782205E+00    0.112423E+00   -0.523975E-04    0.515769E+00   -0.957814E+00    0.127844E+01    0.481893E+00    0.233813E-02
    0.782404E+00    0.112358E+00   -0.524064E-04    0.515952E+00   -0.957820E+00    0.127811E+01    0.481710E+00    0.233720E-02
    0.782604E+00    0.112293E+00   -0.524153E-04    0.516136E+00   -0.957825E+00    0.127779E+01    0.481528E+00    0.233628E-02
    0.782804E+00    0.112227E+00   -0.524241E-04    0.516319E+00   -0.957831E+00    0.127746E+01    0.481346E+00    0.233535E-02
    0.783004E+00    0.112162E+00   -0.524330E-04    0.516502E+00   -0.957837E+00    0.127713E+01    0.481164E+00    0.233443E-02
    0.783204E+00    0.112097E+00   -0.524419E-04    0.516685E+00   -0.957843E+00    0.127681E+01    0.480981E+00    0.233350E-02
    0.783403E+00    0.112032E+00   -0.524507E-04    0.516868E+00   -0.957849E+00    0.127648E+01    0.480799E+00    0.233258E-02
    0.783603E+00    0.111966E+00   -0.524596E-04    0.517051E+00   -0.957855E+00    0.127616E+01    0.480617E+00    0.233166E-02
    0.783803E+00    0.111901E+00   -0.524684E-04    0.517234E+00   -0.957861E+00    0.127583E+01    0.480435E+00    0.233073E-02
    0.784003E+00    0.111836E+00   -0.524772E-04    0.517417E+00   -0.957867E+00    0.127551E+01    0.480253E+00    0.232981E-02
    0.784203E+00    0.111771E+00   -0.524860E-04    0.517600E+00   -0.957873E+00    0.127518E+01    0.480071E+00    0.232889E-02
    0.784403E+00    0.111706E+00   -0.524948E-04    0.517783E+00   -0.957879E+00    0.127486E+01    0.479889E+00    0.232797E-02
    0.784602E+00    0.111641E+00   -0.525035E-04    0.517966E+00   -0.957885E+00    0.127453E+01    0.479707E+00    0.232705E-02
    0.784802E+00    0.111575E+00   -0.525123E-04    0.518148E+00   -0.957891E+00    0.127421E+01    0.479526E+00    0.232612E-02
    0.785002E+00    0.111510E+00   -0.525210E-04    0.518331E+00   -0.957897E+00    0.127388E+01    0.479344E+00    0.232520E-02
    0.785202E+00    0.111445E+00   -0.525298E-04    0.518514E+00   -0.957903E+00    0.127356E+01    0.479162E+00    0.232428E-02
    0.785402E+00    0.111380E+00   -0.525385E-04    0.518696E+00   -0.957909E+00    0.127323E+01    0.478981E+00    0.232336E-02
    0.785601E+00    0.111315E+00   -0.525472E-04    0.518879E+00   -0.957915E+00    0.127291E+01    0.478799E+00    0.232244E-02
    0.785801E+00    0.111250E+00   -0.525559E-04    0.519061E+00   -0.957922E+00    0.127259E+01    0.478617E+00    0.232152E-02
    0.786001E+00    0.111185E+00   -0.525646E-04    0.519243E+00   -0.957928E+00    0.127226E+01    0.478436E+00    0.232060E-02
    0.786201E+00    0.111120E+00   -0.525732E-04    0.519426E+00   -0.957934E+00    0.127194E+01    0.478254E+00    0.231968E-02
    0.786401E+00    0.111055E+00   -0.525819E-04    0.519608E+00   -0.957940E+00    0.127162E+01    0.478073E+00    0.231876E-02
    0.786600E+00    0.110990E+00   -0.525905E-04    0.519790E+00   -0.957946E+00    0.127129E+01    0.477892E+00    0.231784E-02
    0.786800E+00    0.110925E+00   -0.525992E-04    0.519973E+00   -0.957952E+00    0.127097E+01    0.477710E+00    0.231693E-02
    0.787000E+00    0.110859E+00   -0.526078E-04    0.520155E+00   -0.957959E+00    0.127065E+01    0.477529E+00    0.231601E-02
    0.787200E+00    0.110794E+00   -0.526164E-04    0.520337E+00   -0.957965E+00    0.127033E+01    0.477348E+00    0.231509E-02
    0.787400E+00    0.110729E+00   -0.526250E-04    0.520519E+00   -0.957971E+00    0.127000E+01    0.477167E+00    0.231417E-02
    0.787600E+00    0.110664E+00   -0.526336E-04    0.520701E+00   -0.957977E+00    0.126968E+01    0.476986E+00    0.231325E-02
    0.787799E+00    0.110599E+00   -0.526421E-04    0.520883E+00   -0.957984E+00    0.126936E+01    0.476805E+00    0.231234E-02
    0.787999E+00    0.110534E+00   -0.526507E-04    0.521065E+00   -0.957990E+00    0.126904E+01    0.476624E+00    0.231142E-02
    0.788199E+00    0.110469E+00   -0.526592E-04    0.521247E+00   -0.957996E+00    0.126872E+01    0.476443E+00    0.231050E-02
    0.788399E+00    0.110405E+00   -0.526678E-04    0.521429E+00   -0.958003E+00    0.126839E+01    0.476262E+00    0.230959E-02
    0.788599E+00    0.110340E+00   -0.526763E-04    0.521610E+00   -0.958009E+00    0.126807E+01    0.476081E+00    0.230867E-02
    0.788798E+00    0.110275E+00   -0.526848E-04    0.521792E+00   -0.958015E+00    0.126775E+01    0.475900E+00    0.230776E-02
    0.788998E+00    0.110210E+00   -0.526933E-04    0.521974E+00   -0.958022E+00    0.126743E+01    0.475720E+00    0.230684E-02
    0.789198E+00    0.110145E+00   -0.527018E-04    0.522155E+00   -0.958028E+00    0.126711E+01    0.475539E+00    0.230593E-02
    0.789398E+00    0.110080E+00   -0.527102E-04    0.522337E+00   -0.958035E+00    0.126679E+01    0.475358E+00    0.230501E-02
    0.789598E+00    0.110015E+00   -0.527187E-04    0.522518E+00   -0.958041E+00    0.126647E+01    0.475178E+00    0.230410E-02
    0.789797E+00    0.109950E+00   -0.527271E-04    0.522700E+00   -0.958048E+00    0.126615E+01    0.474997E+00    0.230318E-02
    0.789997E+00    0.109885E+00   -0.527356E-04    0.522881E+00   -0.958054E+00    0.126583E+01    0.474817E+00    0.230227E-02
    0.790197E+00    0.109820E+00   -0.527440E-04    0.523063E+00   -0.958061E+00    0.126551E+01    0.474636E+00    0.230136E-02
    0.790397E+00    0.109755E+00   -0.527524E-04    0.523244E+00   -0.958067E+00    0.126519E+01    0.474456E+00    0.230044E-02
    0.790597E+00    0.109691E+00   -0.527608E-04    0.523425E+00   -0.958074E+00    0.126487E+01    0.474275E+00    0.229953E-02
    0.790796E+00    0.109626E+00   -0.527691E-04    0.523606E+00   -0.958080E+00    0.126455E+01    0.474095E+00    0.229862E-02
    0.790996E+00    0.109561E+00   -0.527775E-04    0.523787E+00   -0.958087E+00    0.126423E+01    0.473915E+00    0.229770E-02
    0.791196E+00    0.109496E+00   -0.527859E-04    0.523969E+00   -0.958093E+00    0.126391E+01    0.473735E+00    0.229679E-02
    0.791396E+00    0.109431E+00   -0.527942E-04    0.524150E+00   -0.958100E+00    0.126359E+01    0.473555E+00    0.229588E-02
    0.791596E+00    0.109366E+00   -0.528025E-04    0.524331E+00   -0.958106E+00    0.126327E+01    0.473374E+00    0.229497E-02
    0.791796E+00    0.109302E+00   -0.528109E-04    0.524512E+00   -0.958113E+00    0.126295E+01    0.473194E+00    0.229406E-02
    0.791995E+00    0.109237E+00   -0.528192E-04    0.524692E+00   -0.958120E+00    0.126263E+01    0.473014E+00    0.229315E-02
    0.792195E+00    0.109172E+00   -0.528275E-04    0.524873E+00   -0.958126E+00    0.126232E+01    0.472835E+00    0.229224E-02
    0.792395E+00    0.109107E+00   -0.528357E-04    0.525054E+00   -0.958133E+00    0.126200E+01    0.472655E+00    0.229133E-02
    0.792595E+00    0.109043E+00   -0.528440E-04    0.525235E+00   -0.958140E+00    0.126168E+01    0.472475E+00    0.229042E-02
    0.792795E+00    0.108978E+00   -0.528523E-04    0.525415E+00   -0.958146E+00    0.126136E+01    0.472295E+00    0.228951E-02
    0.792994E+00    0.108913E+00   -0.528605E-04    0.525596E+00   -0.958153E+00    0.126104E+01    0.472115E+00    0.228860E-02
    0.793194E+00    0.108848E+00   -0.528687E-04    0.525777E+00   -0.958160E+00    0.126073E+01    0.471936E+00    0.228769E-02
    0.793394E+00    0.108784E+00   -0.528769E-04    0.525957E+00   -0.958167E+00    0.126041E+01    0.471756E+00    0.228678E-02
    0.793594E+00    0.108719E+00   -0.528851E-04    0.526138E+00   -0.958173E+00    0.126009E+01    0.471576E+00    0.228587E-02
    0.793794E+00    0.108654E+00   -0.528933E-04    0.526318E+00   -0.958180E+00    0.125977E+01    0.471397E+00    0.228496E-02
    0.793993E+00    0.108590E+00   -0.529015E-04    0.526499E+00   -0.958187E+00    0.125946E+01    0.471217E+00    0.228405E-02
    0.794193E+00    0.108525E+00   -0.529097E-04    0.526679E+00   -0.958194E+00    0.125914E+01    0.471038E+00    0.228315E-02
    0.794393E+00    0.108460E+00   -0.529178E-04    0.526859E+00   -0.958201E+00    0.125882E+01    0.470859E+00    0.228224E-02
    0.794593E+00    0.108396E+00   -0.529260E-04    0.527039E+00   -0.958207E+00    0.125851E+01    0.470679E+00    0.228133E-02
    0.794793E+00    0.108331E+00   -0.529341E-04    0.527220E+00   -0.958214E+00    0.125819E+01    0.470500E+00    0.228043E-02
    0.794993E+00    0.108266E+00   -0.529422E-04    0.527400E+00   -0.958221E+00    0.125787E+01    0.470321E+00    0.227952E-02
    0.795192E+00    0.108202E+00   -0.529503E-04    0.527580E+00   -0.958228E+00    0.125756E+01    0.470142E+00    0.227861E-02
    0.795392E+00    0.108137E+00   -0.529584E-04    0.527760E+00   -0.958235E+00    0.125724E+01    0.469962E+00    0.227771E-02
    0.795592E+00    0.108073E+00   -0.529665E-04    0.527940E+00   -0.958242E+00    0.125693E+01    0.469783E+00    0.227680E-02
    0.795792E+00    0.108008E+00   -0.529745E-04    0.528120E+00   -0.958249E+00    0.125661E+01    0.469604E+00    0.227590E-02
    0.795992E+00    0.107943E+00   -0.529826E-04    0.528300E+00   -0.958256E+00    0.125629E+01    0.469425E+00    0.227499E-02
    0.796191E+00    0.107879E+00   -0.529906E-04    0.528479E+00   -0.958263E+00    0.125598E+01    0.469246E+00    0.227409E-02
    0.796391E+00    0.107814E+00   -0.529987E-04    0.528659E+00   -0.958270E+00    0.125566E+01    0.469068E+00    0.227318E-02
    0.796591E+00    0.107750E+00   -0.530067E-04    0.528839E+00   -0.958277E+00    0.125535E+01    0.468889E+00    0.227228E-02
    0.796791E+00    0.107685E+00   -0.530147E-04    0.529019E+00   -0.958284E+00    0.125503E+01    0.468710E+00    0.227137E-02
    0.796991E+00    0.107621E+00   -0.530227E-04    0.529198E+00   -0.958291E+00    0.125472E+01    0.468531E+00    0.227047E-02
    0.797190E+00    0.107556E+00   -0.530306E-04    0.529378E+00   -0.958298E+00    0.125441E+01    0.468353E+00    0.226957E-02
    0.797390E+00    0.107492E+00   -0.530386E-04    0.529557E+00   -0.958305E+00    0.125409E+01    0.468174E+00    0.226866E-02
    0.797590E+00    0.107427E+00   -0.530466E-04    0.529737E+00   -0.958312E+00    0.125378E+01    0.467995E+00    0.226776E-02
    0.797790E+00    0.107363E+00   -0.530545E-04    0.529916E+00   -0.958319E+00    0.125346E+01    0.467817E+00    0.226686E-02
    0.797990E+00    0.107298E+00   -0.530624E-04    0.530096E+00   -0.958326E+00    0.125315E+01    0.467638E+00    0.226596E-02
    0.798190E+00    0.107234E+00   -0.530703E-04    0.530275E+00   -0.958333E+00    0.125284E+01    0.467460E+00    0.226506E-02
    0.798389E+00    0.107169E+00   -0.530782E-04    0.530454E+00   -0.958341E+00    0.125252E+01    0.467282E+00    0.226415E-02
    0.798589E+00    0.107105E+00   -0.530861E-04    0.530633E+00   -0.958348E+00    0.125221E+01    0.467103E+00    0.226325E-02
    0.798789E+00    0.107041E+00   -0.530940E-04    0.530813E+00   -0.958355E+00    0.125190E+01    0.466925E+00    0.226235E-02
    0.798989E+00    0.106976E+00   -0.531019E-04    0.530992E+00   -0.958362E+00    0.125158E+01    0.466747E+00    0.226145E-02
    0.799189E+00    0.106912E+00   -0.531097E-04    0.531171E+00   -0.958369E+00    0.125127E+01    0.466569E+00    0.226055E-02
    0.799388E+00    0.106847E+00   -0.531176E-04    0.531350E+00   -0.958377E+00    0.125096E+01    0.466391E+00    0.225965E-02
    0.799588E+00    0.106783E+00   -0.531254E-04    0.531529E+00   -0.958384E+00    0.125064E+01    0.466213E+00    0.225875E-02
    0.799788E+00    0.106719E+00   -0.531332E-04    0.531708E+00   -0.958391E+00    0.125033E+01    0.466035E+00    0.225785E-02
    0.799988E+00    0.106654E+00   -0.531410E-04    0.531886E+00   -0.958398E+00    0.125002E+01    0.465857E+00    0.225695E-02
    0.800188E+00    0.106590E+00   -0.531488E-04    0.532065E+00   -0.958406E+00    0.124971E+01    0.465679E+00    0.225605E-02
    0.800387E+00    0.106526E+00   -0.531565E-04    0.532244E+00   -0.958413E+00    0.124939E+01    0.465501E+00    0.225516E-02
    0.800587E+00    0.106461E+00   -0.531643E-04    0.532423E+00   -0.958420E+00    0.124908E+01    0.465323E+00    0.225426E-02
    0.800787E+00    0.106397E+00   -0.531721E-04    0.532601E+00   -0.958428E+00    0.124877E+01    0.465145E+00    0.225336E-02
    0.800987E+00    0.106333E+00   -0.531798E-04    0.532780E+00   -0.958435E+00    0.124846E+01    0.464968E+00    0.225246E-02
    0.801187E+00    0.106268E+00   -0.531875E-04    0.532958E+00   -0.958442E+00    0.124815E+01    0.464790E+00    0.225156E-02
    0.801387E+00    0.106204E+00   -0.531952E-04    0.533137E+00   -0.958450E+00    0.124784E+01    0.464612E+00    0.225067E-02
    0.801586E+00    0.106140E+00   -0.532029E-04    0.533315E+00   -0.958457E+00    0.124753E+01    0.464435E+00    0.224977E-02
    0.801786E+00    0.106076E+00   -0.532106E-04    0.533494E+00   -0.958464E+00    0.124722E+01    0.464257E+00    0.224887E-02
    0.801986E+00    0.106011E+00   -0.532183E-04    0.533672E+00   -0.958472E+00    0.124690E+01    0.464080E+00    0.224798E-02
    0.802186E+00    0.105947E+00   -0.532260E-04    0.533850E+00   -0.958479E+00    0.124659E+01    0.463903E+00    0.224708E-02
    0.802386E+00    0.105883E+00   -0.532336E-04    0.534029E+00   -0.958487E+00    0.124628E+01    0.463725E+00    0.224619E-02
    0.802585E+00    0.105819E+00   -0.532412E-04    0.534207E+00   -0.958494E+00    0.124597E+01    0.463548E+00    0.224529E-02
    0.802785E+00    0.105754E+00   -0.532489E-04    0.534385E+00   -0.958502E+00    0.124566E+01    0.463371E+00    0.224440E-02
    0.802985E+00    0.105690E+00   -0.532565E-04    0.534563E+00   -0.958509E+00    0.124535E+01    0.463194E+00    0.224350E-02
    0.803185E+00    0.105626E+00   -0.532641E-04    0.534741E+00   -0.958517E+00    0.124504E+01    0.463016E+00    0.224261E-02
    0.803385E+00    0.105562E+00   -0.532717E-04    0.534919E+00   -0.958524E+00    0.124473E+01    0.462839E+00    0.224171E-02
    0.803584E+00    0.105498E+00   -0.532792E-04    0.535097E+00   -0.958532E+00    0.124442E+01    0.462662E+00    0.224082E-02
    0.803784E+00    0.105434E+00   -0.532868E-04    0.535275E+00   -0.958539E+00    0.124411E+01    0.462485E+00    0.223993E-02
    0.803984E+00    0.105369E+00   -0.532943E-04    0.535453E+00   -0.958547E+00    0.124381E+01    0.462308E+00    0.223903E-02
    0.804184E+00    0.105305E+00   -0.533019E-04    0.535630E+00   -0.958555E+00    0.124350E+01    0.462132E+00    0.223814E-02
    0.804384E+00    0.105241E+00   -0.533094E-04    0.535808E+00   -0.958562E+00    0.124319E+01    0.461955E+00    0.223725E-02
    0.804584E+00    0.105177E+00   -0.533169E-04    0.535986E+00   -0.958570E+00    0.124288E+01    0.461778E+00    0.223636E-02
    0.804783E+00    0.105113E+00   -0.533244E-04    0.536163E+00   -0.958578E+00    0.124257E+01    0.461601E+00    0.223546E-02
    0.804983E+00    0.105049E+00   -0.533319E-04    0.536341E+00   -0.958585E+00    0.124226E+01    0.461425E+00    0.223457E-02
    0.805183E+00    0.104985E+00   -0.533394E-04    0.536518E+00   -0.958593E+00    0.124195E+01    0.461248E+00    0.223368E-02
    0.805383E+00    0.104921E+00   -0.533468E-04    0.536696E+00   -0.958601E+00    0.124165E+01    0.461071E+00    0.223279E-02
    0.805583E+00    0.104857E+00   -0.533543E-04    0.536873E+00   -0.958608E+00    0.124134E+01    0.460895E+00    0.223190E-02
    0.805782E+00    0.104793E+00   -0.533617E-04    0.537051E+00   -0.958616E+00    0.124103E+01    0.460718E+00    0.223101E-02
    0.805982E+00    0.104729E+00   -0.533691E-04    0.537228E+00   -0.958624E+00    0.124072E+01    0.460542E+00    0.223012E-02
    0.806182E+00    0.104665E+00   -0.533765E-04    0.537405E+00   -0.958632E+00    0.124041E+01    0.460366E+00    0.222923E-02
    0.806382E+00    0.104601E+00   -0.533839E-04    0.537582E+00   -0.958639E+00    0.124011E+01    0.460189E+00    0.222834E-02
    0.806582E+00    0.104537E+00   -0.533913E-04    0.537759E+00   -0.958647E+00    0.123980E+01    0.460013E+00    0.222745E-02
    0.806781E+00    0.104473E+00   -0.533987E-04    0.537937E+00   -0.958655E+00    0.123949E+01    0.459837E+00    0.222656E-02
    0.806981E+00    0.104409E+00   -0.534060E-04    0.538114E+00   -0.958663E+00    0.123919E+01    0.459661E+00    0.222567E-02
    0.807181E+00    0.104345E+00   -0.534134E-04    0.538291E+00   -0.958671E+00    0.123888E+01    0.459485E+00    0.222478E-02
    0.807381E+00    0.104281E+00   -0.534207E-04    0.538467E+00   -0.958678E+00    0.123857E+01    0.459309E+00    0.222389E-02
    0.807581E+00    0.104217E+00   -0.534280E-04    0.538644E+00   -0.958686E+00    0.123827E+01    0.459133E+00    0.222301E-02
    0.807781E+00    0.104153E+00   -0.534353E-04    0.538821E+00   -0.958694E+00    0.123796E+01    0.458957E+00    0.222212E-02
    0.807980E+00    0.104089E+00   -0.534426E-04    0.538998E+00   -0.958702E+00    0.123765E+01    0.458781E+00    0.222123E-02
    0.808180E+00    0.104025E+00   -0.534499E-04    0.539175E+00   -0.958710E+00    0.123735E+01    0.458605E+00    0.222034E-02
    0.808380E+00    0.103961E+00   -0.534572E-04    0.539351E+00   -0.958718E+00    0.123704E+01    0.458429E+00    0.221946E-02
    0.808580E+00    0.103897E+00   -0.534644E-04    0.539528E+00   -0.958726E+00    0.123674E+01    0.458253E+00    0.221857E-02
    0.808780E+00    0.103833E+00   -0.534717E-04    0.539705E+00   -0.958734E+00    0.123643E+01    0.458078E+00    0.221768E-02
    0.808979E+00    0.103770E+00   -0.534789E-04    0.539881E+00   -0.958742E+00    0.123613E+01    0.457902E+00    0.221680E-02
    0.809179E+00    0.103706E+00   -0.534861E-04    0.540058E+00   -0.958750E+00    0.123582E+01    0.457727E+00    0.221591E-02
    0.809379E+00    0.103642E+00   -0.534933E-04    0.540234E+00   -0.958758E+00    0.123552E+01    0.457551E+00    0.221503E-02
    0.809579E+00    0.103578E+00   -0.535005E-04    0.540410E+00   -0.958766E+00    0.123521E+01    0.457376E+00    0.221414E-02
    0.809779E+00    0.103514E+00   -0.535077E-04    0.540587E+00   -0.958774E+00    0.123491E+01    0.457200E+00    0.221326E-02
    0.809978E+00    0.103451E+00   -0.535149E-04    0.540763E+00   -0.958782E+00    0.123460E+01    0.457025E+00    0.221237E-02
    0.810178E+00    0.103387E+00   -0.535220E-04    0.540939E+00   -0.958790E+00    0.123430E+01    0.456849E+00    0.221149E-02
    0.810378E+00    0.103323E+00   -0.535292E-04    0.541115E+00   -0.958798E+00    0.123399E+01    0.456674E+00    0.221061E-02
    0.810578E+00    0.103259E+00   -0.535363E-04    0.541291E+00   -0.958806E+00    0.123369E+01    0.456499E+00    0.220972E-02
    0.810778E+00    0.103195E+00   -0.535434E-04    0.541467E+00   -0.958814E+00    0.123338E+01    0.456324E+00    0.220884E-02
    0.810978E+00    0.103132E+00   -0.535505E-04    0.541643E+00   -0.958822E+00    0.123308E+01    0.456149E+00    0.220796E-02
    0.811177E+00    0.103068E+00   -0.535576E-04    0.541819E+00   -0.958830E+00    0.123278E+01    0.455974E+00    0.220707E-02
    0.811377E+00    0.103004E+00   -0.535647E-04    0.541995E+00   -0.958838E+00    0.123247E+01    0.455799E+00    0.220619E-02
    0.811577E+00    0.102941E+00   -0.535718E-04    0.542171E+00   -0.958847E+00    0.123217E+01    0.455624E+00    0.220531E-02
    0.811777E+00    0.102877E+00   -0.535788E-04    0.542347E+00   -0.958855E+00    0.123187E+01    0.455449E+00    0.220443E-02
    0.811977E+00    0.102813E+00   -0.535859E-04    0.542523E+00   -0.958863E+00    0.123156E+01    0.455274E+00    0.220355E-02
    0.812176E+00    0.102750E+00   -0.535929E-04    0.542698E+00   -0.958871E+00    0.123126E+01    0.455099E+00    0.220267E-02
    0.812376E+00    0.102686E+00   -0.535999E-04    0.542874E+00   -0.958879E+00    0.123096E+01    0.454924E+00    0.220179E-02
    0.812576E+00    0.102622E+00   -0.536069E-04    0.543049E+00   -0.958888E+00    0.123065E+01    0.454750E+00    0.220090E-02
    0.812776E+00    0.102559E+00   -0.536139E-04    0.543225E+00   -0.958896E+00    0.123035E+01    0.454575E+00    0.220002E-02
    0.812976E+00    0.102495E+00   -0.536209E-04    0.543400E+00   -0.958904E+00    0.123005E+01    0.454400E+00    0.219914E-02
    0.813175E+00    0.102431E+00   -0.536279E-04    0.543576E+00   -0.958912E+00    0.122975E+01    0.454226E+00    0.219827E-02
    0.813375E+00    0.102368E+00   -0.536348E-04    0.543751E+00   -0.958921E+00    0.122944E+01    0.454051E+00    0.219739E-02
    0.813575E+00    0.102304E+00   -0.536418E-04    0.543927E+00   -0.958929E+00    0.122914E+01    0.453877E+00    0.219651E-02
    0.813775E+00    0.102241E+00   -0.536487E-04    0.544102E+00   -0.958937E+00    0.122884E+01    0.453703E+00    0.219563E-02
    0.813975E+00    0.102177E+00   -0.536556E-04    0.544277E+00   -0.958946E+00    0.122854E+01    0.453528E+00    0.219475E-02
    0.814175E+00    0.102113E+00   -0.536625E-04    0.544452E+00   -0.958954E+00    0.122824E+01    0.453354E+00    0.219387E-02
    0.814374E+00    0.102050E+00   -0.536694E-04    0.544627E+00   -0.958962E+00    0.122794E+01    0.453180E+00    0.219299E-02
    0.814574E+00    0.101986E+00   -0.536763E-04    0.544802E+00   -0.958971E+00    0.122764E+01    0.453006E+00    0.219212E-02
    0.814774E+00    0.101923E+00   -0.536831E-04    0.544977E+00   -0.958979E+00    0.122733E+01    0.452831E+00    0.219124E-02
    0.814974E+00    0.101859E+00   -0.536900E-04    0.545152E+00   -0.958987E+00    0.122703E+01    0.452657E+00    0.219036E-02
    0.815174E+00    0.101796E+00   -0.536968E-04    0.545327E+00   -0.958996E+00    0.122673E+01    0.452483E+00    0.218949E-02
    0.815373E+00    0.101732E+00   -0.537037E-04    0.545502E+00   -0.959004E+00    0.122643E+01    0.452309E+00    0.218861E-02
    0.815573E+00    0.101669E+00   -0.537105E-04    0.545677E+00   -0.959013E+00    0.122613E+01    0.452135E+00    0.218773E-02
    0.815773E+00    0.101605E+00   -0.537173E-04    0.545852E+00   -0.959021E+00    0.122583E+01    0.451962E+00    0.218686E-02
    0.815973E+00    0.101542E+00   -0.537241E-04    0.546026E+00   -0.959030E+00    0.122553E+01    0.451788E+00    0.218598E-02
    0.816173E+00    0.101479E+00   -0.537308E-04    0.546201E+00   -0.959038E+00    0.122523E+01    0.451614E+00    0.218511E-02
    0.816372E+00    0.101415E+00   -0.537376E-04    0.546375E+00   -0.959047E+00    0.122493E+01    0.451440E+00    0.218423E-02
    0.816572E+00    0.101352E+00   -0.537444E-04    0.546550E+00   -0.959055E+00    0.122463E+01    0.451267E+00    0.218336E-02
    0.816772E+00    0.101288E+00   -0.537511E-04    0.546724E+00   -0.959064E+00    0.122433E+01    0.451093E+00    0.218248E-02
    0.816972E+00    0.101225E+00   -0.537578E-04    0.546899E+00   -0.959072E+00    0.122403E+01    0.450920E+00    0.218161E-02
    0.817172E+00    0.101162E+00   -0.537645E-04    0.547073E+00   -0.959081E+00    0.122373E+01    0.450746E+00    0.218074E-02
    0.817372E+00    0.101098E+00   -0.537712E-04    0.547248E+00   -0.959089E+00    0.122343E+01    0.450573E+00    0.217986E-02
    0.817571E+00    0.101035E+00   -0.537779E-04    0.547422E+00   -0.959098E+00    0.122313E+01    0.450399E+00    0.217899E-02
    0.817771E+00    0.100972E+00   -0.537846E-04    0.547596E+00   -0.959107E+00    0.122284E+01    0.450226E+00    0.217812E-02
    0.817971E+00    0.100908E+00   -0.537913E-04    0.547770E+00   -0.959115E+00    0.122254E+01    0.450053E+00    0.217724E-02
    0.818171E+00    0.100845E+00   -0.537979E-04    0.547944E+00   -0.959124E+00    0.122224E+01    0.449879E+00    0.217637E-02
    0.818371E+00    0.100782E+00   -0.538046E-04    0.548118E+00   -0.959133E+00    0.122194E+01    0.449706E+00    0.217550E-02
    0.818570E+00    0.100718E+00   -0.538112E-04    0.548292E+00   -0.959141E+00    0.122164E+01    0.449533E+00    0.217463E-02
    0.818770E+00    0.100655E+00   -0.538178E-04    0.548466E+00   -0.959150E+00    0.122134E+01    0.449360E+00    0.217376E-02
    0.818970E+00    0.100592E+00   -0.538244E-04    0.548640E+00   -0.959159E+00    0.122105E+01    0.449187E+00    0.217289E-02
    0.819170E+00    0.100529E+00   -0.538310E-04    0.548814E+00   -0.959167E+00    0.122075E+01    0.449014E+00    0.217201E-02
    0.819370E+00    0.100465E+00   -0.538376E-04    0.548988E+00   -0.959176E+00    0.122045E+01    0.448841E+00    0.217114E-02
    0.819569E+00    0.100402E+00   -0.538441E-04    0.549162E+00   -0.959185E+00    0.122015E+01    0.448668E+00    0.217027E-02
