#    L    TT             EE             BB             TE          
  1553   0.503590E+03   0.186730E+02   0.711231E-01   0.416221E+01
  1554   0.500944E+03   0.187591E+02   0.710369E-01   0.395740E+01
  1555   0.498323E+03   0.188438E+02   0.709508E-01   0.374544E+01
  1556   0.495729E+03   0.189271E+02   0.708649E-01   0.352640E+01
  1557   0.493160E+03   0.190090E+02   0.707790E-01   0.330047E+01
  1558   0.490618E+03   0.190894E+02   0.706932E-01   0.306771E+01
  1559   0.488103E+03   0.191684E+02   0.706076E-01   0.282833E+01
  1560   0.485615E+03   0.192459E+02   0.705221E-01   0.258231E+01
  1561   0.483155E+03   0.193218E+02   0.704367E-01   0.233000E+01
  1562   0.480723E+03   0.193961E+02   0.703515E-01   0.207139E+01
  1563   0.478318E+03   0.194689E+02   0.702665E-01   0.180667E+01
  1564   0.475943E+03   0.195400E+02   0.701817E-01   0.153597E+01
  1565   0.473597E+03   0.196095E+02   0.700970E-01   0.125950E+01
  1566   0.471280E+03   0.196772E+02   0.700126E-01   0.977303E+00
  1567   0.468992E+03   0.197433E+02   0.699284E-01   0.689581E+00
  1568   0.466734E+03   0.198076E+02   0.698444E-01   0.396387E+00
  1569   0.464507E+03   0.198701E+02   0.697607E-01   0.979924E-01
  1570   0.462309E+03   0.199309E+02   0.696772E-01  -0.205477E+00
  1571   0.460142E+03   0.199897E+02   0.695940E-01  -0.513942E+00
  1572   0.458006E+03   0.200467E+02   0.695110E-01  -0.827226E+00
  1573   0.455900E+03   0.201019E+02   0.694284E-01  -0.114516E+01
  1574   0.453827E+03   0.201551E+02   0.693460E-01  -0.146754E+01
  1575   0.451784E+03   0.202065E+02   0.692640E-01  -0.179421E+01
  1576   0.449773E+03   0.202559E+02   0.691822E-01  -0.212498E+01
  1577   0.447794E+03   0.203033E+02   0.691008E-01  -0.245968E+01
  1578   0.445848E+03   0.203489E+02   0.690197E-01  -0.279811E+01
  1579   0.443934E+03   0.203924E+02   0.689390E-01  -0.314011E+01
  1580   0.442052E+03   0.204339E+02   0.688586E-01  -0.348551E+01
  1581   0.440203E+03   0.204735E+02   0.687785E-01  -0.383415E+01
  1582   0.438387E+03   0.205110E+02   0.686989E-01  -0.418586E+01
  1583   0.436604E+03   0.205465E+02   0.686195E-01  -0.454048E+01
  1584   0.434853E+03   0.205799E+02   0.685406E-01  -0.489784E+01
  1585   0.433134E+03   0.206112E+02   0.684621E-01  -0.525778E+01
  1586   0.431450E+03   0.206404E+02   0.683839E-01  -0.562015E+01
  1587   0.429798E+03   0.206675E+02   0.683061E-01  -0.598476E+01
  1588   0.428178E+03   0.206924E+02   0.682288E-01  -0.635143E+01
  1589   0.426592E+03   0.207152E+02   0.681518E-01  -0.672000E+01
  1590   0.425038E+03   0.207359E+02   0.680752E-01  -0.709027E+01
  1591   0.423518E+03   0.207544E+02   0.679990E-01  -0.746208E+01
  1592   0.422030E+03   0.207707E+02   0.679233E-01  -0.783524E+01
  1593   0.420576E+03   0.207848E+02   0.678480E-01  -0.820959E+01
  1594   0.419154E+03   0.207967E+02   0.677730E-01  -0.858493E+01
  1595   0.417765E+03   0.208064E+02   0.676985E-01  -0.896110E+01
  1596   0.416408E+03   0.208140E+02   0.676244E-01  -0.933790E+01
  1597   0.415084E+03   0.208193E+02   0.675508E-01  -0.971516E+01
  1598   0.413793E+03   0.208224E+02   0.674775E-01  -0.100927E+02
  1599   0.412534E+03   0.208234E+02   0.674047E-01  -0.104703E+02
  1600   0.411308E+03   0.208220E+02   0.673323E-01  -0.108479E+02
  1601   0.410113E+03   0.208185E+02   0.672603E-01  -0.112252E+02
  1602   0.408951E+03   0.208128E+02   0.671888E-01  -0.116021E+02
  1603   0.407820E+03   0.208048E+02   0.671176E-01  -0.119785E+02
  1604   0.406721E+03   0.207946E+02   0.670469E-01  -0.123542E+02
  1605   0.405654E+03   0.207821E+02   0.669766E-01  -0.127292E+02
  1606   0.404617E+03   0.207675E+02   0.669068E-01  -0.131033E+02
  1607   0.403613E+03   0.207506E+02   0.668373E-01  -0.134762E+02
  1608   0.402639E+03   0.207314E+02   0.667683E-01  -0.138481E+02
  1609   0.401695E+03   0.207101E+02   0.666997E-01  -0.142185E+02
  1610   0.400782E+03   0.206865E+02   0.666315E-01  -0.145875E+02
  1611   0.399900E+03   0.206609E+02   0.665638E-01  -0.149548E+02
  1612   0.399048E+03   0.206331E+02   0.664964E-01  -0.153203E+02
  1613   0.398226E+03   0.206031E+02   0.664295E-01  -0.156839E+02
  1614   0.397433E+03   0.205711E+02   0.663630E-01  -0.160454E+02
  1615   0.396670E+03   0.205371E+02   0.662970E-01  -0.164047E+02
  1616   0.395937E+03   0.205010E+02   0.662313E-01  -0.167617E+02
  1617   0.395232E+03   0.204627E+02   0.661661E-01  -0.171162E+02
  1618   0.394556E+03   0.204225E+02   0.661013E-01  -0.174681E+02
  1619   0.393908E+03   0.203802E+02   0.660369E-01  -0.178174E+02
  1620   0.393288E+03   0.203359E+02   0.659729E-01  -0.181637E+02
  1621   0.392696E+03   0.202895E+02   0.659094E-01  -0.185073E+02
  1622   0.392131E+03   0.202412E+02   0.658463E-01  -0.188476E+02
  1623   0.391593E+03   0.201909E+02   0.657836E-01  -0.191849E+02
  1624   0.391081E+03   0.201386E+02   0.657213E-01  -0.195187E+02
  1625   0.390596E+03   0.200844E+02   0.656595E-01  -0.198491E+02
  1626   0.390137E+03   0.200284E+02   0.655980E-01  -0.201760E+02
  1627   0.389703E+03   0.199705E+02   0.655371E-01  -0.204992E+02
  1628   0.389295E+03   0.199107E+02   0.654765E-01  -0.208185E+02
  1629   0.388911E+03   0.198491E+02   0.654164E-01  -0.211339E+02
  1630   0.388552E+03   0.197856E+02   0.653567E-01  -0.214452E+02
  1631   0.388216E+03   0.197204E+02   0.652974E-01  -0.217525E+02
  1632   0.387905E+03   0.196535E+02   0.652386E-01  -0.220555E+02
  1633   0.387615E+03   0.195848E+02   0.651801E-01  -0.223541E+02
  1634   0.387349E+03   0.195143E+02   0.651222E-01  -0.226482E+02
  1635   0.387105E+03   0.194421E+02   0.650646E-01  -0.229378E+02
  1636   0.386883E+03   0.193683E+02   0.650075E-01  -0.232227E+02
  1637   0.386682E+03   0.192929E+02   0.649508E-01  -0.235028E+02
  1638   0.386502E+03   0.192158E+02   0.648946E-01  -0.237781E+02
  1639   0.386342E+03   0.191371E+02   0.648387E-01  -0.240483E+02
  1640   0.386202E+03   0.190570E+02   0.647833E-01  -0.243136E+02
  1641   0.386082E+03   0.189753E+02   0.647284E-01  -0.245736E+02
  1642   0.385980E+03   0.188922E+02   0.646738E-01  -0.248284E+02
  1643   0.385897E+03   0.188077E+02   0.646197E-01  -0.250779E+02
  1644   0.385833E+03   0.187218E+02   0.645660E-01  -0.253220E+02
  1645   0.385785E+03   0.186345E+02   0.645127E-01  -0.255605E+02
  1646   0.385755E+03   0.185459E+02   0.644598E-01  -0.257935E+02
  1647   0.385741E+03   0.184560E+02   0.644073E-01  -0.260207E+02
  1648   0.385742E+03   0.183648E+02   0.643553E-01  -0.262423E+02
  1649   0.385759E+03   0.182724E+02   0.643036E-01  -0.264579E+02
  1650   0.385791E+03   0.181787E+02   0.642524E-01  -0.266677E+02
  1651   0.385837E+03   0.180838E+02   0.642015E-01  -0.268715E+02
  1652   0.385897E+03   0.179879E+02   0.641510E-01  -0.270693E+02
  1653   0.385970E+03   0.178908E+02   0.641009E-01  -0.272611E+02
  1654   0.386056E+03   0.177926E+02   0.640511E-01  -0.274467E+02
  1655   0.386155E+03   0.176933E+02   0.640018E-01  -0.276262E+02
  1656   0.386265E+03   0.175931E+02   0.639527E-01  -0.277996E+02
  1657   0.386388E+03   0.174919E+02   0.639041E-01  -0.279666E+02
  1658   0.386521E+03   0.173897E+02   0.638557E-01  -0.281274E+02
  1659   0.386666E+03   0.172866E+02   0.638077E-01  -0.282820E+02
  1660   0.386820E+03   0.171826E+02   0.637601E-01  -0.284302E+02
  1661   0.386985E+03   0.170778E+02   0.637127E-01  -0.285721E+02
  1662   0.387158E+03   0.169721E+02   0.636657E-01  -0.287076E+02
  1663   0.387341E+03   0.168657E+02   0.636189E-01  -0.288367E+02
  1664   0.387533E+03   0.167586E+02   0.635724E-01  -0.289595E+02
  1665   0.387732E+03   0.166507E+02   0.635262E-01  -0.290757E+02
  1666   0.387938E+03   0.165421E+02   0.634803E-01  -0.291856E+02
  1667   0.388152E+03   0.164330E+02   0.634346E-01  -0.292890E+02
  1668   0.388372E+03   0.163231E+02   0.633892E-01  -0.293859E+02
  1669   0.388598E+03   0.162127E+02   0.633440E-01  -0.294763E+02
  1670   0.388830E+03   0.161017E+02   0.632990E-01  -0.295602E+02
  1671   0.389066E+03   0.159902E+02   0.632542E-01  -0.296376E+02
  1672   0.389307E+03   0.158783E+02   0.632097E-01  -0.297085E+02
  1673   0.389552E+03   0.157659E+02   0.631653E-01  -0.297730E+02
  1674   0.389802E+03   0.156531E+02   0.631211E-01  -0.298310E+02
  1675   0.390053E+03   0.155400E+02   0.630771E-01  -0.298826E+02
  1676   0.390308E+03   0.154267E+02   0.630333E-01  -0.299278E+02
  1677   0.390566E+03   0.153132E+02   0.629896E-01  -0.299666E+02
  1678   0.390825E+03   0.151994E+02   0.629460E-01  -0.299990E+02
  1679   0.391086E+03   0.150855E+02   0.629026E-01  -0.300252E+02
  1680   0.391347E+03   0.149715E+02   0.628593E-01  -0.300449E+02
  1681   0.391609E+03   0.148573E+02   0.628162E-01  -0.300584E+02
  1682   0.391871E+03   0.147431E+02   0.627731E-01  -0.300656E+02
  1683   0.392132E+03   0.146289E+02   0.627302E-01  -0.300665E+02
  1684   0.392392E+03   0.145147E+02   0.626873E-01  -0.300612E+02
  1685   0.392650E+03   0.144006E+02   0.626446E-01  -0.300498E+02
  1686   0.392907E+03   0.142865E+02   0.626019E-01  -0.300321E+02
  1687   0.393161E+03   0.141726E+02   0.625593E-01  -0.300084E+02
  1688   0.393412E+03   0.140588E+02   0.625167E-01  -0.299786E+02
  1689   0.393661E+03   0.139452E+02   0.624743E-01  -0.299428E+02
  1690   0.393905E+03   0.138319E+02   0.624318E-01  -0.299011E+02
  1691   0.394145E+03   0.137189E+02   0.623895E-01  -0.298535E+02
  1692   0.394381E+03   0.136062E+02   0.623471E-01  -0.297999E+02
  1693   0.394610E+03   0.134939E+02   0.623049E-01  -0.297407E+02
  1694   0.394836E+03   0.133819E+02   0.622626E-01  -0.296756E+02
  1695   0.395054E+03   0.132705E+02   0.622204E-01  -0.296048E+02
  1696   0.395266E+03   0.131593E+02   0.621782E-01  -0.295284E+02
  1697   0.395472E+03   0.130488E+02   0.621360E-01  -0.294464E+02
  1698   0.395669E+03   0.129387E+02   0.620939E-01  -0.293588E+02
  1699   0.395859E+03   0.128292E+02   0.620517E-01  -0.292658E+02
  1700   0.396040E+03   0.127204E+02   0.620096E-01  -0.291674E+02
  1701   0.396214E+03   0.126121E+02   0.619675E-01  -0.290637E+02
  1702   0.396378E+03   0.125045E+02   0.619254E-01  -0.289547E+02
  1703   0.396533E+03   0.123977E+02   0.618833E-01  -0.288406E+02
  1704   0.396679E+03   0.122916E+02   0.618411E-01  -0.287215E+02
  1705   0.396816E+03   0.121863E+02   0.617990E-01  -0.285974E+02
  1706   0.396943E+03   0.120818E+02   0.617569E-01  -0.284684E+02
  1707   0.397059E+03   0.119780E+02   0.617147E-01  -0.283344E+02
  1708   0.397165E+03   0.118752E+02   0.616725E-01  -0.281958E+02
  1709   0.397261E+03   0.117732E+02   0.616303E-01  -0.280524E+02
  1710   0.397345E+03   0.116722E+02   0.615881E-01  -0.279043E+02
  1711   0.397418E+03   0.115720E+02   0.615458E-01  -0.277517E+02
  1712   0.397480E+03   0.114728E+02   0.615035E-01  -0.275945E+02
  1713   0.397529E+03   0.113745E+02   0.614611E-01  -0.274330E+02
  1714   0.397567E+03   0.112772E+02   0.614187E-01  -0.272670E+02
  1715   0.397593E+03   0.111809E+02   0.613762E-01  -0.270969E+02
  1716   0.397607E+03   0.110857E+02   0.613337E-01  -0.269226E+02
  1717   0.397607E+03   0.109915E+02   0.612911E-01  -0.267442E+02
  1718   0.397594E+03   0.108984E+02   0.612484E-01  -0.265619E+02
  1719   0.397570E+03   0.108063E+02   0.612056E-01  -0.263756E+02
  1720   0.397531E+03   0.107154E+02   0.611627E-01  -0.261856E+02
  1721   0.397480E+03   0.106256E+02   0.611198E-01  -0.259918E+02
  1722   0.397415E+03   0.105370E+02   0.610767E-01  -0.257944E+02
  1723   0.397335E+03   0.104496E+02   0.610335E-01  -0.255937E+02
  1724   0.397243E+03   0.103634E+02   0.609902E-01  -0.253894E+02
  1725   0.397136E+03   0.102784E+02   0.609468E-01  -0.251819E+02
  1726   0.397014E+03   0.101946E+02   0.609032E-01  -0.249712E+02
  1727   0.396879E+03   0.101122E+02   0.608595E-01  -0.247574E+02
  1728   0.396729E+03   0.100309E+02   0.608156E-01  -0.245405E+02
  1729   0.396564E+03   0.995104E+01   0.607716E-01  -0.243209E+02
  1730   0.396384E+03   0.987245E+01   0.607274E-01  -0.240983E+02
  1731   0.396189E+03   0.979513E+01   0.606830E-01  -0.238731E+02
  1732   0.395979E+03   0.971916E+01   0.606384E-01  -0.236452E+02
  1733   0.395753E+03   0.964459E+01   0.605936E-01  -0.234148E+02
  1734   0.395512E+03   0.957133E+01   0.605486E-01  -0.231820E+02
  1735   0.395254E+03   0.949944E+01   0.605034E-01  -0.229469E+02
  1736   0.394982E+03   0.942900E+01   0.604579E-01  -0.227098E+02
  1737   0.394694E+03   0.935997E+01   0.604123E-01  -0.224705E+02
  1738   0.394390E+03   0.929236E+01   0.603663E-01  -0.222295E+02
  1739   0.394070E+03   0.922622E+01   0.603202E-01  -0.219866E+02
  1740   0.393735E+03   0.916155E+01   0.602738E-01  -0.217421E+02
  1741   0.393385E+03   0.909832E+01   0.602271E-01  -0.214961E+02
  1742   0.393018E+03   0.903661E+01   0.601801E-01  -0.212488E+02
  1743   0.392635E+03   0.897633E+01   0.601329E-01  -0.210001E+02
  1744   0.392236E+03   0.891761E+01   0.600854E-01  -0.207502E+02
  1745   0.391822E+03   0.886038E+01   0.600376E-01  -0.204992E+02
  1746   0.391391E+03   0.880470E+01   0.599895E-01  -0.202473E+02
  1747   0.390944E+03   0.875047E+01   0.599411E-01  -0.199945E+02
  1748   0.390481E+03   0.869785E+01   0.598924E-01  -0.197410E+02
  1749   0.390000E+03   0.864675E+01   0.598434E-01  -0.194869E+02
  1750   0.389505E+03   0.859716E+01   0.597941E-01  -0.192323E+02
  1751   0.388993E+03   0.854915E+01   0.597445E-01  -0.189773E+02
  1752   0.388465E+03   0.850270E+01   0.596946E-01  -0.187221E+02
  1753   0.387921E+03   0.845780E+01   0.596444E-01  -0.184668E+02
  1754   0.387361E+03   0.841446E+01   0.595938E-01  -0.182114E+02
  1755   0.386784E+03   0.837272E+01   0.595429E-01  -0.179560E+02
  1756   0.386192E+03   0.833252E+01   0.594918E-01  -0.177008E+02
  1757   0.385584E+03   0.829391E+01   0.594403E-01  -0.174457E+02
  1758   0.384960E+03   0.825681E+01   0.593885E-01  -0.171910E+02
  1759   0.384320E+03   0.822134E+01   0.593363E-01  -0.169367E+02
  1760   0.383664E+03   0.818741E+01   0.592839E-01  -0.166829E+02
  1761   0.382993E+03   0.815504E+01   0.592311E-01  -0.164296E+02
  1762   0.382305E+03   0.812423E+01   0.591781E-01  -0.161770E+02
  1763   0.381603E+03   0.809497E+01   0.591247E-01  -0.159252E+02
  1764   0.380884E+03   0.806726E+01   0.590711E-01  -0.156743E+02
  1765   0.380152E+03   0.804111E+01   0.590171E-01  -0.154242E+02
  1766   0.379404E+03   0.801650E+01   0.589628E-01  -0.151754E+02
  1767   0.378642E+03   0.799343E+01   0.589083E-01  -0.149276E+02
  1768   0.377866E+03   0.797189E+01   0.588534E-01  -0.146812E+02
  1769   0.377075E+03   0.795189E+01   0.587983E-01  -0.144360E+02
  1770   0.376271E+03   0.793340E+01   0.587429E-01  -0.141924E+02
  1771   0.375452E+03   0.791642E+01   0.586872E-01  -0.139503E+02
  1772   0.374620E+03   0.790094E+01   0.586312E-01  -0.137097E+02
  1773   0.373774E+03   0.788694E+01   0.585750E-01  -0.134709E+02
  1774   0.372914E+03   0.787443E+01   0.585185E-01  -0.132338E+02
  1775   0.372042E+03   0.786337E+01   0.584617E-01  -0.129986E+02
  1776   0.371156E+03   0.785378E+01   0.584047E-01  -0.127654E+02
  1777   0.370258E+03   0.784563E+01   0.583474E-01  -0.125341E+02
  1778   0.369348E+03   0.783891E+01   0.582899E-01  -0.123050E+02
  1779   0.368424E+03   0.783360E+01   0.582321E-01  -0.120780E+02
  1780   0.367489E+03   0.782969E+01   0.581740E-01  -0.118533E+02
  1781   0.366542E+03   0.782717E+01   0.581157E-01  -0.116310E+02
  1782   0.365583E+03   0.782602E+01   0.580572E-01  -0.114111E+02
  1783   0.364612E+03   0.782623E+01   0.579984E-01  -0.111936E+02
  1784   0.363631E+03   0.782777E+01   0.579393E-01  -0.109787E+02
  1785   0.362639E+03   0.783064E+01   0.578801E-01  -0.107665E+02
  1786   0.361636E+03   0.783480E+01   0.578205E-01  -0.105569E+02
  1787   0.360623E+03   0.784025E+01   0.577608E-01  -0.103502E+02
  1788   0.359600E+03   0.784697E+01   0.577008E-01  -0.101463E+02
  1789   0.358567E+03   0.785493E+01   0.576406E-01  -0.994538E+01
  1790   0.357525E+03   0.786412E+01   0.575801E-01  -0.974736E+01
  1791   0.356473E+03   0.787453E+01   0.575194E-01  -0.955241E+01
  1792   0.355412E+03   0.788612E+01   0.574584E-01  -0.936057E+01
  1793   0.354343E+03   0.789887E+01   0.573972E-01  -0.917194E+01
  1794   0.353264E+03   0.791275E+01   0.573358E-01  -0.898656E+01
  1795   0.352178E+03   0.792777E+01   0.572741E-01  -0.880445E+01
  1796   0.351083E+03   0.794389E+01   0.572122E-01  -0.862566E+01
  1797   0.349980E+03   0.796108E+01   0.571500E-01  -0.845036E+01
  1798   0.348870E+03   0.797932E+01   0.570876E-01  -0.827859E+01
  1799   0.347753E+03   0.799859E+01   0.570249E-01  -0.811024E+01
  1800   0.346629E+03   0.801887E+01   0.569620E-01  -0.794558E+01
  1801   0.345499E+03   0.804014E+01   0.568988E-01  -0.778454E+01
  1802   0.344363E+03   0.806238E+01   0.568354E-01  -0.762720E+01
  1803   0.343222E+03   0.808556E+01   0.567718E-01  -0.747361E+01
  1804   0.342074E+03   0.810967E+01   0.567079E-01  -0.732380E+01
  1805   0.340922E+03   0.813469E+01   0.566437E-01  -0.717778E+01
  1806   0.339765E+03   0.816060E+01   0.565793E-01  -0.703560E+01
  1807   0.338603E+03   0.818738E+01   0.565147E-01  -0.689728E+01
  1808   0.337436E+03   0.821501E+01   0.564498E-01  -0.676285E+01
  1809   0.336265E+03   0.824347E+01   0.563846E-01  -0.663235E+01
  1810   0.335090E+03   0.827274E+01   0.563192E-01  -0.650581E+01
  1811   0.333910E+03   0.830279E+01   0.562536E-01  -0.638325E+01
  1812   0.332727E+03   0.833361E+01   0.561877E-01  -0.626468E+01
  1813   0.331541E+03   0.836517E+01   0.561216E-01  -0.615012E+01
  1814   0.330351E+03   0.839746E+01   0.560552E-01  -0.603961E+01
  1815   0.329159E+03   0.843045E+01   0.559886E-01  -0.593316E+01
  1816   0.327965E+03   0.846413E+01   0.559218E-01  -0.583079E+01
  1817   0.326768E+03   0.849846E+01   0.558548E-01  -0.573253E+01
  1818   0.325570E+03   0.853343E+01   0.557875E-01  -0.563837E+01
  1819   0.324370E+03   0.856901E+01   0.557201E-01  -0.554835E+01
  1820   0.323168E+03   0.860519E+01   0.556524E-01  -0.546246E+01
  1821   0.321966E+03   0.864189E+01   0.555845E-01  -0.538072E+01
  1822   0.320763E+03   0.867920E+01   0.555164E-01  -0.530315E+01
  1823   0.319559E+03   0.871702E+01   0.554482E-01  -0.522975E+01
  1824   0.318354E+03   0.875529E+01   0.553797E-01  -0.516055E+01
  1825   0.317150E+03   0.879401E+01   0.553111E-01  -0.509552E+01
  1826   0.315945E+03   0.883328E+01   0.552423E-01  -0.503469E+01
  1827   0.314742E+03   0.887288E+01   0.551734E-01  -0.497802E+01
  1828   0.313539E+03   0.891288E+01   0.551043E-01  -0.492551E+01
  1829   0.312338E+03   0.895330E+01   0.550351E-01  -0.487717E+01
  1830   0.311138E+03   0.899408E+01   0.549658E-01  -0.483301E+01
  1831   0.309940E+03   0.903515E+01   0.548963E-01  -0.479299E+01
  1832   0.308745E+03   0.907651E+01   0.548267E-01  -0.475711E+01
  1833   0.307553E+03   0.911811E+01   0.547571E-01  -0.472536E+01
  1834   0.306363E+03   0.916001E+01   0.546873E-01  -0.469772E+01
  1835   0.305176E+03   0.920210E+01   0.546175E-01  -0.467418E+01
  1836   0.303993E+03   0.924436E+01   0.545476E-01  -0.465473E+01
  1837   0.302813E+03   0.928682E+01   0.544776E-01  -0.463934E+01
  1838   0.301638E+03   0.932940E+01   0.544076E-01  -0.462801E+01
  1839   0.300466E+03   0.937211E+01   0.543375E-01  -0.462070E+01
  1840   0.299298E+03   0.941488E+01   0.542674E-01  -0.461739E+01
  1841   0.298136E+03   0.945773E+01   0.541972E-01  -0.461805E+01
  1842   0.296978E+03   0.950052E+01   0.541271E-01  -0.462264E+01
  1843   0.295826E+03   0.954339E+01   0.540569E-01  -0.463114E+01
  1844   0.294680E+03   0.958620E+01   0.539868E-01  -0.464351E+01
  1845   0.293539E+03   0.962890E+01   0.539166E-01  -0.465973E+01
  1846   0.292404E+03   0.967155E+01   0.538465E-01  -0.467976E+01
  1847   0.291277E+03   0.971410E+01   0.537763E-01  -0.470356E+01
  1848   0.290155E+03   0.975648E+01   0.537062E-01  -0.473109E+01
  1849   0.289041E+03   0.979868E+01   0.536362E-01  -0.476231E+01
  1850   0.287933E+03   0.984065E+01   0.535661E-01  -0.479718E+01
  1851   0.286834E+03   0.988240E+01   0.534961E-01  -0.483568E+01
  1852   0.285742E+03   0.992385E+01   0.534262E-01  -0.487776E+01
  1853   0.284657E+03   0.996510E+01   0.533563E-01  -0.492339E+01
  1854   0.283580E+03   0.100059E+02   0.532865E-01  -0.497251E+01
  1855   0.282512E+03   0.100465E+02   0.532167E-01  -0.502507E+01
  1856   0.281452E+03   0.100867E+02   0.531470E-01  -0.508103E+01
  1857   0.280401E+03   0.101266E+02   0.530773E-01  -0.514035E+01
  1858   0.279359E+03   0.101661E+02   0.530077E-01  -0.520296E+01
  1859   0.278325E+03   0.102052E+02   0.529382E-01  -0.526883E+01
  1860   0.277301E+03   0.102438E+02   0.528687E-01  -0.533791E+01
  1861   0.276286E+03   0.102821E+02   0.527993E-01  -0.541013E+01
  1862   0.275280E+03   0.103198E+02   0.527300E-01  -0.548544E+01
  1863   0.274285E+03   0.103571E+02   0.526608E-01  -0.556380E+01
  1864   0.273299E+03   0.103939E+02   0.525916E-01  -0.564515E+01
  1865   0.272323E+03   0.104301E+02   0.525225E-01  -0.572945E+01
  1866   0.271356E+03   0.104659E+02   0.524535E-01  -0.581663E+01
  1867   0.270400E+03   0.105010E+02   0.523845E-01  -0.590664E+01
  1868   0.269455E+03   0.105356E+02   0.523156E-01  -0.599941E+01
  1869   0.268519E+03   0.105697E+02   0.522468E-01  -0.609489E+01
  1870   0.267595E+03   0.106031E+02   0.521781E-01  -0.619301E+01
  1871   0.266681E+03   0.106359E+02   0.521094E-01  -0.629371E+01
  1872   0.265778E+03   0.106681E+02   0.520409E-01  -0.639694E+01
  1873   0.264886E+03   0.106997E+02   0.519724E-01  -0.650262E+01
  1874   0.264004E+03   0.107305E+02   0.519039E-01  -0.661070E+01
  1875   0.263134E+03   0.107607E+02   0.518356E-01  -0.672110E+01
  1876   0.262275E+03   0.107901E+02   0.517673E-01  -0.683376E+01
  1877   0.261428E+03   0.108190E+02   0.516991E-01  -0.694861E+01
  1878   0.260592E+03   0.108471E+02   0.516310E-01  -0.706560E+01
  1879   0.259767E+03   0.108744E+02   0.515630E-01  -0.718464E+01
  1880   0.258953E+03   0.109010E+02   0.514951E-01  -0.730568E+01
  1881   0.258152E+03   0.109268E+02   0.514273E-01  -0.742866E+01
  1882   0.257363E+03   0.109519E+02   0.513595E-01  -0.755349E+01
  1883   0.256585E+03   0.109762E+02   0.512919E-01  -0.768012E+01
  1884   0.255818E+03   0.109998E+02   0.512244E-01  -0.780849E+01
  1885   0.255064E+03   0.110225E+02   0.511569E-01  -0.793852E+01
  1886   0.254322E+03   0.110443E+02   0.510896E-01  -0.807015E+01
  1887   0.253591E+03   0.110654E+02   0.510224E-01  -0.820332E+01
  1888   0.252872E+03   0.110856E+02   0.509553E-01  -0.833795E+01
  1889   0.252165E+03   0.111049E+02   0.508884E-01  -0.847395E+01
  1890   0.251470E+03   0.111235E+02   0.508216E-01  -0.861125E+01
  1891   0.250787E+03   0.111411E+02   0.507549E-01  -0.874978E+01
  1892   0.250117E+03   0.111578E+02   0.506884E-01  -0.888944E+01
  1893   0.249459E+03   0.111737E+02   0.506220E-01  -0.903017E+01
  1894   0.248813E+03   0.111887E+02   0.505558E-01  -0.917190E+01
  1895   0.248179E+03   0.112029E+02   0.504898E-01  -0.931453E+01
  1896   0.247557E+03   0.112161E+02   0.504239E-01  -0.945800E+01
  1897   0.246947E+03   0.112285E+02   0.503582E-01  -0.960223E+01
  1898   0.246350E+03   0.112398E+02   0.502927E-01  -0.974716E+01
  1899   0.245765E+03   0.112503E+02   0.502274E-01  -0.989270E+01
  1900   0.245192E+03   0.112598E+02   0.501623E-01  -0.100388E+02
  1901   0.244631E+03   0.112684E+02   0.500974E-01  -0.101853E+02
  1902   0.244082E+03   0.112760E+02   0.500328E-01  -0.103323E+02
  1903   0.243545E+03   0.112827E+02   0.499683E-01  -0.104795E+02
  1904   0.243021E+03   0.112883E+02   0.499041E-01  -0.106272E+02
  1905   0.242508E+03   0.112930E+02   0.498401E-01  -0.107749E+02
  1906   0.242008E+03   0.112968E+02   0.497764E-01  -0.109229E+02
  1907   0.241519E+03   0.112996E+02   0.497129E-01  -0.110710E+02
  1908   0.241042E+03   0.113014E+02   0.496497E-01  -0.112191E+02
  1909   0.240578E+03   0.113023E+02   0.495867E-01  -0.113671E+02
  1910   0.240125E+03   0.113022E+02   0.495240E-01  -0.115152E+02
  1911   0.239684E+03   0.113010E+02   0.494615E-01  -0.116630E+02
  1912   0.239255E+03   0.112989E+02   0.493994E-01  -0.118106E+02
  1913   0.238837E+03   0.112958E+02   0.493375E-01  -0.119580E+02
  1914   0.238430E+03   0.112917E+02   0.492758E-01  -0.121049E+02
  1915   0.238036E+03   0.112866E+02   0.492145E-01  -0.122515E+02
  1916   0.237653E+03   0.112805E+02   0.491534E-01  -0.123977E+02
  1917   0.237282E+03   0.112734E+02   0.490926E-01  -0.125432E+02
  1918   0.236921E+03   0.112653E+02   0.490321E-01  -0.126882E+02
  1919   0.236573E+03   0.112563E+02   0.489718E-01  -0.128325E+02
  1920   0.236235E+03   0.112463E+02   0.489118E-01  -0.129760E+02
  1921   0.235908E+03   0.112352E+02   0.488522E-01  -0.131187E+02
  1922   0.235592E+03   0.112232E+02   0.487927E-01  -0.132606E+02
  1923   0.235287E+03   0.112102E+02   0.487336E-01  -0.134015E+02
  1924   0.234994E+03   0.111964E+02   0.486747E-01  -0.135413E+02
  1925   0.234710E+03   0.111814E+02   0.486161E-01  -0.136801E+02
  1926   0.234437E+03   0.111656E+02   0.485578E-01  -0.138178E+02
  1927   0.234175E+03   0.111488E+02   0.484997E-01  -0.139542E+02
  1928   0.233923E+03   0.111310E+02   0.484418E-01  -0.140894E+02
  1929   0.233681E+03   0.111122E+02   0.483843E-01  -0.142233E+02
  1930   0.233449E+03   0.110925E+02   0.483269E-01  -0.143557E+02
