#    L    TT             EE             BB             TE             PP             TP             EP          
   230   0.569862E+04   0.120984E+01   0.000000E+00   0.319523E+02   0.488095E-07   0.116581E-03   0.495475E-07
   231   0.569160E+04   0.125266E+01   0.000000E+00   0.336539E+02   0.485865E-07   0.115626E-03   0.636179E-07
   232   0.568396E+04   0.129742E+01   0.000000E+00   0.353590E+02   0.483651E-07   0.114678E-03   0.776656E-07
   233   0.567570E+04   0.134413E+01   0.000000E+00   0.370666E+02   0.481454E-07   0.113737E-03   0.916895E-07
   234   0.566682E+04   0.139283E+01   0.000000E+00   0.387761E+02   0.479273E-07   0.112804E-03   0.105688E-06
   235   0.565734E+04   0.144353E+01   0.000000E+00   0.404868E+02   0.477108E-07   0.111877E-03   0.119660E-06
   236   0.564725E+04   0.149628E+01   0.000000E+00   0.421978E+02   0.474959E-07   0.110957E-03   0.133604E-06
   237   0.563655E+04   0.155108E+01   0.000000E+00   0.439085E+02   0.472826E-07   0.110045E-03   0.147519E-06
   238   0.562526E+04   0.160795E+01   0.000000E+00   0.456182E+02   0.470708E-07   0.109139E-03   0.161403E-06
   239   0.561337E+04   0.166691E+01   0.000000E+00   0.473260E+02   0.468606E-07   0.108240E-03   0.175255E-06
   240   0.560088E+04   0.172800E+01   0.000000E+00   0.490310E+02   0.466518E-07   0.107348E-03   0.189074E-06
   241   0.558780E+04   0.179124E+01   0.000000E+00   0.507328E+02   0.464446E-07   0.106463E-03   0.202859E-06
   242   0.557414E+04   0.185663E+01   0.000000E+00   0.524304E+02   0.462389E-07   0.105584E-03   0.216607E-06
   243   0.555990E+04   0.192420E+01   0.000000E+00   0.541230E+02   0.460346E-07   0.104712E-03   0.230318E-06
   244   0.554508E+04   0.199397E+01   0.000000E+00   0.558100E+02   0.458318E-07   0.103847E-03   0.243991E-06
   245   0.552970E+04   0.206596E+01   0.000000E+00   0.574907E+02   0.456303E-07   0.102988E-03   0.257624E-06
   246   0.551376E+04   0.214016E+01   0.000000E+00   0.591642E+02   0.454303E-07   0.102135E-03   0.271216E-06
   247   0.549726E+04   0.221661E+01   0.000000E+00   0.608299E+02   0.452317E-07   0.101289E-03   0.284765E-06
   248   0.548021E+04   0.229531E+01   0.000000E+00   0.624869E+02   0.450345E-07   0.100450E-03   0.298270E-06
   249   0.546262E+04   0.237628E+01   0.000000E+00   0.641346E+02   0.448386E-07   0.996164E-04   0.311730E-06
   250   0.544450E+04   0.245954E+01   0.000000E+00   0.657721E+02   0.446441E-07   0.987894E-04   0.325144E-06
   251   0.542583E+04   0.254508E+01   0.000000E+00   0.673986E+02   0.444509E-07   0.979687E-04   0.338510E-06
   252   0.540663E+04   0.263290E+01   0.000000E+00   0.690134E+02   0.442590E-07   0.971540E-04   0.351827E-06
   253   0.538690E+04   0.272302E+01   0.000000E+00   0.706156E+02   0.440684E-07   0.963455E-04   0.365096E-06
   254   0.536665E+04   0.281545E+01   0.000000E+00   0.722045E+02   0.438791E-07   0.955431E-04   0.378316E-06
   255   0.534588E+04   0.291017E+01   0.000000E+00   0.737792E+02   0.436910E-07   0.947466E-04   0.391487E-06
   256   0.532458E+04   0.300719E+01   0.000000E+00   0.753391E+02   0.435043E-07   0.939561E-04   0.404607E-06
   257   0.530278E+04   0.310652E+01   0.000000E+00   0.768835E+02   0.433187E-07   0.931716E-04   0.417677E-06
   258   0.528048E+04   0.320815E+01   0.000000E+00   0.784114E+02   0.431345E-07   0.923928E-04   0.430696E-06
   259   0.525769E+04   0.331208E+01   0.000000E+00   0.799232E+02   0.429515E-07   0.916199E-04   0.443664E-06
   260   0.523445E+04   0.341830E+01   0.000000E+00   0.814168E+02   0.427697E-07   0.908527E-04   0.456580E-06
   261   0.521074E+04   0.352682E+01   0.000000E+00   0.828929E+02   0.425891E-07   0.900912E-04   0.469444E-06
   262   0.518659E+04   0.363764E+01   0.000000E+00   0.843500E+02   0.424097E-07   0.893353E-04   0.482256E-06
   263   0.516201E+04   0.375074E+01   0.000000E+00   0.857881E+02   0.422316E-07   0.885850E-04   0.495014E-06
   264   0.513700E+04   0.386611E+01   0.000000E+00   0.872057E+02   0.420546E-07   0.878403E-04   0.507719E-06
   265   0.511157E+04   0.398375E+01   0.000000E+00   0.886036E+02   0.418788E-07   0.871011E-04   0.520371E-06
   266   0.508572E+04   0.410365E+01   0.000000E+00   0.899796E+02   0.417041E-07   0.863672E-04   0.532968E-06
   267   0.505948E+04   0.422577E+01   0.000000E+00   0.913329E+02   0.415306E-07   0.856388E-04   0.545511E-06
   268   0.503283E+04   0.435012E+01   0.000000E+00   0.926643E+02   0.413583E-07   0.849157E-04   0.557998E-06
   269   0.500578E+04   0.447668E+01   0.000000E+00   0.939715E+02   0.411871E-07   0.841979E-04   0.570430E-06
   270   0.497834E+04   0.460543E+01   0.000000E+00   0.952554E+02   0.410170E-07   0.834853E-04   0.582806E-06
   271   0.495053E+04   0.473636E+01   0.000000E+00   0.965136E+02   0.408481E-07   0.827779E-04   0.595125E-06
   272   0.492234E+04   0.486945E+01   0.000000E+00   0.977470E+02   0.406802E-07   0.820755E-04   0.607388E-06
   273   0.489380E+04   0.500466E+01   0.000000E+00   0.989541E+02   0.405134E-07   0.813783E-04   0.619594E-06
   274   0.486491E+04   0.514200E+01   0.000000E+00   0.100136E+03   0.403478E-07   0.806861E-04   0.631742E-06
   275   0.483568E+04   0.528141E+01   0.000000E+00   0.101289E+03   0.401832E-07   0.799989E-04   0.643832E-06
   276   0.480613E+04   0.542290E+01   0.000000E+00   0.102416E+03   0.400196E-07   0.793165E-04   0.655863E-06
   277   0.477627E+04   0.556643E+01   0.000000E+00   0.103514E+03   0.398571E-07   0.786391E-04   0.667835E-06
   278   0.474610E+04   0.571199E+01   0.000000E+00   0.104583E+03   0.396957E-07   0.779664E-04   0.679748E-06
   279   0.471564E+04   0.585952E+01   0.000000E+00   0.105623E+03   0.395353E-07   0.772985E-04   0.691602E-06
   280   0.468490E+04   0.600900E+01   0.000000E+00   0.106633E+03   0.393759E-07   0.766353E-04   0.703395E-06
   281   0.465388E+04   0.616041E+01   0.000000E+00   0.107614E+03   0.392175E-07   0.759768E-04   0.715127E-06
   282   0.462260E+04   0.631370E+01   0.000000E+00   0.108563E+03   0.390602E-07   0.753228E-04   0.726798E-06
   283   0.459107E+04   0.646885E+01   0.000000E+00   0.109481E+03   0.389038E-07   0.746735E-04   0.738408E-06
   284   0.455930E+04   0.662582E+01   0.000000E+00   0.110367E+03   0.387484E-07   0.740286E-04   0.749956E-06
   285   0.452729E+04   0.678459E+01   0.000000E+00   0.111221E+03   0.385940E-07   0.733881E-04   0.761441E-06
   286   0.449506E+04   0.694510E+01   0.000000E+00   0.112043E+03   0.384405E-07   0.727521E-04   0.772864E-06
   287   0.446263E+04   0.710732E+01   0.000000E+00   0.112831E+03   0.382880E-07   0.721204E-04   0.784224E-06
   288   0.443000E+04   0.727121E+01   0.000000E+00   0.113586E+03   0.381364E-07   0.714930E-04   0.795519E-06
   289   0.439718E+04   0.743672E+01   0.000000E+00   0.114307E+03   0.379858E-07   0.708699E-04   0.806751E-06
   290   0.436418E+04   0.760383E+01   0.000000E+00   0.114993E+03   0.378361E-07   0.702509E-04   0.817918E-06
   291   0.433102E+04   0.777249E+01   0.000000E+00   0.115645E+03   0.376873E-07   0.696361E-04   0.829021E-06
   292   0.429770E+04   0.794259E+01   0.000000E+00   0.116262E+03   0.375394E-07   0.690254E-04   0.840057E-06
   293   0.426424E+04   0.811418E+01   0.000000E+00   0.116844E+03   0.373924E-07   0.684187E-04   0.851029E-06
   294   0.423064E+04   0.828719E+01   0.000000E+00   0.117389E+03   0.372463E-07   0.678160E-04   0.861933E-06
   295   0.419691E+04   0.846147E+01   0.000000E+00   0.117898E+03   0.371010E-07   0.672172E-04   0.872772E-06
   296   0.416306E+04   0.863709E+01   0.000000E+00   0.118371E+03   0.369566E-07   0.666223E-04   0.883543E-06
   297   0.412910E+04   0.881391E+01   0.000000E+00   0.118806E+03   0.368131E-07   0.660312E-04   0.894246E-06
   298   0.409504E+04   0.899191E+01   0.000000E+00   0.119203E+03   0.366704E-07   0.654439E-04   0.904882E-06
   299   0.406090E+04   0.917102E+01   0.000000E+00   0.119563E+03   0.365285E-07   0.648604E-04   0.915449E-06
   300   0.402668E+04   0.935117E+01   0.000000E+00   0.119886E+03   0.363875E-07   0.642805E-04   0.925948E-06
   301   0.399240E+04   0.953242E+01   0.000000E+00   0.120170E+03   0.362473E-07   0.637042E-04   0.936377E-06
   302   0.395807E+04   0.971456E+01   0.000000E+00   0.120416E+03   0.361078E-07   0.631316E-04   0.946732E-06
   303   0.392370E+04   0.989765E+01   0.000000E+00   0.120624E+03   0.359692E-07   0.625626E-04   0.957009E-06
   304   0.388930E+04   0.100816E+02   0.000000E+00   0.120795E+03   0.358314E-07   0.619973E-04   0.967204E-06
   305   0.385490E+04   0.102664E+02   0.000000E+00   0.120926E+03   0.356943E-07   0.614357E-04   0.977313E-06
   306   0.382048E+04   0.104519E+02   0.000000E+00   0.121020E+03   0.355580E-07   0.608777E-04   0.987331E-06
   307   0.378607E+04   0.106382E+02   0.000000E+00   0.121074E+03   0.354225E-07   0.603234E-04   0.997253E-06
   308   0.375168E+04   0.108250E+02   0.000000E+00   0.121090E+03   0.352878E-07   0.597728E-04   0.100708E-05
   309   0.371732E+04   0.110125E+02   0.000000E+00   0.121068E+03   0.351539E-07   0.592260E-04   0.101680E-05
   310   0.368299E+04   0.112003E+02   0.000000E+00   0.121007E+03   0.350207E-07   0.586828E-04   0.102641E-05
   311   0.364871E+04   0.113887E+02   0.000000E+00   0.120907E+03   0.348882E-07   0.581434E-04   0.103591E-05
   312   0.361447E+04   0.115774E+02   0.000000E+00   0.120768E+03   0.347565E-07   0.576078E-04   0.104529E-05
   313   0.358031E+04   0.117664E+02   0.000000E+00   0.120590E+03   0.346256E-07   0.570759E-04   0.105455E-05
   314   0.354623E+04   0.119556E+02   0.000000E+00   0.120373E+03   0.344954E-07   0.565477E-04   0.106369E-05
   315   0.351222E+04   0.121450E+02   0.000000E+00   0.120117E+03   0.343659E-07   0.560234E-04   0.107270E-05
   316   0.347831E+04   0.123345E+02   0.000000E+00   0.119821E+03   0.342371E-07   0.555028E-04   0.108157E-05
   317   0.344451E+04   0.125240E+02   0.000000E+00   0.119488E+03   0.341091E-07   0.549860E-04   0.109031E-05
   318   0.341084E+04   0.127134E+02   0.000000E+00   0.119116E+03   0.339817E-07   0.544731E-04   0.109890E-05
   319   0.337728E+04   0.129028E+02   0.000000E+00   0.118705E+03   0.338551E-07   0.539640E-04   0.110735E-05
   320   0.334385E+04   0.130920E+02   0.000000E+00   0.118256E+03   0.337292E-07   0.534587E-04   0.111564E-05
   321   0.331058E+04   0.132809E+02   0.000000E+00   0.117769E+03   0.336040E-07   0.529572E-04   0.112378E-05
   322   0.327746E+04   0.134695E+02   0.000000E+00   0.117243E+03   0.334795E-07   0.524596E-04   0.113176E-05
   323   0.324451E+04   0.136577E+02   0.000000E+00   0.116679E+03   0.333556E-07   0.519659E-04   0.113958E-05
   324   0.321172E+04   0.138454E+02   0.000000E+00   0.116077E+03   0.332324E-07   0.514761E-04   0.114723E-05
   325   0.317913E+04   0.140326E+02   0.000000E+00   0.115438E+03   0.331099E-07   0.509901E-04   0.115470E-05
   326   0.314672E+04   0.142192E+02   0.000000E+00   0.114762E+03   0.329881E-07   0.505081E-04   0.116200E-05
   327   0.311451E+04   0.144051E+02   0.000000E+00   0.114048E+03   0.328670E-07   0.500300E-04   0.116912E-05
   328   0.308252E+04   0.145902E+02   0.000000E+00   0.113297E+03   0.327464E-07   0.495557E-04   0.117605E-05
   329   0.305074E+04   0.147745E+02   0.000000E+00   0.112510E+03   0.326266E-07   0.490855E-04   0.118279E-05
   330   0.301919E+04   0.149578E+02   0.000000E+00   0.111686E+03   0.325074E-07   0.486192E-04   0.118934E-05
   331   0.298788E+04   0.151402E+02   0.000000E+00   0.110826E+03   0.323888E-07   0.481568E-04   0.119569E-05
   332   0.295682E+04   0.153216E+02   0.000000E+00   0.109930E+03   0.322709E-07   0.476984E-04   0.120184E-05
   333   0.292600E+04   0.155018E+02   0.000000E+00   0.108999E+03   0.321536E-07   0.472440E-04   0.120778E-05
   334   0.289544E+04   0.156808E+02   0.000000E+00   0.108033E+03   0.320369E-07   0.467936E-04   0.121351E-05
   335   0.286516E+04   0.158584E+02   0.000000E+00   0.107032E+03   0.319208E-07   0.463471E-04   0.121902E-05
   336   0.283516E+04   0.160347E+02   0.000000E+00   0.105996E+03   0.318054E-07   0.459047E-04   0.122432E-05
   337   0.280544E+04   0.162097E+02   0.000000E+00   0.104928E+03   0.316905E-07   0.454663E-04   0.122939E-05
   338   0.277601E+04   0.163831E+02   0.000000E+00   0.103826E+03   0.315763E-07   0.450320E-04   0.123423E-05
   339   0.274688E+04   0.165549E+02   0.000000E+00   0.102691E+03   0.314626E-07   0.446017E-04   0.123884E-05
   340   0.271808E+04   0.167252E+02   0.000000E+00   0.101524E+03   0.313495E-07   0.441755E-04   0.124321E-05
   341   0.268958E+04   0.168938E+02   0.000000E+00   0.100325E+03   0.312370E-07   0.437533E-04   0.124734E-05
   342   0.266140E+04   0.170605E+02   0.000000E+00   0.990942E+02   0.311251E-07   0.433352E-04   0.125122E-05
   343   0.263356E+04   0.172253E+02   0.000000E+00   0.978325E+02   0.310138E-07   0.429212E-04   0.125486E-05
   344   0.260604E+04   0.173882E+02   0.000000E+00   0.965395E+02   0.309030E-07   0.425113E-04   0.125824E-05
   345   0.257885E+04   0.175490E+02   0.000000E+00   0.952159E+02   0.307928E-07   0.421056E-04   0.126136E-05
   346   0.255201E+04   0.177076E+02   0.000000E+00   0.938618E+02   0.306832E-07   0.417039E-04   0.126422E-05
   347   0.252551E+04   0.178641E+02   0.000000E+00   0.924779E+02   0.305741E-07   0.413064E-04   0.126681E-05
   348   0.249937E+04   0.180182E+02   0.000000E+00   0.910644E+02   0.304655E-07   0.409131E-04   0.126913E-05
   349   0.247358E+04   0.181700E+02   0.000000E+00   0.896234E+02   0.303575E-07   0.405239E-04   0.127118E-05
   350   0.244816E+04   0.183194E+02   0.000000E+00   0.881542E+02   0.302500E-07   0.401388E-04   0.127294E-05
   351   0.242312E+04   0.184664E+02   0.000000E+00   0.866584E+02   0.301430E-07   0.397580E-04   0.127442E-05
   352   0.239847E+04   0.186110E+02   0.000000E+00   0.851367E+02   0.300366E-07   0.393812E-04   0.127564E-05
   353   0.237420E+04   0.187530E+02   0.000000E+00   0.835892E+02   0.299307E-07   0.390084E-04   0.127660E-05
   354   0.235033E+04   0.188924E+02   0.000000E+00   0.820181E+02   0.298253E-07   0.386395E-04   0.127732E-05
   355   0.232686E+04   0.190292E+02   0.000000E+00   0.804226E+02   0.297204E-07   0.382743E-04   0.127781E-05
   356   0.230379E+04   0.191633E+02   0.000000E+00   0.788037E+02   0.296160E-07   0.379128E-04   0.127809E-05
   357   0.228114E+04   0.192946E+02   0.000000E+00   0.771619E+02   0.295121E-07   0.375548E-04   0.127818E-05
   358   0.225889E+04   0.194231E+02   0.000000E+00   0.754982E+02   0.294088E-07   0.372003E-04   0.127809E-05
   359   0.223706E+04   0.195487E+02   0.000000E+00   0.738124E+02   0.293059E-07   0.368491E-04   0.127783E-05
   360   0.221564E+04   0.196712E+02   0.000000E+00   0.721062E+02   0.292035E-07   0.365011E-04   0.127742E-05
   361   0.219464E+04   0.197907E+02   0.000000E+00   0.703785E+02   0.291017E-07   0.361563E-04   0.127687E-05
   362   0.217406E+04   0.199071E+02   0.000000E+00   0.686312E+02   0.290003E-07   0.358145E-04   0.127620E-05
   363   0.215392E+04   0.200204E+02   0.000000E+00   0.668649E+02   0.288994E-07   0.354757E-04   0.127543E-05
   364   0.213419E+04   0.201304E+02   0.000000E+00   0.650803E+02   0.287990E-07   0.351396E-04   0.127456E-05
   365   0.211491E+04   0.202372E+02   0.000000E+00   0.632783E+02   0.286991E-07   0.348063E-04   0.127361E-05
   366   0.209606E+04   0.203406E+02   0.000000E+00   0.614596E+02   0.285997E-07   0.344756E-04   0.127261E-05
   367   0.207765E+04   0.204408E+02   0.000000E+00   0.596250E+02   0.285007E-07   0.341474E-04   0.127155E-05
   368   0.205968E+04   0.205374E+02   0.000000E+00   0.577755E+02   0.284022E-07   0.338215E-04   0.127046E-05
   369   0.204215E+04   0.206308E+02   0.000000E+00   0.559116E+02   0.283042E-07   0.334980E-04   0.126936E-05
   370   0.202507E+04   0.207205E+02   0.000000E+00   0.540343E+02   0.282067E-07   0.331766E-04   0.126825E-05
   371   0.200843E+04   0.208068E+02   0.000000E+00   0.521443E+02   0.281096E-07   0.328574E-04   0.126715E-05
   372   0.199225E+04   0.208895E+02   0.000000E+00   0.502424E+02   0.280130E-07   0.325401E-04   0.126607E-05
   373   0.197651E+04   0.209686E+02   0.000000E+00   0.483294E+02   0.279168E-07   0.322247E-04   0.126504E-05
   374   0.196122E+04   0.210442E+02   0.000000E+00   0.464061E+02   0.278211E-07   0.319110E-04   0.126406E-05
   375   0.194638E+04   0.211160E+02   0.000000E+00   0.444732E+02   0.277259E-07   0.315990E-04   0.126316E-05
   376   0.193199E+04   0.211841E+02   0.000000E+00   0.425316E+02   0.276311E-07   0.312886E-04   0.126234E-05
   377   0.191806E+04   0.212485E+02   0.000000E+00   0.405820E+02   0.275367E-07   0.309796E-04   0.126162E-05
   378   0.190457E+04   0.213091E+02   0.000000E+00   0.386251E+02   0.274428E-07   0.306719E-04   0.126101E-05
   379   0.189154E+04   0.213658E+02   0.000000E+00   0.366618E+02   0.273493E-07   0.303656E-04   0.126053E-05
   380   0.187897E+04   0.214186E+02   0.000000E+00   0.346929E+02   0.272563E-07   0.300603E-04   0.126020E-05
   381   0.186685E+04   0.214675E+02   0.000000E+00   0.327190E+02   0.271637E-07   0.297561E-04   0.126002E-05
   382   0.185518E+04   0.215123E+02   0.000000E+00   0.307410E+02   0.270715E-07   0.294528E-04   0.126002E-05
   383   0.184398E+04   0.215533E+02   0.000000E+00   0.287597E+02   0.269798E-07   0.291503E-04   0.126021E-05
   384   0.183322E+04   0.215902E+02   0.000000E+00   0.267761E+02   0.268885E-07   0.288485E-04   0.126060E-05
   385   0.182291E+04   0.216231E+02   0.000000E+00   0.247909E+02   0.267976E-07   0.285474E-04   0.126121E-05
   386   0.181305E+04   0.216521E+02   0.000000E+00   0.228051E+02   0.267071E-07   0.282467E-04   0.126205E-05
   387   0.180365E+04   0.216770E+02   0.000000E+00   0.208195E+02   0.266171E-07   0.279465E-04   0.126314E-05
   388   0.179469E+04   0.216981E+02   0.000000E+00   0.188349E+02   0.265274E-07   0.276465E-04   0.126450E-05
   389   0.178618E+04   0.217151E+02   0.000000E+00   0.168523E+02   0.264382E-07   0.273468E-04   0.126613E-05
   390   0.177811E+04   0.217281E+02   0.000000E+00   0.148725E+02   0.263494E-07   0.270471E-04   0.126805E-05
   391   0.177049E+04   0.217372E+02   0.000000E+00   0.128963E+02   0.262610E-07   0.267474E-04   0.127027E-05
   392   0.176330E+04   0.217421E+02   0.000000E+00   0.109245E+02   0.261730E-07   0.264476E-04   0.127282E-05
   393   0.175656E+04   0.217431E+02   0.000000E+00   0.895795E+01   0.260853E-07   0.261476E-04   0.127571E-05
   394   0.175025E+04   0.217400E+02   0.000000E+00   0.699740E+01   0.259981E-07   0.258472E-04   0.127894E-05
   395   0.174436E+04   0.217327E+02   0.000000E+00   0.504374E+01   0.259113E-07   0.255464E-04   0.128255E-05
   396   0.173891E+04   0.217215E+02   0.000000E+00   0.309776E+01   0.258248E-07   0.252451E-04   0.128653E-05
   397   0.173388E+04   0.217062E+02   0.000000E+00   0.116026E+01   0.257388E-07   0.249431E-04   0.129090E-05
   398   0.172927E+04   0.216868E+02   0.000000E+00  -0.767966E+00   0.256531E-07   0.246404E-04   0.129569E-05
   399   0.172509E+04   0.216632E+02   0.000000E+00  -0.268611E+01   0.255678E-07   0.243368E-04   0.130090E-05
   400   0.172133E+04   0.216357E+02   0.000000E+00  -0.459339E+01   0.254829E-07   0.240322E-04   0.130656E-05
   401   0.171799E+04   0.216041E+02   0.000000E+00  -0.648901E+01   0.253983E-07   0.237266E-04   0.131265E-05
   402   0.171506E+04   0.215684E+02   0.000000E+00  -0.837222E+01   0.253142E-07   0.234201E-04   0.131918E-05
   403   0.171254E+04   0.215288E+02   0.000000E+00  -0.102423E+02   0.252304E-07   0.231127E-04   0.132611E-05
