#    L    TT             EE             BB             TE          
  1175   0.130273E+00   0.215402E-02   0.155048E-02   0.114340E-01
  1176   0.129557E+00   0.215309E-02   0.154783E-02   0.113730E-01
  1177   0.128840E+00   0.215240E-02   0.154517E-02   0.113134E-01
  1178   0.128122E+00   0.215194E-02   0.154252E-02   0.112554E-01
  1179   0.127406E+00   0.215171E-02   0.153986E-02   0.111990E-01
  1180   0.126691E+00   0.215169E-02   0.153720E-02   0.111442E-01
  1181   0.125977E+00   0.215187E-02   0.153453E-02   0.110910E-01
  1182   0.125267E+00   0.215224E-02   0.153186E-02   0.110396E-01
  1183   0.124559E+00   0.215279E-02   0.152918E-02   0.109898E-01
  1184   0.123855E+00   0.215351E-02   0.152649E-02   0.109418E-01
  1185   0.123157E+00   0.215438E-02   0.152380E-02   0.108957E-01
  1186   0.122463E+00   0.215540E-02   0.152109E-02   0.108514E-01
  1187   0.121775E+00   0.215655E-02   0.151837E-02   0.108090E-01
  1188   0.121094E+00   0.215783E-02   0.151564E-02   0.107685E-01
  1189   0.120419E+00   0.215921E-02   0.151289E-02   0.107299E-01
  1190   0.119753E+00   0.216070E-02   0.151012E-02   0.106934E-01
  1191   0.119095E+00   0.216228E-02   0.150734E-02   0.106590E-01
  1192   0.118447E+00   0.216393E-02   0.150454E-02   0.106266E-01
  1193   0.117808E+00   0.216566E-02   0.150172E-02   0.105963E-01
  1194   0.117180E+00   0.216743E-02   0.149888E-02   0.105682E-01
  1195   0.116562E+00   0.216926E-02   0.149602E-02   0.105423E-01
  1196   0.115957E+00   0.217111E-02   0.149313E-02   0.105187E-01
  1197   0.115364E+00   0.217299E-02   0.149022E-02   0.104973E-01
  1198   0.114784E+00   0.217489E-02   0.148728E-02   0.104783E-01
  1199   0.114218E+00   0.217678E-02   0.148431E-02   0.104616E-01
  1200   0.113667E+00   0.217866E-02   0.148132E-02   0.104473E-01
  1201   0.113130E+00   0.218052E-02   0.147829E-02   0.104354E-01
  1202   0.112608E+00   0.218235E-02   0.147524E-02   0.104259E-01
  1203   0.112101E+00   0.218415E-02   0.147215E-02   0.104187E-01
  1204   0.111608E+00   0.218591E-02   0.146904E-02   0.104137E-01
  1205   0.111130E+00   0.218763E-02   0.146591E-02   0.104107E-01
  1206   0.110665E+00   0.218929E-02   0.146275E-02   0.104098E-01
  1207   0.110214E+00   0.219090E-02   0.145956E-02   0.104108E-01
  1208   0.109777E+00   0.219245E-02   0.145635E-02   0.104137E-01
  1209   0.109352E+00   0.219393E-02   0.145311E-02   0.104183E-01
  1210   0.108941E+00   0.219534E-02   0.144985E-02   0.104247E-01
  1211   0.108543E+00   0.219668E-02   0.144657E-02   0.104326E-01
  1212   0.108157E+00   0.219792E-02   0.144328E-02   0.104421E-01
  1213   0.107783E+00   0.219908E-02   0.143996E-02   0.104529E-01
  1214   0.107421E+00   0.220015E-02   0.143662E-02   0.104652E-01
  1215   0.107072E+00   0.220111E-02   0.143326E-02   0.104787E-01
  1216   0.106733E+00   0.220197E-02   0.142989E-02   0.104934E-01
  1217   0.106407E+00   0.220271E-02   0.142650E-02   0.105091E-01
  1218   0.106091E+00   0.220334E-02   0.142309E-02   0.105259E-01
  1219   0.105786E+00   0.220384E-02   0.141967E-02   0.105437E-01
  1220   0.105492E+00   0.220422E-02   0.141624E-02   0.105622E-01
  1221   0.105209E+00   0.220446E-02   0.141279E-02   0.105816E-01
  1222   0.104936E+00   0.220456E-02   0.140933E-02   0.106016E-01
  1223   0.104672E+00   0.220452E-02   0.140586E-02   0.106222E-01
  1224   0.104419E+00   0.220432E-02   0.140238E-02   0.106433E-01
  1225   0.104175E+00   0.220397E-02   0.139889E-02   0.106649E-01
  1226   0.103940E+00   0.220345E-02   0.139540E-02   0.106868E-01
  1227   0.103714E+00   0.220277E-02   0.139189E-02   0.107090E-01
  1228   0.103498E+00   0.220191E-02   0.138838E-02   0.107313E-01
  1229   0.103289E+00   0.220088E-02   0.138486E-02   0.107537E-01
  1230   0.103090E+00   0.219966E-02   0.138133E-02   0.107762E-01
  1231   0.102898E+00   0.219824E-02   0.137780E-02   0.107985E-01
  1232   0.102714E+00   0.219664E-02   0.137427E-02   0.108207E-01
  1233   0.102538E+00   0.219483E-02   0.137074E-02   0.108427E-01
  1234   0.102369E+00   0.219281E-02   0.136720E-02   0.108643E-01
  1235   0.102208E+00   0.219058E-02   0.136366E-02   0.108855E-01
  1236   0.102054E+00   0.218813E-02   0.136013E-02   0.109063E-01
  1237   0.101906E+00   0.218546E-02   0.135659E-02   0.109264E-01
  1238   0.101765E+00   0.218256E-02   0.135306E-02   0.109459E-01
  1239   0.101630E+00   0.217942E-02   0.134952E-02   0.109647E-01
  1240   0.101501E+00   0.217604E-02   0.134600E-02   0.109826E-01
  1241   0.101378E+00   0.217241E-02   0.134247E-02   0.109996E-01
  1242   0.101261E+00   0.216853E-02   0.133895E-02   0.110156E-01
  1243   0.101149E+00   0.216440E-02   0.133544E-02   0.110305E-01
  1244   0.101042E+00   0.216000E-02   0.133193E-02   0.110442E-01
  1245   0.100940E+00   0.215533E-02   0.132843E-02   0.110568E-01
  1246   0.100842E+00   0.215038E-02   0.132494E-02   0.110679E-01
  1247   0.100749E+00   0.214516E-02   0.132146E-02   0.110777E-01
  1248   0.100661E+00   0.213965E-02   0.131799E-02   0.110860E-01
  1249   0.100576E+00   0.213384E-02   0.131453E-02   0.110926E-01
  1250   0.100495E+00   0.212774E-02   0.131109E-02   0.110976E-01
  1251   0.100418E+00   0.212134E-02   0.130765E-02   0.111009E-01
  1252   0.100344E+00   0.211465E-02   0.130423E-02   0.111025E-01
  1253   0.100272E+00   0.210767E-02   0.130082E-02   0.111023E-01
  1254   0.100204E+00   0.210043E-02   0.129743E-02   0.111005E-01
  1255   0.100138E+00   0.209292E-02   0.129405E-02   0.110971E-01
  1256   0.100074E+00   0.208516E-02   0.129068E-02   0.110920E-01
  1257   0.100012E+00   0.207717E-02   0.128733E-02   0.110854E-01
  1258   0.999517E-01   0.206894E-02   0.128399E-02   0.110772E-01
  1259   0.998929E-01   0.206050E-02   0.128067E-02   0.110675E-01
  1260   0.998352E-01   0.205185E-02   0.127736E-02   0.110563E-01
  1261   0.997783E-01   0.204301E-02   0.127407E-02   0.110437E-01
  1262   0.997221E-01   0.203398E-02   0.127079E-02   0.110296E-01
  1263   0.996662E-01   0.202477E-02   0.126752E-02   0.110141E-01
  1264   0.996104E-01   0.201539E-02   0.126428E-02   0.109972E-01
  1265   0.995544E-01   0.200587E-02   0.126105E-02   0.109790E-01
  1266   0.994979E-01   0.199620E-02   0.125783E-02   0.109595E-01
  1267   0.994407E-01   0.198640E-02   0.125463E-02   0.109387E-01
  1268   0.993826E-01   0.197647E-02   0.125145E-02   0.109166E-01
  1269   0.993232E-01   0.196643E-02   0.124829E-02   0.108934E-01
  1270   0.992623E-01   0.195629E-02   0.124514E-02   0.108689E-01
  1271   0.991996E-01   0.194607E-02   0.124201E-02   0.108432E-01
  1272   0.991349E-01   0.193576E-02   0.123889E-02   0.108164E-01
  1273   0.990679E-01   0.192538E-02   0.123580E-02   0.107885E-01
  1274   0.989984E-01   0.191494E-02   0.123272E-02   0.107594E-01
  1275   0.989260E-01   0.190446E-02   0.122966E-02   0.107294E-01
  1276   0.988505E-01   0.189394E-02   0.122662E-02   0.106983E-01
  1277   0.987717E-01   0.188339E-02   0.122360E-02   0.106662E-01
  1278   0.986892E-01   0.187283E-02   0.122059E-02   0.106332E-01
  1279   0.986029E-01   0.186226E-02   0.121761E-02   0.105992E-01
  1280   0.985124E-01   0.185170E-02   0.121464E-02   0.105643E-01
  1281   0.984175E-01   0.184115E-02   0.121170E-02   0.105285E-01
  1282   0.983179E-01   0.183063E-02   0.120877E-02   0.104918E-01
  1283   0.982134E-01   0.182014E-02   0.120586E-02   0.104544E-01
  1284   0.981037E-01   0.180971E-02   0.120298E-02   0.104161E-01
  1285   0.979885E-01   0.179933E-02   0.120011E-02   0.103771E-01
  1286   0.978676E-01   0.178902E-02   0.119726E-02   0.103374E-01
  1287   0.977407E-01   0.177879E-02   0.119444E-02   0.102969E-01
  1288   0.976075E-01   0.176865E-02   0.119163E-02   0.102558E-01
  1289   0.974678E-01   0.175861E-02   0.118885E-02   0.102140E-01
  1290   0.973213E-01   0.174869E-02   0.118609E-02   0.101716E-01
  1291   0.971677E-01   0.173888E-02   0.118335E-02   0.101286E-01
  1292   0.970069E-01   0.172921E-02   0.118063E-02   0.100850E-01
  1293   0.968384E-01   0.171968E-02   0.117793E-02   0.100409E-01
  1294   0.966621E-01   0.171031E-02   0.117526E-02   0.999633E-02
  1295   0.964777E-01   0.170110E-02   0.117261E-02   0.995126E-02
  1296   0.962849E-01   0.169207E-02   0.116998E-02   0.990575E-02
  1297   0.960835E-01   0.168322E-02   0.116737E-02   0.985982E-02
  1298   0.958732E-01   0.167457E-02   0.116479E-02   0.981350E-02
  1299   0.956537E-01   0.166612E-02   0.116223E-02   0.976683E-02
  1300   0.954248E-01   0.165790E-02   0.115970E-02   0.971982E-02
  1301   0.951862E-01   0.164990E-02   0.115718E-02   0.967251E-02
  1302   0.949383E-01   0.164212E-02   0.115469E-02   0.962494E-02
  1303   0.946813E-01   0.163457E-02   0.115223E-02   0.957713E-02
  1304   0.944154E-01   0.162724E-02   0.114978E-02   0.952913E-02
  1305   0.941411E-01   0.162013E-02   0.114736E-02   0.948095E-02
  1306   0.938585E-01   0.161322E-02   0.114496E-02   0.943263E-02
  1307   0.935680E-01   0.160653E-02   0.114257E-02   0.938422E-02
  1308   0.932698E-01   0.160005E-02   0.114021E-02   0.933573E-02
  1309   0.929643E-01   0.159377E-02   0.113786E-02   0.928720E-02
  1310   0.926518E-01   0.158769E-02   0.113553E-02   0.923867E-02
  1311   0.923325E-01   0.158181E-02   0.113322E-02   0.919017E-02
  1312   0.920067E-01   0.157613E-02   0.113092E-02   0.914173E-02
  1313   0.916748E-01   0.157064E-02   0.112864E-02   0.909339E-02
  1314   0.913370E-01   0.156534E-02   0.112638E-02   0.904517E-02
  1315   0.909937E-01   0.156023E-02   0.112413E-02   0.899711E-02
  1316   0.906450E-01   0.155530E-02   0.112189E-02   0.894924E-02
  1317   0.902914E-01   0.155055E-02   0.111967E-02   0.890160E-02
  1318   0.899331E-01   0.154598E-02   0.111746E-02   0.885422E-02
  1319   0.895704E-01   0.154158E-02   0.111526E-02   0.880713E-02
  1320   0.892035E-01   0.153735E-02   0.111307E-02   0.876036E-02
  1321   0.888329E-01   0.153330E-02   0.111089E-02   0.871395E-02
  1322   0.884588E-01   0.152941E-02   0.110872E-02   0.866793E-02
  1323   0.880814E-01   0.152568E-02   0.110656E-02   0.862233E-02
  1324   0.877011E-01   0.152211E-02   0.110440E-02   0.857719E-02
  1325   0.873182E-01   0.151870E-02   0.110226E-02   0.853254E-02
  1326   0.869329E-01   0.151545E-02   0.110012E-02   0.848840E-02
  1327   0.865456E-01   0.151234E-02   0.109798E-02   0.844483E-02
  1328   0.861566E-01   0.150938E-02   0.109586E-02   0.840183E-02
  1329   0.857661E-01   0.150657E-02   0.109373E-02   0.835946E-02
  1330   0.853744E-01   0.150390E-02   0.109162E-02   0.831774E-02
  1331   0.849819E-01   0.150137E-02   0.108950E-02   0.827671E-02
  1332   0.845888E-01   0.149897E-02   0.108739E-02   0.823640E-02
  1333   0.841954E-01   0.149671E-02   0.108528E-02   0.819683E-02
  1334   0.838021E-01   0.149458E-02   0.108317E-02   0.815805E-02
  1335   0.834090E-01   0.149257E-02   0.108106E-02   0.812009E-02
  1336   0.830166E-01   0.149069E-02   0.107895E-02   0.808298E-02
  1337   0.826251E-01   0.148893E-02   0.107684E-02   0.804675E-02
  1338   0.822347E-01   0.148728E-02   0.107473E-02   0.801144E-02
  1339   0.818459E-01   0.148576E-02   0.107262E-02   0.797707E-02
  1340   0.814588E-01   0.148434E-02   0.107050E-02   0.794369E-02
  1341   0.810738E-01   0.148304E-02   0.106838E-02   0.791132E-02
  1342   0.806912E-01   0.148184E-02   0.106626E-02   0.788000E-02
  1343   0.803112E-01   0.148074E-02   0.106413E-02   0.784975E-02
  1344   0.799342E-01   0.147974E-02   0.106200E-02   0.782062E-02
  1345   0.795605E-01   0.147884E-02   0.105986E-02   0.779264E-02
  1346   0.791903E-01   0.147804E-02   0.105771E-02   0.776583E-02
  1347   0.788240E-01   0.147732E-02   0.105556E-02   0.774024E-02
  1348   0.784618E-01   0.147670E-02   0.105340E-02   0.771589E-02
  1349   0.781040E-01   0.147616E-02   0.105123E-02   0.769282E-02
  1350   0.777510E-01   0.147570E-02   0.104905E-02   0.767106E-02
  1351   0.774029E-01   0.147532E-02   0.104686E-02   0.765062E-02
  1352   0.770598E-01   0.147502E-02   0.104466E-02   0.763150E-02
  1353   0.767218E-01   0.147478E-02   0.104244E-02   0.761364E-02
  1354   0.763887E-01   0.147461E-02   0.104022E-02   0.759701E-02
  1355   0.760606E-01   0.147449E-02   0.103800E-02   0.758158E-02
  1356   0.757375E-01   0.147443E-02   0.103576E-02   0.756730E-02
  1357   0.754194E-01   0.147442E-02   0.103351E-02   0.755413E-02
  1358   0.751062E-01   0.147445E-02   0.103125E-02   0.754205E-02
  1359   0.747980E-01   0.147451E-02   0.102899E-02   0.753101E-02
  1360   0.744947E-01   0.147461E-02   0.102672E-02   0.752097E-02
  1361   0.741963E-01   0.147474E-02   0.102444E-02   0.751190E-02
  1362   0.739029E-01   0.147489E-02   0.102215E-02   0.750376E-02
  1363   0.736143E-01   0.147505E-02   0.101986E-02   0.749651E-02
  1364   0.733307E-01   0.147523E-02   0.101756E-02   0.749012E-02
  1365   0.730520E-01   0.147541E-02   0.101525E-02   0.748454E-02
  1366   0.727781E-01   0.147560E-02   0.101293E-02   0.747975E-02
  1367   0.725091E-01   0.147577E-02   0.101061E-02   0.747569E-02
  1368   0.722450E-01   0.147594E-02   0.100829E-02   0.747234E-02
  1369   0.719857E-01   0.147610E-02   0.100595E-02   0.746965E-02
  1370   0.717313E-01   0.147623E-02   0.100362E-02   0.746759E-02
  1371   0.714817E-01   0.147634E-02   0.100127E-02   0.746613E-02
  1372   0.712369E-01   0.147642E-02   0.998923E-03   0.746521E-02
  1373   0.709970E-01   0.147646E-02   0.996569E-03   0.746482E-02
  1374   0.707619E-01   0.147647E-02   0.994211E-03   0.746490E-02
  1375   0.705315E-01   0.147642E-02   0.991849E-03   0.746542E-02
  1376   0.703060E-01   0.147633E-02   0.989483E-03   0.746635E-02
  1377   0.700852E-01   0.147618E-02   0.987113E-03   0.746764E-02
  1378   0.698692E-01   0.147596E-02   0.984739E-03   0.746926E-02
  1379   0.696580E-01   0.147568E-02   0.982362E-03   0.747117E-02
  1380   0.694515E-01   0.147533E-02   0.979982E-03   0.747333E-02
  1381   0.692498E-01   0.147490E-02   0.977599E-03   0.747571E-02
  1382   0.690528E-01   0.147438E-02   0.975213E-03   0.747827E-02
  1383   0.688605E-01   0.147378E-02   0.972826E-03   0.748096E-02
  1384   0.686729E-01   0.147309E-02   0.970436E-03   0.748376E-02
  1385   0.684901E-01   0.147230E-02   0.968044E-03   0.748663E-02
  1386   0.683119E-01   0.147140E-02   0.965651E-03   0.748952E-02
  1387   0.681385E-01   0.147039E-02   0.963256E-03   0.749240E-02
  1388   0.679697E-01   0.146927E-02   0.960861E-03   0.749523E-02
  1389   0.678056E-01   0.146804E-02   0.958464E-03   0.749798E-02
  1390   0.676461E-01   0.146667E-02   0.956067E-03   0.750061E-02
  1391   0.674913E-01   0.146518E-02   0.953670E-03   0.750307E-02
  1392   0.673411E-01   0.146355E-02   0.951272E-03   0.750534E-02
  1393   0.671956E-01   0.146178E-02   0.948875E-03   0.750737E-02
  1394   0.670547E-01   0.145987E-02   0.946478E-03   0.750913E-02
  1395   0.669184E-01   0.145781E-02   0.944082E-03   0.751057E-02
  1396   0.667867E-01   0.145559E-02   0.941686E-03   0.751167E-02
  1397   0.666596E-01   0.145320E-02   0.939292E-03   0.751238E-02
  1398   0.665371E-01   0.145066E-02   0.936899E-03   0.751267E-02
  1399   0.664191E-01   0.144794E-02   0.934508E-03   0.751250E-02
  1400   0.663057E-01   0.144504E-02   0.932119E-03   0.751183E-02
  1401   0.661969E-01   0.144196E-02   0.929732E-03   0.751063E-02
  1402   0.660924E-01   0.143871E-02   0.927347E-03   0.750890E-02
  1403   0.659921E-01   0.143529E-02   0.924965E-03   0.750664E-02
  1404   0.658958E-01   0.143170E-02   0.922586E-03   0.750385E-02
  1405   0.658033E-01   0.142795E-02   0.920210E-03   0.750055E-02
  1406   0.657145E-01   0.142405E-02   0.917837E-03   0.749673E-02
  1407   0.656290E-01   0.142000E-02   0.915468E-03   0.749241E-02
  1408   0.655468E-01   0.141580E-02   0.913102E-03   0.748757E-02
  1409   0.654676E-01   0.141147E-02   0.910741E-03   0.748224E-02
  1410   0.653913E-01   0.140701E-02   0.908383E-03   0.747641E-02
  1411   0.653176E-01   0.140242E-02   0.906031E-03   0.747008E-02
  1412   0.652464E-01   0.139771E-02   0.903683E-03   0.746327E-02
  1413   0.651775E-01   0.139288E-02   0.901340E-03   0.745597E-02
  1414   0.651108E-01   0.138795E-02   0.899002E-03   0.744819E-02
  1415   0.650459E-01   0.138291E-02   0.896670E-03   0.743994E-02
  1416   0.649827E-01   0.137777E-02   0.894343E-03   0.743121E-02
  1417   0.649211E-01   0.137254E-02   0.892023E-03   0.742202E-02
  1418   0.648609E-01   0.136722E-02   0.889708E-03   0.741236E-02
  1419   0.648017E-01   0.136183E-02   0.887400E-03   0.740225E-02
  1420   0.647436E-01   0.135635E-02   0.885098E-03   0.739168E-02
  1421   0.646862E-01   0.135081E-02   0.882804E-03   0.738067E-02
  1422   0.646294E-01   0.134520E-02   0.880516E-03   0.736921E-02
  1423   0.645731E-01   0.133953E-02   0.878236E-03   0.735730E-02
  1424   0.645169E-01   0.133381E-02   0.875964E-03   0.734496E-02
  1425   0.644607E-01   0.132804E-02   0.873699E-03   0.733219E-02
  1426   0.644044E-01   0.132222E-02   0.871442E-03   0.731899E-02
  1427   0.643478E-01   0.131637E-02   0.869194E-03   0.730537E-02
  1428   0.642905E-01   0.131049E-02   0.866954E-03   0.729133E-02
  1429   0.642326E-01   0.130459E-02   0.864722E-03   0.727687E-02
  1430   0.641737E-01   0.129866E-02   0.862500E-03   0.726201E-02
  1431   0.641137E-01   0.129272E-02   0.860287E-03   0.724673E-02
  1432   0.640525E-01   0.128677E-02   0.858084E-03   0.723106E-02
  1433   0.639897E-01   0.128081E-02   0.855890E-03   0.721498E-02
  1434   0.639252E-01   0.127486E-02   0.853706E-03   0.719852E-02
  1435   0.638589E-01   0.126892E-02   0.851533E-03   0.718166E-02
  1436   0.637905E-01   0.126299E-02   0.849369E-03   0.716442E-02
  1437   0.637199E-01   0.125708E-02   0.847217E-03   0.714680E-02
  1438   0.636468E-01   0.125119E-02   0.845075E-03   0.712881E-02
  1439   0.635711E-01   0.124534E-02   0.842945E-03   0.711044E-02
  1440   0.634926E-01   0.123951E-02   0.840825E-03   0.709171E-02
  1441   0.634111E-01   0.123373E-02   0.838718E-03   0.707261E-02
  1442   0.633265E-01   0.122800E-02   0.836622E-03   0.705315E-02
  1443   0.632384E-01   0.122232E-02   0.834538E-03   0.703334E-02
  1444   0.631467E-01   0.121670E-02   0.832467E-03   0.701318E-02
  1445   0.630513E-01   0.121114E-02   0.830408E-03   0.699268E-02
  1446   0.629520E-01   0.120565E-02   0.828362E-03   0.697183E-02
  1447   0.628485E-01   0.120024E-02   0.826328E-03   0.695065E-02
  1448   0.627407E-01   0.119490E-02   0.824309E-03   0.692913E-02
  1449   0.626284E-01   0.118965E-02   0.822302E-03   0.690729E-02
  1450   0.625114E-01   0.118450E-02   0.820310E-03   0.688512E-02
  1451   0.623895E-01   0.117944E-02   0.818331E-03   0.686264E-02
  1452   0.622628E-01   0.117447E-02   0.816366E-03   0.683984E-02
  1453   0.621315E-01   0.116960E-02   0.814414E-03   0.681673E-02
  1454   0.619955E-01   0.116482E-02   0.812475E-03   0.679333E-02
  1455   0.618551E-01   0.116013E-02   0.810549E-03   0.676963E-02
  1456   0.617102E-01   0.115552E-02   0.808636E-03   0.674564E-02
  1457   0.615610E-01   0.115100E-02   0.806735E-03   0.672137E-02
  1458   0.614077E-01   0.114657E-02   0.804846E-03   0.669683E-02
  1459   0.612502E-01   0.114221E-02   0.802969E-03   0.667201E-02
  1460   0.610887E-01   0.113794E-02   0.801103E-03   0.664694E-02
  1461   0.609233E-01   0.113374E-02   0.799249E-03   0.662161E-02
  1462   0.607540E-01   0.112962E-02   0.797405E-03   0.659603E-02
  1463   0.605811E-01   0.112558E-02   0.795572E-03   0.657021E-02
  1464   0.604045E-01   0.112160E-02   0.793749E-03   0.654415E-02
  1465   0.602244E-01   0.111770E-02   0.791936E-03   0.651787E-02
  1466   0.600409E-01   0.111386E-02   0.790134E-03   0.649136E-02
  1467   0.598541E-01   0.111009E-02   0.788340E-03   0.646463E-02
  1468   0.596640E-01   0.110638E-02   0.786556E-03   0.643769E-02
  1469   0.594708E-01   0.110274E-02   0.784780E-03   0.641054E-02
  1470   0.592746E-01   0.109915E-02   0.783014E-03   0.638320E-02
  1471   0.590754E-01   0.109563E-02   0.781255E-03   0.635567E-02
  1472   0.588734E-01   0.109216E-02   0.779505E-03   0.632795E-02
  1473   0.586687E-01   0.108874E-02   0.777763E-03   0.630005E-02
  1474   0.584613E-01   0.108538E-02   0.776028E-03   0.627198E-02
  1475   0.582514E-01   0.108207E-02   0.774300E-03   0.624375E-02
  1476   0.580390E-01   0.107880E-02   0.772580E-03   0.621535E-02
  1477   0.578243E-01   0.107559E-02   0.770866E-03   0.618680E-02
  1478   0.576073E-01   0.107241E-02   0.769158E-03   0.615811E-02
  1479   0.573882E-01   0.106928E-02   0.767457E-03   0.612927E-02
  1480   0.571670E-01   0.106619E-02   0.765761E-03   0.610030E-02
  1481   0.569439E-01   0.106314E-02   0.764071E-03   0.607120E-02
  1482   0.567189E-01   0.106013E-02   0.762387E-03   0.604198E-02
  1483   0.564921E-01   0.105715E-02   0.760707E-03   0.601265E-02
  1484   0.562637E-01   0.105421E-02   0.759032E-03   0.598320E-02
  1485   0.560337E-01   0.105129E-02   0.757362E-03   0.595366E-02
  1486   0.558023E-01   0.104841E-02   0.755696E-03   0.592402E-02
  1487   0.555694E-01   0.104555E-02   0.754033E-03   0.589428E-02
  1488   0.553354E-01   0.104272E-02   0.752375E-03   0.586447E-02
  1489   0.551001E-01   0.103991E-02   0.750719E-03   0.583458E-02
  1490   0.548637E-01   0.103712E-02   0.749067E-03   0.580462E-02
  1491   0.546264E-01   0.103435E-02   0.747418E-03   0.577459E-02
  1492   0.543882E-01   0.103160E-02   0.745771E-03   0.574451E-02
  1493   0.541492E-01   0.102887E-02   0.744126E-03   0.571438E-02
  1494   0.539096E-01   0.102614E-02   0.742483E-03   0.568420E-02
  1495   0.536693E-01   0.102343E-02   0.740842E-03   0.565398E-02
  1496   0.534285E-01   0.102073E-02   0.739203E-03   0.562373E-02
  1497   0.531874E-01   0.101804E-02   0.737564E-03   0.559346E-02
  1498   0.529460E-01   0.101535E-02   0.735926E-03   0.556317E-02
  1499   0.527043E-01   0.101267E-02   0.734289E-03   0.553286E-02
  1500   0.524626E-01   0.100999E-02   0.732652E-03   0.550255E-02
